subject,protocol,k,beta_det,beta_score,rrmse,correlation,delta_snr,paired_spectral_utility,status
2,same_03,8,0.25,0.75,0.046344202011823654,0.9989799123450892,21.247339248657227,0.20060826279222965,mechanism_ceiling_not_deployable
2,same_03,8,0.25,1.0,0.05455981567502022,0.9986892509732586,19.829790115356445,0.19594925083220005,mechanism_ceiling_not_deployable
2,same_03,8,0.5,0.0,0.08098359405994415,0.9969509494873048,16.399307250976562,0.1966751255095005,mechanism_ceiling_not_deployable
2,same_03,8,0.5,0.25,0.07722419500350952,0.9970985354042504,16.812179565429688,0.19693575985729694,mechanism_ceiling_not_deployable
2,same_03,8,0.5,0.5,0.07565391063690186,0.9971352564937407,16.990619659423828,0.1954876333475113,mechanism_ceiling_not_deployable
2,same_03,8,0.5,0.75,0.07640781998634338,0.9970615170150618,16.904491424560547,0.1927841454744339,mechanism_ceiling_not_deployable
2,same_03,8,0.5,1.0,0.07941976189613342,0.9968778295539582,16.568675994873047,0.18931064009666443,mechanism_ceiling_not_deployable
2,same_03,8,0.75,0.0,0.12400691211223602,0.9926417154372159,12.69832992553711,0.18416604027152061,mechanism_ceiling_not_deployable
2,same_03,8,0.75,0.25,0.12009705603122711,0.9929056714151786,12.976600646972656,0.18473555147647858,mechanism_ceiling_not_deployable
2,same_03,8,0.75,0.5,0.11757379025220871,0.9930577883353383,13.16103744506836,0.18407678231596947,mechanism_ceiling_not_deployable
2,same_03,8,0.75,0.75,0.11652721464633942,0.9930983614890935,13.238700866699219,0.18234336748719215,mechanism_ceiling_not_deployable
2,same_03,8,0.75,1.0,0.11699697375297546,0.9930277977595353,13.203755378723145,0.1797671876847744,mechanism_ceiling_not_deployable
2,same_03,8,1.0,0.0,0.16806888580322266,0.9862327430778005,10.057500839233398,0.17166659235954285,mechanism_ceiling_not_deployable
2,same_03,8,1.0,0.25,0.16411305963993073,0.9866150650921442,10.264385223388672,0.17239907756447792,mechanism_ceiling_not_deployable
2,same_03,8,1.0,0.5,0.16116371750831604,0.9868853423846391,10.42190170288086,0.17216886952519417,mechanism_ceiling_not_deployable
2,same_03,8,1.0,0.75,0.1592767834663391,0.987043754002863,10.524197578430176,0.17107302322983742,mechanism_ceiling_not_deployable
2,same_03,8,1.0,1.0,0.15849022567272186,0.9870905922211718,10.567197799682617,0.16918985918164253,mechanism_ceiling_not_deployable
2,same_01,32,0.0,0.0,0.04006554186344147,0.9991984906320903,20.94345474243164,0.17087555304169655,mechanism_ceiling_not_deployable
2,same_01,32,0.0,0.25,0.0394720733165741,0.9992336342420265,21.073076248168945,0.17129135131835938,mechanism_ceiling_not_deployable
2,same_01,32,0.0,0.5,0.041335705667734146,0.9992214575479931,20.6723690032959,0.17112793400883675,mechanism_ceiling_not_deployable
2,same_01,32,0.0,0.75,0.04535454884171486,0.9991621547663546,19.866458892822266,0.17043206095695496,mechanism_ceiling_not_deployable
2,same_01,32,0.0,1.0,0.05102183297276497,0.9990559393086446,18.843753814697266,0.16930662840604782,mechanism_ceiling_not_deployable
2,same_01,32,0.25,0.0,0.04797711223363876,0.9989748318964639,19.378192901611328,0.1699507273733616,mechanism_ceiling_not_deployable
2,same_01,32,0.25,0.25,0.04464283958077431,0.9990516597797412,20.00383758544922,0.17077543213963509,mechanism_ceiling_not_deployable
2,same_01,32,0.25,0.5,0.043381575495004654,0.99908032738978,20.252769470214844,0.1711203157901764,mechanism_ceiling_not_deployable
2,same_01,32,0.25,0.75,0.044370461255311966,0.9990610161990277,20.056995391845703,0.17091748118400574,mechanism_ceiling_not_deployable
2,same_01,32,0.25,1.0,0.04746907949447632,0.9989939276576493,19.470657348632812,0.17027631774544716,mechanism_ceiling_not_deployable
2,same_01,32,0.5,0.0,0.06813777983188629,0.9981074707113436,16.33111572265625,0.16509037092328072,mechanism_ceiling_not_deployable
2,same_01,32,0.5,0.25,0.06381472200155258,0.9982279197951235,16.90045738220215,0.1661476008594036,mechanism_ceiling_not_deployable
2,same_01,32,0.5,0.5,0.06082499027252197,0.9982994496679147,17.31723403930664,0.16675759106874466,mechanism_ceiling_not_deployable
2,same_01,32,0.5,0.75,0.05937035009264946,0.9983222273133009,17.527482986450195,0.16684599220752716,mechanism_ceiling_not_deployable
2,same_01,32,0.5,1.0,0.05956337973475456,0.9982964404639355,17.49928855895996,0.1664152294397354,mechanism_ceiling_not_deployable
2,same_01,32,0.75,0.0,0.09288761764764786,0.9965699882425052,13.639718055725098,0.15810392051935196,mechanism_ceiling_not_deployable
2,same_01,32,0.75,0.25,0.08829525858163834,0.996735826452662,14.080127716064453,0.1592736542224884,mechanism_ceiling_not_deployable
2,same_01,32,0.75,0.5,0.08462738245725632,0.9968520767630459,14.44865608215332,0.16006174683570862,mechanism_ceiling_not_deployable
2,same_01,32,0.75,0.75,0.08200814574956894,0.9969188900513372,14.721735000610352,0.1603870913386345,mechanism_ceiling_not_deployable
2,same_01,32,0.75,1.0,0.08053990453481674,0.9969364387088777,14.878652572631836,0.160263042896986,mechanism_ceiling_not_deployable
2,same_01,32,1.0,0.0,0.11940626800060272,0.9943388810495964,11.458332061767578,0.14990684762597084,mechanism_ceiling_not_deployable
2,same_01,32,1.0,0.25,0.11473526805639267,0.9945516751823893,11.804935455322266,0.15106593817472458,mechanism_ceiling_not_deployable
2,same_01,32,1.0,0.5,0.11076238751411438,0.9947143119772267,12.111028671264648,0.15186870843172073,mechanism_ceiling_not_deployable
2,same_01,32,1.0,0.75,0.1075650155544281,0.9948269245772412,12.36545467376709,0.15230317786335945,mechanism_ceiling_not_deployable
2,same_01,32,1.0,1.0,0.10521385073661804,0.9948896682605148,12.557415962219238,0.1523773856461048,mechanism_ceiling_not_deployable
2,same_02,32,0.0,0.0,0.0265580452978611,0.9996475812189902,23.25052261352539,0.22483055386692286,mechanism_ceiling_not_deployable
2,same_02,32,0.0,0.25,0.029524581506848335,0.9995940986647965,22.33077049255371,0.22374447528272867,mechanism_ceiling_not_deployable
2,same_02,32,0.0,0.5,0.0351279079914093,0.999490164692594,20.821399688720703,0.22168506495654583,mechanism_ceiling_not_deployable
2,same_02,32,0.0,0.75,0.04233362898230553,0.999335969537296,19.200735092163086,0.21903342381119728,mechanism_ceiling_not_deployable
2,same_02,32,0.0,1.0,0.050459884107112885,0.9991317255444738,17.675519943237305,0.2160262744873762,mechanism_ceiling_not_deployable
2,same_02,32,0.25,0.0,0.040791600942611694,0.9992494320506804,19.52303123474121,0.2200286164879799,mechanism_ceiling_not_deployable
2,same_02,32,0.25,0.25,0.03946888446807861,0.9992466474251441,19.80934715270996,0.2199912816286087,mechanism_ceiling_not_deployable
2,same_02,32,0.25,0.5,0.04058976098895073,0.9991926160370802,19.566116333007812,0.21904829889535904,mechanism_ceiling_not_deployable
2,same_02,32,0.25,0.75,0.043967731297016144,0.9990875090779279,18.871763229370117,0.2173529714345932,mechanism_ceiling_not_deployable
2,same_02,32,0.25,1.0,0.04913951829075813,0.9989315206784558,17.90582847595215,0.21516408398747444,mechanism_ceiling_not_deployable
2,same_02,32,0.5,0.0,0.06606654077768326,0.9981477765222522,15.334814071655273,0.2117739301174879,mechanism_ceiling_not_deployable
2,same_02,32,0.5,0.25,0.06313550472259521,0.9981976336329456,15.728971481323242,0.21211007051169872,mechanism_ceiling_not_deployable
2,same_02,32,0.5,0.5,0.06167084723711014,0.9981955539590148,15.932846069335938,0.21185779944062233,mechanism_ceiling_not_deployable
2,same_02,32,0.5,0.75,0.06177697330713272,0.998141687746709,15.917912483215332,0.21101396344602108,mechanism_ceiling_not_deployable
2,same_02,32,0.5,1.0,0.06344597041606903,0.9980362089835002,15.68636417388916,0.2096201293170452,mechanism_ceiling_not_deployable
2,same_02,32,0.75,0.0,0.0938500240445137,0.9963186403431556,12.285757064819336,0.2025739662349224,mechanism_ceiling_not_deployable
2,same_02,32,0.75,0.25,0.09031388908624649,0.996422816295445,12.619354248046875,0.20306173339486122,mechanism_ceiling_not_deployable
2,same_02,32,0.75,0.5,0.08775687217712402,0.9964744805351201,12.868823051452637,0.20311901718378067,mechanism_ceiling_not_deployable
2,same_02,32,0.75,0.75,0.08626606315374374,0.9964737606318094,13.017644882202148,0.20271649956703186,mechanism_ceiling_not_deployable
2,same_02,32,0.75,1.0,0.08589702099561691,0.9964208085523433,13.05488395690918,0.2018744982779026,mechanism_ceiling_not_deployable
2,same_02,32,1.0,0.0,0.122446209192276,0.9937419312239834,9.97553825378418,0.19297268986701965,mechanism_ceiling_not_deployable
2,same_02,32,1.0,0.25,0.11861412972211838,0.9939018009527585,10.251716613769531,0.19354388862848282,mechanism_ceiling_not_deployable
2,same_02,32,1.0,0.5,0.11550518125295639,0.9940087080199591,10.482415199279785,0.1937553957104683,mechanism_ceiling_not_deployable
2,same_02,32,1.0,0.75,0.11317897588014603,0.994062755769167,10.659130096435547,0.19363442435860634,mechanism_ceiling_not_deployable
2,same_02,32,1.0,1.0,0.11168442666530609,0.9940640723892074,10.774592399597168,0.19314569979906082,mechanism_ceiling_not_deployable
2,same_03,32,0.0,0.0,0.032707877457141876,0.9994682973111008,24.274200439453125,0.21366398315876722,mechanism_ceiling_not_deployable
2,same_03,32,0.0,0.25,0.034066781401634216,0.999412833622585,23.92062759399414,0.21195876225829124,mechanism_ceiling_not_deployable
2,same_03,32,0.0,0.5,0.03862882778048515,0.9992988528834381,22.829017639160156,0.20863050688058138,mechanism_ceiling_not_deployable
2,same_03,32,0.0,0.75,0.045439280569553375,0.9991266820603523,21.41861915588379,0.2047209069132805,mechanism_ceiling_not_deployable
2,same_03,32,0.0,1.0,0.053648583590984344,0.9988966769126341,19.97608184814453,0.20054521597921848,mechanism_ceiling_not_deployable
2,same_03,32,0.25,0.0,0.04229704663157463,0.999201206141487,22.041046142578125,0.2082910342141986,mechanism_ceiling_not_deployable
2,same_03,32,0.25,0.25,0.03896456956863403,0.9992575969683826,22.753849029541016,0.20831748377531767,mechanism_ceiling_not_deployable
2,same_03,32,0.25,0.5,0.03857896104454994,0.9992540005851807,22.84023666381836,0.20664479210972786,mechanism_ceiling_not_deployable
2,same_03,32,0.25,0.75,0.04122300073504448,0.9991906948715217,22.26445770263672,0.20400026999413967,mechanism_ceiling_not_deployable
2,same_03,32,0.25,1.0,0.04638141766190529,0.9990679884293582,21.240367889404297,0.20078863948583603,mechanism_ceiling_not_deployable
2,same_03,32,0.5,0.0,0.08098359405994415,0.9969509494873048,16.399307250976562,0.1966751255095005,mechanism_ceiling_not_deployable
2,same_03,32,0.5,0.25,0.07698050141334534,0.9971254762621663,16.83963394165039,0.19735614769160748,mechanism_ceiling_not_deployable
2,same_03,32,0.5,0.5,0.0743945837020874,0.9972389303682746,17.13642120361328,0.19691101275384426,mechanism_ceiling_not_deployable
2,same_03,32,0.5,0.75,0.07337581366300583,0.997291532950193,17.256187438964844,0.1955086551606655,mechanism_ceiling_not_deployable
2,same_03,32,0.5,1.0,0.07398897409439087,0.997283537506863,17.18390655517578,0.1934373490512371,mechanism_ceiling_not_deployable
2,same_03,32,0.75,0.0,0.12400691211223602,0.9926417154372159,12.69832992553711,0.18416604027152061,mechanism_ceiling_not_deployable
2,same_03,32,0.75,0.25,0.11993258446455002,0.9929388069393086,12.988504409790039,0.18504894524812698,mechanism_ceiling_not_deployable
2,same_03,32,0.75,0.5,0.11675117909908295,0.9931741716763605,13.22202205657959,0.18516535684466362,mechanism_ceiling_not_deployable
2,same_03,32,0.75,0.75,0.11453712731599808,0.9933479677795797,13.388320922851562,0.1845284178853035,mechanism_ceiling_not_deployable
2,same_03,32,0.75,1.0,0.1133471131324768,0.9934603869637665,13.47903823852539,0.18324551358819008,mechanism_ceiling_not_deployable
2,same_03,32,1.0,0.0,0.16806888580322266,0.9862327430778005,10.057500839233398,0.17166659235954285,mechanism_ceiling_not_deployable
2,same_03,32,1.0,0.25,0.1639869660139084,0.9866547054862648,10.271061897277832,0.17263975739479065,mechanism_ceiling_not_deployable
2,same_03,32,1.0,0.5,0.1605527698993683,0.9870147522481095,10.4548921585083,0.173032034188509,mechanism_ceiling_not_deployable
2,same_03,32,1.0,0.75,0.15780863165855408,0.9873129739353563,10.604631423950195,0.17284096032381058,mechanism_ceiling_not_deployable
2,same_03,32,1.0,1.0,0.1557909995317459,0.9875494954520792,10.716400146484375,0.17209866642951965,mechanism_ceiling_not_deployable
3,same_01,8,0.0,0.0,0.051412612199783325,0.998737185531534,17.676509857177734,0.21497700735926628,mechanism_ceiling_not_deployable
3,same_01,8,0.0,0.25,0.051738474518060684,0.998729893040722,17.621631622314453,0.21650341153144836,mechanism_ceiling_not_deployable
3,same_01,8,0.0,0.5,0.053615979850292206,0.9986418026082459,17.31201934814453,0.2149513028562069,mechanism_ceiling_not_deployable
3,same_01,8,0.0,0.75,0.05689170956611633,0.9984731355036157,16.796924591064453,0.21096929907798767,mechanism_ceiling_not_deployable
3,same_01,8,0.0,1.0,0.06134207174181938,0.9982241709195447,16.14273452758789,0.2055060788989067,mechanism_ceiling_not_deployable
3,same_01,8,0.25,0.0,0.050612080842256546,0.9987340112944201,17.812820434570312,0.2138119861483574,mechanism_ceiling_not_deployable
3,same_01,8,0.25,0.25,0.05107938125729561,0.9987148105636124,17.732990264892578,0.21515773609280586,mechanism_ceiling_not_deployable
3,same_01,8,0.25,0.5,0.053111329674720764,0.9986141660354866,17.3941593170166,0.21369891986250877,mechanism_ceiling_not_deployable
3,same_01,8,0.25,0.75,0.05653949826955795,0.9984323106191638,16.85086441040039,0.2097630277276039,mechanism_ceiling_not_deployable
3,same_01,8,0.25,1.0,0.06112942472100258,0.9981695359984535,16.172897338867188,0.2044311836361885,mechanism_ceiling_not_deployable
3,same_01,8,0.5,0.0,0.054716069251298904,0.998509856758727,17.135604858398438,0.2089252546429634,mechanism_ceiling_not_deployable
3,same_01,8,0.5,0.25,0.05527455732226372,0.998478715962682,17.04739761352539,0.21004081889986992,mechanism_ceiling_not_deployable
3,same_01,8,0.5,0.5,0.05727909877896309,0.998365532879044,16.737979888916016,0.20877521857619286,mechanism_ceiling_not_deployable
3,same_01,8,0.5,0.75,0.06058633327484131,0.9981705520570638,16.250410079956055,0.20515606552362442,mechanism_ceiling_not_deployable
3,same_01,8,0.5,1.0,0.06499771028757095,0.9978940777204429,15.63994312286377,0.20018690451979637,mechanism_ceiling_not_deployable
3,same_01,8,0.75,0.0,0.06276984512805939,0.99805963924725,15.942882537841797,0.20196770131587982,mechanism_ceiling_not_deployable
3,same_01,8,0.75,0.25,0.06336710602045059,0.9980165528099489,15.860626220703125,0.20281223580241203,mechanism_ceiling_not_deployable
3,same_01,8,0.75,0.5,0.06522972136735916,0.9978908753225201,15.608993530273438,0.20171871408820152,mechanism_ceiling_not_deployable
3,same_01,8,0.75,0.75,0.06825417280197144,0.9976828630345892,15.215319633483887,0.19845255091786385,mechanism_ceiling_not_deployable
3,same_01,8,0.75,1.0,0.07229480147361755,0.9973928325454864,14.7157621383667,0.19392536580562592,mechanism_ceiling_not_deployable
3,same_01,8,1.0,0.0,0.07348605245351791,0.9973786191316766,14.57380485534668,0.1938135251402855,mechanism_ceiling_not_deployable
3,same_01,8,1.0,0.25,0.07409077882766724,0.9973236086433823,14.502620697021484,0.1944693811237812,mechanism_ceiling_not_deployable
3,same_01,8,1.0,0.5,0.07578177750110626,0.9971855103602332,14.306607246398926,0.19352595880627632,mechanism_ceiling_not_deployable
3,same_01,8,1.0,0.75,0.07848885655403137,0.9969645921009431,14.00174331665039,0.1906278133392334,mechanism_ceiling_not_deployable
3,same_01,8,1.0,1.0,0.08211160451173782,0.9966611828291706,13.609811782836914,0.18646357953548431,mechanism_ceiling_not_deployable
3,same_02,8,0.0,0.0,0.04115195944905281,0.9991937835684127,20.423931121826172,0.2596914079040289,mechanism_ceiling_not_deployable
3,same_02,8,0.0,0.25,0.0412977859377861,0.9991874983050638,20.393207550048828,0.2585057634860277,mechanism_ceiling_not_deployable
3,same_02,8,0.0,0.5,0.04309259355068207,0.999112164862555,20.02368927001953,0.25301575288176537,mechanism_ceiling_not_deployable
3,same_02,8,0.0,0.75,0.046345196664333344,0.9989680108401058,19.391647338867188,0.2461133413016796,mechanism_ceiling_not_deployable
3,same_02,8,0.0,1.0,0.050776220858097076,0.9987553057991128,18.598533630371094,0.23854343965649605,mechanism_ceiling_not_deployable
3,same_02,8,0.25,0.0,0.0406801663339138,0.9991816909701107,20.524085998535156,0.25596630200743675,mechanism_ceiling_not_deployable
3,same_02,8,0.25,0.25,0.04113038629293442,0.9991618252858507,20.428485870361328,0.2540499400347471,mechanism_ceiling_not_deployable
3,same_02,8,0.25,0.5,0.04322017356753349,0.9990723325571874,19.99801254272461,0.24919268675148487,mechanism_ceiling_not_deployable
3,same_02,8,0.25,0.75,0.04673006758093834,0.9989134520349275,19.319812774658203,0.24287258088588715,mechanism_ceiling_not_deployable
3,same_02,8,0.25,1.0,0.0513698011636734,0.9986854655242055,18.497583389282227,0.23580638319253922,mechanism_ceiling_not_deployable
3,same_02,8,0.5,0.0,0.048320602625608444,0.9988468862071112,19.029094696044922,0.24683971889317036,mechanism_ceiling_not_deployable
3,same_02,8,0.5,0.25,0.048954304307699203,0.9988135168935998,18.915924072265625,0.24484893307089806,mechanism_ceiling_not_deployable
3,same_02,8,0.5,0.5,0.05096672847867012,0.9987100030383667,18.56600570678711,0.24080060794949532,mechanism_ceiling_not_deployable
3,same_02,8,0.5,0.75,0.0542045533657074,0.9985365953346116,18.03102684020996,0.23550350591540337,mechanism_ceiling_not_deployable
3,same_02,8,0.5,1.0,0.05846452713012695,0.9982935876553374,17.373891830444336,0.229347612708807,mechanism_ceiling_not_deployable
3,same_02,8,0.75,0.0,0.06110236421227455,0.9981816993704571,16.990581512451172,0.23631452769041061,mechanism_ceiling_not_deployable
3,same_02,8,0.75,0.25,0.061805758625268936,0.9981349500408541,16.891162872314453,0.2344251237809658,mechanism_ceiling_not_deployable
3,same_02,8,0.75,0.5,0.06360696256160736,0.9980176029860578,16.641647338867188,0.23094287887215614,mechanism_ceiling_not_deployable
3,same_02,8,0.75,0.75,0.06641672551631927,0.9978299201693255,16.266191482543945,0.22641180455684662,mechanism_ceiling_not_deployable
3,same_02,8,0.75,1.0,0.0701138898730278,0.9975722073873875,15.795660018920898,0.22104361280798912,mechanism_ceiling_not_deployable
3,same_02,8,1.0,0.0,0.07649005204439163,0.997179259926552,15.039642333984375,0.22521017119288445,mechanism_ceiling_not_deployable
3,same_02,8,1.0,0.25,0.07721392810344696,0.9971193017735145,14.9578275680542,0.22355454042553902,mechanism_ceiling_not_deployable
3,same_02,8,1.0,0.5,0.07882066071033478,0.9969883598458239,14.778939247131348,0.22048471122980118,mechanism_ceiling_not_deployable
3,same_02,8,1.0,0.75,0.08125787228345871,0.9967867072121275,14.514431953430176,0.21653182432055473,mechanism_ceiling_not_deployable
3,same_02,8,1.0,1.0,0.08445370197296143,0.996514661166405,14.179367065429688,0.2117883339524269,mechanism_ceiling_not_deployable
3,same_03,8,0.0,0.0,0.014026924967765808,0.9999013515006243,26.925617218017578,0.13773190788924694,mechanism_ceiling_not_deployable
3,same_03,8,0.0,0.25,0.015387916937470436,0.99988202737973,26.12127113342285,0.13471708912402391,mechanism_ceiling_not_deployable
3,same_03,8,0.0,0.5,0.01899341680109501,0.999821799428038,24.292804718017578,0.12962468154728413,mechanism_ceiling_not_deployable
3,same_03,8,0.0,0.75,0.023846182972192764,0.9997207934669611,22.316490173339844,0.12398138083517551,mechanism_ceiling_not_deployable
3,same_03,8,0.0,1.0,0.02933359332382679,0.9995791499244762,20.517560958862305,0.1181176733225584,mechanism_ceiling_not_deployable
3,same_03,8,0.25,0.0,0.021709974855184555,0.9997810773471343,23.13167953491211,0.13136249966919422,mechanism_ceiling_not_deployable
3,same_03,8,0.25,0.25,0.02246175706386566,0.999759605521196,22.83599090576172,0.12945293076336384,mechanism_ceiling_not_deployable
3,same_03,8,0.25,0.5,0.024933243170380592,0.9996968437241808,21.929290771484375,0.12565160915255547,mechanism_ceiling_not_deployable
3,same_03,8,0.25,0.75,0.028683291748166084,0.9995929204311298,20.712284088134766,0.1209699735045433,mechanism_ceiling_not_deployable
3,same_03,8,0.25,1.0,0.03328249976038933,0.9994479789843008,19.420547485351562,0.11580773442983627,mechanism_ceiling_not_deployable
3,same_03,8,0.5,0.0,0.03588571771979332,0.999416355292932,18.766433715820312,0.1223443653434515,mechanism_ceiling_not_deployable
3,same_03,8,0.5,0.25,0.036251429468393326,0.9993929203862257,18.678363800048828,0.12105886451900005,mechanism_ceiling_not_deployable
3,same_03,8,0.5,0.5,0.03774223476648331,0.9993278339766655,18.32831382751465,0.11824688874185085,mechanism_ceiling_not_deployable
3,same_03,8,0.5,0.75,0.04023326188325882,0.9992212270827868,17.773162841796875,0.11453898437321186,mechanism_ceiling_not_deployable
3,same_03,8,0.5,1.0,0.04355321824550629,0.9990732458346279,17.084461212158203,0.11023217439651489,mechanism_ceiling_not_deployable
3,same_03,8,0.75,0.0,0.05144064500927925,0.9988006727419901,15.638738632202148,0.11294186115264893,mechanism_ceiling_not_deployable
3,same_03,8,0.75,0.25,0.051630374044179916,0.9987754720878179,15.60676097869873,0.11194760352373123,mechanism_ceiling_not_deployable
3,same_03,8,0.75,0.5,0.052622996270656586,0.9987082845392496,15.441354751586914,0.10976835712790489,mechanism_ceiling_not_deployable
3,same_03,8,0.75,0.75,0.05437455326318741,0.9985992435107525,15.156951904296875,0.10675271227955818,mechanism_ceiling_not_deployable
3,same_03,8,0.75,1.0,0.05681491270661354,0.9984484977939528,14.775619506835938,0.10318322107195854,mechanism_ceiling_not_deployable
3,same_03,8,1.0,0.0,0.0674269050359726,0.9979279047222775,13.288202285766602,0.10346366837620735,mechanism_ceiling_not_deployable
3,same_03,8,1.0,0.25,0.06752123683691025,0.9979011479558269,13.276058197021484,0.10265045613050461,mechanism_ceiling_not_deployable
3,same_03,8,1.0,0.5,0.06823324412107468,0.9978320965032399,13.184946060180664,0.10087966546416283,mechanism_ceiling_not_deployable
3,same_03,8,1.0,0.75,0.06954395771026611,0.9977208860572417,13.01967716217041,0.09834214672446251,mechanism_ceiling_not_deployable
3,same_03,8,1.0,1.0,0.07142043113708496,0.9975676679098447,12.788415908813477,0.09530536457896233,mechanism_ceiling_not_deployable
3,same_01,32,0.0,0.0,0.051412612199783325,0.998737185531534,17.676509857177734,0.21497700735926628,mechanism_ceiling_not_deployable
3,same_01,32,0.0,0.25,0.05148683860898018,0.9987381191928483,17.663978576660156,0.216935895383358,mechanism_ceiling_not_deployable
3,same_01,32,0.0,0.5,0.05281812325119972,0.9986741218479144,17.442243576049805,0.21610066294670105,mechanism_ceiling_not_deployable
3,same_01,32,0.0,0.75,0.0553157702088356,0.9985453521841718,17.040924072265625,0.21292423829436302,mechanism_ceiling_not_deployable
3,same_01,32,0.0,1.0,0.05883143097162247,0.9983520062689732,16.50571632385254,0.20831985026597977,mechanism_ceiling_not_deployable
3,same_01,32,0.25,0.0,0.050612080842256546,0.9987340112944201,17.812820434570312,0.2138119861483574,mechanism_ceiling_not_deployable
3,same_01,32,0.25,0.25,0.05087299644947052,0.9987226699862125,17.768157958984375,0.2155131958425045,mechanism_ceiling_not_deployable
3,same_01,32,0.25,0.5,0.05240001529455185,0.9986458812869027,17.511274337768555,0.2146715335547924,mechanism_ceiling_not_deployable
3,same_01,32,0.25,0.75,0.055087968707084656,0.9985038132189896,17.07676887512207,0.2115120030939579,mechanism_ceiling_not_deployable
3,same_01,32,0.25,1.0,0.058777786791324615,0.9982966717364921,16.513639450073242,0.20701730623841286,mechanism_ceiling_not_deployable
3,same_01,32,0.5,0.0,0.054716069251298904,0.998509856758727,17.135604858398438,0.2089252546429634,mechanism_ceiling_not_deployable
3,same_01,32,0.5,0.25,0.05512865632772446,0.9984861915360739,17.070354461669922,0.21030226349830627,mechanism_ceiling_not_deployable
3,same_01,32,0.5,0.5,0.0567072369158268,0.9983966009220581,16.82513427734375,0.2095416896045208,mechanism_ceiling_not_deployable
3,same_01,32,0.5,0.75,0.0593588650226593,0.998241262286843,16.428192138671875,0.20663197338581085,mechanism_ceiling_not_deployable
3,same_01,32,0.5,1.0,0.0629480704665184,0.9980203914566042,15.918254852294922,0.20250550657510757,mechanism_ceiling_not_deployable
3,same_01,32,0.75,0.0,0.06276984512805939,0.99805963924725,15.942882537841797,0.20196770131587982,mechanism_ceiling_not_deployable
3,same_01,32,0.75,0.25,0.06327886879444122,0.9980236277889338,15.87272834777832,0.20302797853946686,mechanism_ceiling_not_deployable
3,same_01,32,0.75,0.5,0.0648043155670166,0.9979212532141543,15.665824890136719,0.202296644449234,mechanism_ceiling_not_deployable
3,same_01,32,0.75,0.75,0.06727707386016846,0.9977527022038222,15.340561866760254,0.19964690133929253,mechanism_ceiling_not_deployable
3,same_01,32,0.75,1.0,0.07059767097234726,0.9975182004583959,14.922096252441406,0.1958760879933834,mechanism_ceiling_not_deployable
3,same_01,32,1.0,0.0,0.07348605245351791,0.9973786191316766,14.57380485534668,0.1938135251402855,mechanism_ceiling_not_deployable
3,same_01,32,1.0,0.25,0.07404866069555283,0.9973302667130491,14.507559776306152,0.19459974393248558,mechanism_ceiling_not_deployable
3,same_01,32,1.0,0.5,0.07548131048679352,0.9972151554378709,14.34111499786377,0.19388120621442795,mechanism_ceiling_not_deployable
3,same_01,32,1.0,0.75,0.07773593068122864,0.997033481409255,14.085468292236328,0.19151968881487846,mechanism_ceiling_not_deployable
3,same_01,32,1.0,1.0,0.0807436928153038,0.996785480160668,13.755731582641602,0.1881016567349434,mechanism_ceiling_not_deployable
3,same_02,32,0.0,0.0,0.04115195944905281,0.9991937835684127,20.423931121826172,0.2596914079040289,mechanism_ceiling_not_deployable
3,same_02,32,0.0,0.25,0.04140308126807213,0.9991850462883021,20.371089935302734,0.25950900465250015,mechanism_ceiling_not_deployable
3,same_02,32,0.0,0.5,0.042761143296957016,0.9991299986966918,20.09075355529785,0.2554315011948347,mechanism_ceiling_not_deployable
3,same_02,32,0.0,0.75,0.04512632638216019,0.999028778145776,19.62314224243164,0.24997307732701302,mechanism_ceiling_not_deployable
3,same_02,32,0.0,1.0,0.04835105314850807,0.9988815408438606,19.023622512817383,0.24390897899866104,mechanism_ceiling_not_deployable
3,same_02,32,0.25,0.0,0.0406801663339138,0.9991816909701107,20.524085998535156,0.25596630200743675,mechanism_ceiling_not_deployable
3,same_02,32,0.25,0.25,0.041201964020729065,0.9991598083599077,20.413381576538086,0.25468465499579906,mechanism_ceiling_not_deployable
3,same_02,32,0.25,0.5,0.04282402992248535,0.9990912332887826,20.077991485595703,0.2509614024311304,mechanism_ceiling_not_deployable
3,same_02,32,0.25,0.75,0.045428648591041565,0.9989761105042497,19.56514549255371,0.2459413707256317,mechanism_ceiling_not_deployable
3,same_02,32,0.25,1.0,0.048858944326639175,0.9988146037754714,18.932859420776367,0.24031325057148933,mechanism_ceiling_not_deployable
3,same_02,32,0.5,0.0,0.048320602625608444,0.9988468862071112,19.029094696044922,0.24683971889317036,mechanism_ceiling_not_deployable
3,same_02,32,0.5,0.25,0.04898573085665703,0.9988119283139212,18.910348892211914,0.24528106674551964,mechanism_ceiling_not_deployable
3,same_02,32,0.5,0.5,0.0505756139755249,0.9987299373057485,18.632919311523438,0.24208302423357964,mechanism_ceiling_not_deployable
3,same_02,32,0.5,0.75,0.0530070960521698,0.9986010651838033,18.225061416625977,0.2378554493188858,mechanism_ceiling_not_deployable
3,same_02,32,0.5,1.0,0.056171007454395294,0.9984254832720717,17.721498489379883,0.23294548317790031,mechanism_ceiling_not_deployable
3,same_02,32,0.75,0.0,0.06110236421227455,0.9981816993704571,16.990581512451172,0.23631452769041061,mechanism_ceiling_not_deployable
