subject,group,protocol,k,method,rrmse,correlation,delta_snr,paired_spectral_utility,shared_raw_decoder_kappa,preservation,covariance,eog_attenuation,mi_band_distortion,erd_preservation,method_specific_kappa
5,P4-P9,same_01,8,SCORE-ONLY,0.3130749464035034,0.9541871147986899,12.161041259765625,0.14666787162423134,0.5333333333333333,0.8122317790985107,0.09112432376540464,0.1254522445856613,0.08498515645726368,0.9354723186140498,0.33333333333333337
5,P4-P9,same_02,8,RAW,0.38967233896255493,0.9326669000168347,0.0,0.0,0.6862265688671556,1.0,0.0,0.0,0.0,1.0,0.6862265688671556
5,P4-P9,same_02,8,LINEAR-MATCH,0.012441309168934822,0.99992660944895,29.916669845581055,0.23450391739606857,0.6852003270645952,0.8146737217903137,0.11435562485070065,0.12154846357844576,0.09605017714468829,0.9175731780782211,0.6279640228945217
5,P4-P9,same_02,8,DET-MATCH,0.14429716765880585,0.989576882487691,8.628835678100586,0.1952100805938244,0.7133497133497133,0.7974562644958496,0.13152276042258637,0.12676539031750828,0.10656872934071925,0.9058175769448366,0.6279640228945217
5,P4-P9,same_02,8,DIFF-MATCH,0.14462101459503174,0.9894935560193484,8.609363555908203,0.1897684670984745,0.6571428571428571,0.7950014770030975,0.13451426949543904,0.12713098810278417,0.10705465290412983,0.9056615703848061,0.6279640228945217
5,P4-P9,same_02,8,SCORE-ONLY,0.04358994960784912,0.9990756450843675,19.026264190673828,0.21541003324091434,0.6852003270645952,0.8101365268230438,0.1173314240539412,0.12165165515547821,0.09654003293462657,0.9174728302490482,0.6267432321575062
5,P4-P9,same_03,8,RAW,0.5438153743743896,0.8779988999911045,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65
5,P4-P9,same_03,8,LINEAR-MATCH,0.2236456423997879,0.975520138066546,7.717820167541504,0.13449881970882416,0.65,0.8719510436058044,0.08659969428863863,0.06062629601123162,0.058323235807117985,0.9456835527001868,0.55
5,P4-P9,same_03,8,DET-MATCH,0.19825400412082672,0.9800484767756592,8.7645902633667,0.11680925637483597,0.625,0.8313721418380737,0.11959959443708539,0.06529991322074441,0.06531048800264255,0.9243207399733463,0.55
5,P4-P9,same_03,8,DIFF-MATCH,0.19074130058288574,0.9815851317207148,9.100133895874023,0.1126311682164669,0.65,0.8273931741714478,0.12287093509549733,0.06700437543899826,0.0667045302631646,0.9253822000516456,0.55
5,P4-P9,same_03,8,SCORE-ONLY,0.21863409876823425,0.9764395963432324,7.914671421051025,0.12425956130027771,0.675,0.8656818866729736,0.09038027326304805,0.061770867222614656,0.06023569449173591,0.9471843644236376,0.625
5,P4-P9,same_01,32,RAW,1.2696977853775024,0.619196947018272,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5
5,P4-P9,same_01,32,LINEAR-MATCH,0.30453404784202576,0.9565327519903777,12.401289939880371,0.15597811341285706,0.5333333333333333,0.8178631216287613,0.08899584892220405,0.12523788516145604,0.08331240544825845,0.9368086926456914,0.43333333333333335
5,P4-P9,same_01,32,DET-MATCH,0.1864270716905594,0.982784356861355,16.663827896118164,0.14306805282831192,0.6,0.8066635429859161,0.10331657108145227,0.12996367666203662,0.0921640004161267,0.9212592823739806,0.4666666666666667
5,P4-P9,same_01,32,DIFF-MATCH,0.18094967305660248,0.9837779709105162,16.9228515625,0.14124010130763054,0.6333333333333333,0.8056273758411407,0.10596678275772316,0.1298918661702407,0.09420771532473594,0.919622621514756,0.5
5,P4-P9,same_01,32,SCORE-ONLY,0.31354784965515137,0.9539658093684527,12.147930145263672,0.15134143084287643,0.5333333333333333,0.8147085905075073,0.09148767044817144,0.12542892466211655,0.08519684449068646,0.9354482710933905,0.33333333333333337
5,P4-P9,same_02,32,RAW,0.38967233896255493,0.9326669000168347,0.0,0.0,0.6862265688671556,1.0,0.0,0.0,0.0,1.0,0.6862265688671556
5,P4-P9,same_02,32,LINEAR-MATCH,0.012441309168934822,0.99992660944895,29.916669845581055,0.23450391739606857,0.6852003270645952,0.8146737217903137,0.11435562485070065,0.12154846357844576,0.09605017714468829,0.9175731780782211,0.6279640228945217
5,P4-P9,same_02,32,DET-MATCH,0.14429716765880585,0.989576882487691,8.628835678100586,0.1952100805938244,0.7133497133497133,0.7974562644958496,0.13152276042258637,0.12676539031750828,0.10656872934071925,0.9058175769448366,0.6279640228945217
5,P4-P9,same_02,32,DIFF-MATCH,0.14114132523536682,0.9900148337334649,8.820906639099121,0.1943378858268261,0.7424366312346689,0.7967663258314133,0.13395858828474566,0.12680816485185678,0.10788713542899085,0.905309124404517,0.6279640228945217
5,P4-P9,same_02,32,SCORE-ONLY,0.03047274239361286,0.9995488249865984,22.135761260986328,0.22361433692276478,0.7424366312346689,0.8123676180839539,0.11670744066043627,0.12135216161318929,0.09722817407795331,0.9171218051852765,0.6279640228945217
5,P4-P9,same_03,32,RAW,0.5438153743743896,0.8779988999911045,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65
5,P4-P9,same_03,32,LINEAR-MATCH,0.2236456423997879,0.975520138066546,7.717820167541504,0.13449881970882416,0.65,0.8719510436058044,0.08659969428863863,0.06062629601123162,0.058323235807117985,0.9456835527001868,0.55
5,P4-P9,same_03,32,DET-MATCH,0.19825400412082672,0.9800484767756592,8.7645902633667,0.11680925637483597,0.625,0.8313721418380737,0.11959959443708539,0.06529991322074441,0.06531048800264255,0.9243207399733463,0.55
5,P4-P9,same_03,32,DIFF-MATCH,0.18813447654247284,0.9820951810911807,9.219661712646484,0.11805655434727669,0.7,0.8302755355834961,0.12170497251453927,0.06675457670259877,0.06766140456389931,0.9249014138739465,0.55
5,P4-P9,same_03,32,SCORE-ONLY,0.2155640423297882,0.9770683612806418,8.03750228881836,0.13160447776317596,0.675,0.8686903119087219,0.08949311530813077,0.061337560493115645,0.06085746348875668,0.9467620017718051,0.625
6,P4-P9,same_01,8,RAW,0.34414517879486084,0.9483509129874872,0.0,0.0,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,0.19999999999999996
6,P4-P9,same_01,8,LINEAR-MATCH,0.015350920148193836,0.9998840168387522,27.01214599609375,0.24592997785657644,0.19999999999999996,0.8414136916399002,0.11327825041519007,0.11871847120947443,0.07042853349684525,0.9471192805424262,0.23333333333333328
6,P4-P9,same_01,8,DET-MATCH,0.07038220018148422,0.9979566214887488,13.785575866699219,0.21393723413348198,0.2666666666666667,0.8010627627372742,0.1881980197320421,0.12967060085369062,0.08732678147284523,0.9286681415366752,0.19999999999999996
6,P4-P9,same_01,8,DIFF-MATCH,0.06844785809516907,0.9979534956872205,14.02763557434082,0.21083062514662743,0.30000000000000004,0.8045521974563599,0.17859585566854508,0.12899290548558823,0.07962928018424743,0.9390444732408612,0.19999999999999996
6,P4-P9,same_01,8,SCORE-ONLY,0.03825976327061653,0.9992921864011369,19.079988479614258,0.23130371421575546,0.2666666666666667,0.8411860764026642,0.10329130746165004,0.11809380190938507,0.06316824881751211,0.9577215347486916,0.16666666666666663
6,P4-P9,same_02,8,RAW,0.6138591766357422,0.8609997665333989,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
6,P4-P9,same_02,8,LINEAR-MATCH,0.02643274888396263,0.9996517950913794,27.318527221679688,0.16085504740476608,0.4666666666666667,0.8557544499635696,0.10686018509394032,0.11272843846365704,0.05552845190799391,0.9541686720066921,0.4666666666666667
6,P4-P9,same_02,8,DET-MATCH,0.08864995837211609,0.9965713287818707,16.807804107666016,0.13212736323475838,0.3666666666666667,0.8098287135362625,0.1898495283986564,0.13147195205171924,0.0731937047659854,0.9342158905799516,0.4
6,P4-P9,same_02,8,DIFF-MATCH,0.08663330227136612,0.9965812568875215,17.00767707824707,0.1285538114607334,0.4,0.8136278241872787,0.180200881654908,0.1295659911014674,0.06636077482516199,0.9426735057048958,0.33333333333333337
6,P4-P9,same_02,8,SCORE-ONLY,0.044956810772418976,0.9990181224585288,22.705463409423828,0.14674846455454826,0.4,0.855933278799057,0.09679371311437984,0.11112906476620182,0.04993261698259266,0.9627970920082403,0.4
6,P4-P9,same_03,8,RAW,0.31282487511634827,0.955501780033957,0.0,0.0,0.475,1.0,0.0,0.0,0.0,1.0,0.475
6,P4-P9,same_03,8,LINEAR-MATCH,0.030282529070973396,0.99954418675481,20.282182693481445,0.1386808343231678,0.5,0.8673945516347885,0.0908575928987012,0.08642665138752112,0.051350202257433065,0.9503206314371162,0.525
6,P4-P9,same_03,8,DET-MATCH,0.06361785531044006,0.9982772244297657,13.83444595336914,0.11218912154436111,0.5,0.8280032575130463,0.17844795669862745,0.0951227669433744,0.0731607503017361,0.9298798184593797,0.5
6,P4-P9,same_03,8,DIFF-MATCH,0.06450282782316208,0.9980898644720846,13.71445083618164,0.110556710511446,0.44999999999999996,0.8302931934595108,0.1702088113492625,0.0951908857282332,0.06533857846588262,0.938226777099149,0.475
6,P4-P9,same_03,8,SCORE-ONLY,0.048007283359766006,0.9988895454532193,16.279884338378906,0.12527363374829292,0.475,0.8660792857408524,0.08243876751033169,0.08652352618504058,0.04427871194861013,0.958826733942698,0.5
6,P4-P9,same_01,32,RAW,0.34414517879486084,0.9483509129874872,0.0,0.0,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,0.19999999999999996
6,P4-P9,same_01,32,LINEAR-MATCH,0.015350920148193836,0.9998840168387522,27.01214599609375,0.24592997785657644,0.19999999999999996,0.8414136916399002,0.11327825041519007,0.11871847120947443,0.07042853349684525,0.9471192805424262,0.23333333333333328
6,P4-P9,same_01,32,DET-MATCH,0.07038220018148422,0.9979566214887488,13.785575866699219,0.21393723413348198,0.2666666666666667,0.8010627627372742,0.1881980197320421,0.12967060085369062,0.08732678147284523,0.9286681415366752,0.19999999999999996
6,P4-P9,same_01,32,DIFF-MATCH,0.06565467268228531,0.9981492568608086,14.389520645141602,0.21294455975294113,0.30000000000000004,0.8049838840961456,0.17892565344180572,0.1288896339200114,0.07975280153008442,0.9386527249853663,0.19999999999999996
6,P4-P9,same_01,32,SCORE-ONLY,0.0338856540620327,0.99944584759198,20.1345157623291,0.23509221710264683,0.23333333333333328,0.8420719057321548,0.10352919711357755,0.11799658479630362,0.06334055460182615,0.957327968742045,0.30000000000000004
6,P4-P9,same_02,32,RAW,0.6138591766357422,0.8609997665333989,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
6,P4-P9,same_02,32,LINEAR-MATCH,0.02643274888396263,0.9996517950913794,27.318527221679688,0.16085504740476608,0.4666666666666667,0.8557544499635696,0.10686018509394032,0.11272843846365704,0.05552845190799391,0.9541686720066921,0.4666666666666667
6,P4-P9,same_02,32,DET-MATCH,0.08864995837211609,0.9965713287818707,16.807804107666016,0.13212736323475838,0.3666666666666667,0.8098287135362625,0.1898495283986564,0.13147195205171924,0.0731937047659854,0.9342158905799516,0.4
6,P4-P9,same_02,32,DIFF-MATCH,0.08464829623699188,0.9967534030718315,17.20901107788086,0.13101424649357796,0.4,0.8143327534198761,0.18058810746468537,0.12956035646763026,0.06657269090568382,0.9425111331458762,0.33333333333333337
6,P4-P9,same_02,32,SCORE-ONLY,0.04168533906340599,0.9991576855940161,23.361709594726562,0.15128475613892078,0.4,0.8570664972066879,0.09710368594131813,0.1110942063161659,0.050140554234181456,0.9626529264442124,0.43333333333333335
6,P4-P9,same_03,32,RAW,0.31282487511634827,0.955501780033957,0.0,0.0,0.475,1.0,0.0,0.0,0.0,1.0,0.475
6,P4-P9,same_03,32,LINEAR-MATCH,0.030282529070973396,0.99954418675481,20.282182693481445,0.1386808343231678,0.5,0.8673945516347885,0.0908575928987012,0.08642665138752112,0.051350202257433065,0.9503206314371162,0.525
6,P4-P9,same_03,32,DET-MATCH,0.06361785531044006,0.9982772244297657,13.83444595336914,0.11218912154436111,0.5,0.8280032575130463,0.17844795669862745,0.0951227669433744,0.0731607503017361,0.9298798184593797,0.5
6,P4-P9,same_03,32,DIFF-MATCH,0.06134018674492836,0.998312994215931,14.151124000549316,0.11155850812792778,0.5,0.8316330760717392,0.1700332864400319,0.09508014004112639,0.06507296950438063,0.9382700131634688,0.475
6,P4-P9,same_03,32,SCORE-ONLY,0.04434406757354736,0.9990551416185124,16.969316482543945,0.12732040137052536,0.5,0.867134228348732,0.08209529654498056,0.08642658931764041,0.04429543423696333,0.9588633237659049,0.525
7,P4-P9,same_01,8,RAW,0.5428811311721802,0.88195046911224,0.0,0.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.1333333333333333
7,P4-P9,same_01,8,LINEAR-MATCH,0.1733386069536209,0.9854748306086036,9.916189193725586,0.2151823416352272,0.09999999999999998,0.785199835896492,0.09981898736202512,0.12218860313552324,0.07824348612599608,0.9372655434895469,-0.06666666666666665
7,P4-P9,same_01,8,DET-MATCH,0.1768193542957306,0.9849252654683488,9.743498802185059,0.20513422042131424,0.09999999999999998,0.7924129068851471,0.10471194198757267,0.12227039606917027,0.07828483234625587,0.9378336216862951,-0.10000000000000009
7,P4-P9,same_01,8,DIFF-MATCH,0.17283715307712555,0.9853548773234178,9.941352844238281,0.20535290986299515,0.1333333333333333,0.7916697859764099,0.10496416875118098,0.1226043622334449,0.07669433717431133,0.9442708391726287,-0.03333333333333344
7,P4-P9,same_01,8,SCORE-ONLY,0.1726888120174408,0.9855602084557238,9.948811531066895,0.21468781679868698,0.09999999999999998,0.7830927968025208,0.10041483042180938,0.12264237767196931,0.07629876135331631,0.9436680086599115,-0.06666666666666665
7,P4-P9,same_02,8,RAW,0.44227662682533264,0.9171497500417851,0.0,0.0,0.09999999999999998,1.0,0.0,0.0,0.0,1.0,0.09999999999999998
7,P4-P9,same_02,8,LINEAR-MATCH,0.07322590798139572,0.9973488116639442,15.620584487915039,0.21319077163934708,-0.03333333333333344,0.7516837269067764,0.08433811817213262,0.134756884651223,0.09071704314443631,0.9146791872012296,0.1333333333333333
7,P4-P9,same_02,8,DET-MATCH,0.07717130333185196,0.9975491509786178,15.164762496948242,0.1996842920780182,-0.06666666666666665,0.7628712505102158,0.08448575426256177,0.13907654787905846,0.08722162876107546,0.9172179263303933,0.16666666666666663
7,P4-P9,same_02,8,DIFF-MATCH,0.08086666464805603,0.996883264499992,14.758489608764648,0.1909908503293991,-0.06666666666666665,0.7658236175775528,0.08562858335499784,0.13959315939100633,0.08246171453311071,0.9215303598831754,0.1333333333333333
7,P4-P9,same_02,8,SCORE-ONLY,0.08338245004415512,0.9966241108216009,14.492386817932129,0.1998853087425232,-0.10000000000000009,0.7520497888326645,0.08631228616535244,0.13563822248728413,0.08558825733384631,0.9190317041954174,0.06666666666666665
7,P4-P9,same_03,8,RAW,0.3445079028606415,0.9475519179609324,0.0,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.4
7,P4-P9,same_03,8,LINEAR-MATCH,0.029925592243671417,0.9995479977873155,21.223127365112305,0.14785160683095455,0.44999999999999996,0.7405480742454529,0.13909565098899437,0.06706120509224495,0.07156481538334569,0.9439008235189732,0.42500000000000004
7,P4-P9,same_03,8,DET-MATCH,0.09914284944534302,0.995116782000261,10.818756103515625,0.12523838877677917,0.475,0.7232787013053894,0.17567151820482851,0.08168061117142111,0.07260731262141294,0.9465360959591794,0.475
7,P4-P9,same_03,8,DIFF-MATCH,0.103977270424366,0.9945605612237446,10.4052152633667,0.1133953221142292,0.475,0.7246861755847931,0.1730888516242893,0.08173638170200723,0.06648503500882937,0.9545703389562464,0.475
7,P4-P9,same_03,8,SCORE-ONLY,0.057854797691106796,0.9983858069811907,15.497197151184082,0.12896594777703285,0.42500000000000004,0.7394977807998657,0.13619435373541247,0.06679959365791444,0.0640521831519783,0.952419586654301,0.44999999999999996
7,P4-P9,same_01,32,RAW,0.5428811311721802,0.88195046911224,0.0,0.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.1333333333333333
7,P4-P9,same_01,32,LINEAR-MATCH,0.1733386069536209,0.9854748306086036,9.916189193725586,0.2151823416352272,0.09999999999999998,0.785199835896492,0.09981898736202512,0.12218860313552324,0.07824348612599608,0.9372655434895469,-0.06666666666666665
7,P4-P9,same_01,32,DET-MATCH,0.1768193542957306,0.9849252654683488,9.743498802185059,0.20513422042131424,0.09999999999999998,0.7924129068851471,0.10471194198757267,0.12227039606917027,0.07828483234625587,0.9378336216862951,-0.10000000000000009
7,P4-P9,same_01,32,DIFF-MATCH,0.1714765727519989,0.9855716635895232,10.00999927520752,0.206785649061203,0.1333333333333333,0.7932537496089935,0.10551112717765149,0.12269623171775526,0.07662894156501061,0.9437985025111694,0.06666666666666665
7,P4-P9,same_01,32,SCORE-ONLY,0.17084501683712006,0.98586817993783,10.042048454284668,0.21631748229265213,0.1333333333333333,0.7844730764627457,0.10082245538339,0.12273799065122451,0.07625140961727475,0.9432127042599999,0.0
7,P4-P9,same_02,32,RAW,0.44227662682533264,0.9171497500417851,0.0,0.0,0.09999999999999998,1.0,0.0,0.0,0.0,1.0,0.09999999999999998
7,P4-P9,same_02,32,LINEAR-MATCH,0.07322590798139572,0.9973488116639442,15.620584487915039,0.21319077163934708,-0.03333333333333344,0.7516837269067764,0.08433811817213262,0.134756884651223,0.09071704314443631,0.9146791872012296,0.1333333333333333
7,P4-P9,same_02,32,DET-MATCH,0.07717130333185196,0.9975491509786178,15.164762496948242,0.1996842920780182,-0.06666666666666665,0.7628712505102158,0.08448575426256177,0.13907654787905846,0.08722162876107546,0.9172179263303933,0.16666666666666663
7,P4-P9,same_02,32,DIFF-MATCH,0.07291681319475174,0.9975037969163298,15.657325744628906,0.1948762685060501,-0.06666666666666665,0.7671771794557571,0.08629033764827543,0.13954946735606494,0.08391023410819509,0.921379740697343,0.06666666666666665
7,P4-P9,same_02,32,SCORE-ONLY,0.07489165663719177,0.9972751100523007,15.425210952758789,0.20509397238492966,-0.06666666666666665,0.7532442510128021,0.08708581890951664,0.13576093581478005,0.08689753334758178,0.9188566172848901,0.09999999999999998
7,P4-P9,same_03,32,RAW,0.3445079028606415,0.9475519179609324,0.0,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.4
7,P4-P9,same_03,32,LINEAR-MATCH,0.029925592243671417,0.9995479977873155,21.223127365112305,0.14785160683095455,0.44999999999999996,0.7405480742454529,0.13909565098899437,0.06706120509224495,0.07156481538334569,0.9439008235189732,0.42500000000000004
7,P4-P9,same_03,32,DET-MATCH,0.09914284944534302,0.995116782000261,10.818756103515625,0.12523838877677917,0.475,0.7232787013053894,0.17567151820482851,0.08168061117142111,0.07260731262141294,0.9465360959591794,0.475
7,P4-P9,same_03,32,DIFF-MATCH,0.09866904467344284,0.9951390256793373,10.86036491394043,0.11849901080131531,0.475,0.7275067269802094,0.17299613489082197,0.08162192468532917,0.06618733455640513,0.9544810894623075,0.475
7,P4-P9,same_03,32,SCORE-ONLY,0.04673390835523605,0.9989727551667271,17.351343154907227,0.13547330908477306,0.42500000000000004,0.7420910000801086,0.13552361651247405,0.06649761002349297,0.06352497713315694,0.9523475580802998,0.42500000000000004
8,P4-P9,same_01,8,RAW,0.6727696657180786,0.8287451832054639,0.0,0.0,0.025000000000000022,1.0,0.0,0.0,0.0,1.0,0.025000000000000022
8,P4-P9,same_01,8,LINEAR-MATCH,0.0867275819182396,0.9962376588968742,17.79418182373047,0.3350169528275728,0.0,0.7748442888259888,0.10273669724130119,0.11361194176077227,0.07032610835536614,0.9356567251877176,-0.050000000000000044
8,P4-P9,same_01,8,DET-MATCH,0.11241687834262848,0.9939020399416303,15.54069709777832,0.30951104313135147,-0.02499999999999991,0.7644867151975632,0.12001298028372909,0.12089689332841419,0.07457680707516838,0.9251338508038884,-0.050000000000000044
8,P4-P9,same_01,8,DIFF-MATCH,0.10982558131217957,0.9939943747478857,15.743257522583008,0.3080616369843483,-0.02499999999999991,0.7641934007406235,0.11903643571514777,0.12414646305732933,0.07138760061726457,0.9292308038007439,-0.07499999999999996
8,P4-P9,same_01,8,SCORE-ONLY,0.10732492804527283,0.9943583047594321,15.943316459655762,0.3194335252046585,0.025000000000000022,0.7729980498552322,0.10233657951209942,0.11404174154562902,0.06747157254596169,0.9396110982148644,-0.050000000000000044
8,P4-P9,same_02,8,RAW,1.4321681261062622,0.556261737139605,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
8,P4-P9,same_02,8,LINEAR-MATCH,0.16226831078529358,0.9872464932244338,18.915205001831055,0.30559446662664413,0.2666666666666667,0.7930761277675629,0.08763596540281632,0.11969652325696423,0.08576164071456274,0.9567083401238928,0.3666666666666667
8,P4-P9,same_02,8,DET-MATCH,0.0972462147474289,0.995466849408561,23.362424850463867,0.30602703616023064,0.19999999999999996,0.7914775460958481,0.10783282479629455,0.12488533392804836,0.09181759175569179,0.9263300665040055,0.30000000000000004
8,P4-P9,same_02,8,DIFF-MATCH,0.10326933115720749,0.9946836547007613,22.840452194213867,0.2992977239191532,0.23333333333333328,0.789091631770134,0.10508931410671665,0.12582258451617168,0.08916035915926829,0.9301452739786296,0.2666666666666667
8,P4-P9,same_02,8,SCORE-ONLY,0.18654292821884155,0.9833345399373888,17.704303741455078,0.29180102050304413,0.30000000000000004,0.7891330569982529,0.08501879286366949,0.12028324745197433,0.08316289792342887,0.9604927596749925,0.43333333333333335
8,P4-P9,same_03,8,RAW,0.22302913665771484,0.9773989357280484,0.0,0.0,0.85,1.0,0.0,0.0,0.0,1.0,0.85
8,P4-P9,same_03,8,LINEAR-MATCH,0.009271567687392235,0.999957811839885,27.624168395996094,0.11040904372930527,0.85,0.8750302344560623,0.06849636001114379,0.06951788600698716,0.07646075106913466,0.9432847089023527,0.85
8,P4-P9,same_03,8,DET-MATCH,0.0603964664041996,0.998496274549814,11.347000122070312,0.0782872699201107,0.875,0.8653527051210403,0.0991420972255647,0.0753913637403043,0.09058007429018611,0.9335377970521586,0.875
8,P4-P9,same_03,8,DIFF-MATCH,0.06267555803060532,0.9981089806004902,11.025266647338867,0.07307152450084686,0.875,0.8600723147392273,0.09495242507608807,0.07561998287545874,0.08589498768661033,0.9374660878166519,0.85
8,P4-P9,same_03,8,SCORE-ONLY,0.0385393425822258,0.999332755349964,15.249146461486816,0.08783839829266071,0.875,0.8658517897129059,0.06496716446795103,0.06978164313154087,0.0717797568400071,0.9471119275040017,0.85
8,P4-P9,same_01,32,RAW,0.6727696657180786,0.8287451832054639,0.0,0.0,0.025000000000000022,1.0,0.0,0.0,0.0,1.0,0.025000000000000022
8,P4-P9,same_01,32,LINEAR-MATCH,0.0867275819182396,0.9962376588968742,17.79418182373047,0.3350169528275728,0.0,0.7748442888259888,0.10273669724130119,0.11361194176077227,0.07032610835536614,0.9356567251877176,-0.050000000000000044
8,P4-P9,same_01,32,DET-MATCH,0.11241687834262848,0.9939020399416303,15.54069709777832,0.30951104313135147,-0.02499999999999991,0.7644867151975632,0.12001298028372909,0.12089689332841419,0.07457680707516838,0.9251338508038884,-0.050000000000000044
8,P4-P9,same_01,32,DIFF-MATCH,0.10679755359888077,0.9943492408292739,15.986101150512695,0.31042105704545975,0.025000000000000022,0.7650102823972702,0.11831826496483239,0.12406532304734287,0.07144326425555006,0.9290717480951504,-0.07499999999999996
8,P4-P9,same_01,32,SCORE-ONLY,0.104334756731987,0.9946462219173031,16.18874740600586,0.3230125308036804,0.0,0.7739631533622742,0.10133646781742288,0.11394308775126599,0.0676001057985754,0.9394575649128531,-0.02499999999999991
8,P4-P9,same_02,32,RAW,1.4321681261062622,0.556261737139605,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
8,P4-P9,same_02,32,LINEAR-MATCH,0.16226831078529358,0.9872464932244338,18.915205001831055,0.30559446662664413,0.2666666666666667,0.7930761277675629,0.08763596540281632,0.11969652325696423,0.08576164071456274,0.9567083401238928,0.3666666666666667
8,P4-P9,same_02,32,DET-MATCH,0.0972462147474289,0.995466849408561,23.362424850463867,0.30602703616023064,0.19999999999999996,0.7914775460958481,0.10783282479629455,0.12488533392804836,0.09181759175569179,0.9263300665040055,0.30000000000000004
8,P4-P9,same_02,32,DIFF-MATCH,0.09630335867404938,0.99538149709176,23.447052001953125,0.3038814216852188,0.23333333333333328,0.7911940813064575,0.1047894860186129,0.12598998246801246,0.08923195234367902,0.9298718306290656,0.2666666666666667
8,P4-P9,same_02,32,SCORE-ONLY,0.1831907331943512,0.9839317265749119,17.86180877685547,0.29669660329818726,0.2666666666666667,0.7911086976528168,0.08506321048993715,0.12039945711307895,0.08315975050254618,0.9604292353012795,0.4
8,P4-P9,same_03,32,RAW,0.22302913665771484,0.9773989357280484,0.0,0.0,0.85,1.0,0.0,0.0,0.0,1.0,0.85
8,P4-P9,same_03,32,LINEAR-MATCH,0.009271567687392235,0.999957811839885,27.624168395996094,0.11040904372930527,0.85,0.8750302344560623,0.06849636001114379,0.06951788600698716,0.07646075106913466,0.9432847089023527,0.85
8,P4-P9,same_03,32,DET-MATCH,0.0603964664041996,0.998496274549814,11.347000122070312,0.0782872699201107,0.875,0.8653527051210403,0.0991420972255647,0.0753913637403043,0.09058007429018611,0.9335377970521586,0.875
8,P4-P9,same_03,32,DIFF-MATCH,0.05790441110730171,0.9983898700902932,11.71299934387207,0.07736365869641304,0.9,0.8628668934106827,0.09494050023598133,0.07585230990951256,0.08604441317418295,0.9374320682161543,0.875
8,P4-P9,same_03,32,SCORE-ONLY,0.028923872858285904,0.9996701764911806,17.742101669311523,0.09413817524909973,0.875,0.8692184090614319,0.06466051264153828,0.06997547275041141,0.0719496023788149,0.9470786856975115,0.875
9,P4-P9,same_01,8,RAW,0.42463502287864685,0.9213587846993947,0.0,0.0,0.3666666666666667,1.0,0.0,0.0,0.0,1.0,0.3666666666666667
9,P4-P9,same_01,8,LINEAR-MATCH,0.12734979391098022,0.9920402641070257,10.460350036621094,0.23051058501005173,0.43333333333333335,0.7706219851970673,0.05397099154644654,0.0784303012311284,0.0599030191635631,0.9536938332268418,0.33333333333333337
9,P4-P9,same_01,8,DET-MATCH,0.15322430431842804,0.9884371119204349,8.853761672973633,0.2102797031402588,0.3666666666666667,0.7726193964481354,0.0906289817362588,0.08417409953676894,0.0633182625126217,0.9491700608947299,0.33333333333333337
9,P4-P9,same_01,8,DIFF-MATCH,0.15868748724460602,0.9873860520563442,8.54946231842041,0.20625150203704834,0.30000000000000004,0.7751887738704681,0.0910375195822913,0.08541573083830035,0.060783134521853695,0.9524585300390275,0.2666666666666667
9,P4-P9,same_01,8,SCORE-ONLY,0.1386883407831192,0.9909968538009446,9.71951675415039,0.2253216728568077,0.4,0.76914481818676,0.0545684523559451,0.07976711818220658,0.05730545271380018,0.9566904863401404,0.33333333333333337
9,P4-P9,same_02,8,RAW,0.39713260531425476,0.9301812700414847,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.33333333333333337
9,P4-P9,same_02,8,LINEAR-MATCH,0.0811164379119873,0.9967253283473724,13.796533584594727,0.24501686915755272,0.23333333333333328,0.7885668575763702,0.06678011961360093,0.05336373225969443,0.049331570823833194,0.965402995743275,0.2666666666666667
9,P4-P9,same_02,8,DET-MATCH,0.11961311101913452,0.9934155965876247,10.423135757446289,0.214036725461483,0.19999999999999996,0.7846491932868958,0.10979191820341674,0.0639057191568232,0.05583560322665382,0.9613837980606856,0.30000000000000004
9,P4-P9,same_02,8,DIFF-MATCH,0.11852091550827026,0.9930479455211533,10.50281047821045,0.21127092093229294,0.19999999999999996,0.7863026559352875,0.10835324403495387,0.06581921864954617,0.05347218440076144,0.9638416881101789,0.16666666666666663
9,P4-P9,same_02,8,SCORE-ONLY,0.08935923129320145,0.996326004083973,12.955923080444336,0.2405163161456585,0.23333333333333328,0.7855648696422577,0.06660992540575075,0.055370681712607894,0.04759149276798311,0.9674195494677749,0.19999999999999996
