participant,protocol,query_session,method,status,ssvep_snr_relative_preservation,ssvep_phase_relative_preservation
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9603587333755494,0.9934604093746225
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9603587333755494,0.9934604093746225
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9561558596676193,0.991700460054626
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.9844323851150687,0.9783536206200594
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.959472289562599,0.9929751113992387
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.9560831798621172,0.9806559212319871
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9587711143105396,0.9922406817983923
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9835024939770075,0.9838682280395367
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9599713993990793,0.9930584731803117
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.9699708955316158,0.9821090687497112
sub-09,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9566031514758725,0.9922095715278716
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.9799872037298656,0.9907207030127689
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.9788711491879939,0.996073930472404
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.9379829295868131,0.9970720027319933
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.977897133021764,0.9905980513094159
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.977897133021764,0.9905980513094159
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.9849066679505281,0.9909890834394914
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9702210707251386,0.9981409112866941
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.9812748636399934,0.9913862805321023
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.9717383078396367,0.997289292325181
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.9728643885476301,0.9917993409757735
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.9927862812245257,0.99717469771625
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.9808076314840161,0.9899558364531977
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.9525699856708109,0.9987113274253427
sub-09,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9882710945066254,0.9900291948601184
sub-03,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-03,S0_STATIC_XSESSION,ses-03,POP,success,0.9243866344827513,0.9835817378196806
sub-03,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9624986971868185,0.9981909107211653
sub-03,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9444458744643083,0.9973312467045525
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9728177216459746,0.9902917260672427
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9728177216459746,0.9902917260672427
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9751749978199401,0.9908267197813331
sub-03,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9246830178807276,0.9980757540712019
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9927133848843468,0.9917183891381065
sub-03,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9356078500253194,0.9959651803295824
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9776829192809676,0.98900734980926
sub-03,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9360442462032299,0.988529823560991
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9742801917908166,0.9909875834967777
sub-03,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9453617265681271,0.9997657075522042
sub-03,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9772532433369431,0.9917501814533076
sub-23,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-23,S2_MOTION_XSPEED,ses-04,POP,success,0.9369288546401622,0.986912808010451
sub-23,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.9293945525167266,0.9545908175922603
sub-23,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9132892577658895,0.9802063396227265
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.9957039621317628,0.9950199630602959
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.9957039621317628,0.9950199630602959
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.995398426766142,0.9966268674960255
sub-23,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9563666513153342,0.9765681302310713
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9880132985216576,0.9976277324967577
sub-23,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.9466638195955756,0.9966316225919528
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.9980690431750935,0.9978563402409126
sub-23,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.9425460474249856,0.9609108285989759
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.9875074028713916,0.9953958640864802
sub-23,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.9152400057255952,0.9846543709950129
sub-23,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9954488198245278,0.9974407143940751
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.8519127364494611,0.982670909490424
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.9398337860376257,0.9991951505967356
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9281837483540464,0.9918858081310105
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9941327057323746,0.9769534649379692
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9941327057323746,0.9769534649379692
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9917098159279557,0.974066379501825
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.9071715313262438,0.9843474551420364
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.9845550676741298,0.9740537380513757
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.9337312650974507,0.9841075620371138
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9816994530943423,0.9693152413428489
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9494673005292223,0.997332606536175
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9925883927245065,0.9769963364334745
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.9214583231661492,0.9962627533587705
sub-19,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9929218646215672,0.9743893714227599
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.9648307371495461,0.9431782140306049
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.9829403998368921,0.9825113037521016
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.9856987062881659,0.9885059494876792
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.9559614836724459,0.9894194843974555
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.9559614836724459,0.9894194843974555
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.9570119900706522,0.9888766482666345
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9992433546665949,0.9649212841132522
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.9549612617535469,0.988682929192305
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.991791352561054,0.991286230047557
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.9564062758167433,0.9904420519712878
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.9722624186287858,0.9838406837512517
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.9580325263099786,0.9894526640615363
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.976583212763344,0.9865315479669612
sub-19,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9548340441962435,0.9882875781322252
sub-21,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-21,S0_STATIC_XSESSION,ses-03,POP,success,0.9652730325913275,0.9564614328526629
sub-21,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9540565523422357,0.9616944570428384
sub-21,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9730699537703575,0.9486693794569496
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9946024395522057,0.9833174455287763
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9946024395522057,0.9833174455287763
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9897864300943022,0.9853700769571534
sub-21,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.930014723707171,0.9486441314976737
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9616024236611354,0.9916252509239215
sub-21,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9577721068275257,0.9734890517732372
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9885767394706423,0.9872092090192068
sub-21,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.979090290193027,0.9595712406005701
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9878657761316172,0.9904962046429259
sub-21,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9760699493708532,0.9529150430489195
sub-21,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9811147890692843,0.9893266448174056
sub-21,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-21,S0_STATIC_XSESSION,ses-04,POP,success,0.9986867458625033,0.9427515364630821
sub-21,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.98716347926135,0.9892344593065739
sub-21,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9905895249908874,0.9737882853785307
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9904888666287955,0.993986671965092
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9904888666287955,0.993986671965092
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9952883312195462,0.9920856657347342
sub-21,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9758845808965082,0.9514038489359864
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.973609039105781,0.9994450817565033
sub-21,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9716694069360025,0.9964652520066795
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9852470874516066,0.9923776332910235
sub-21,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9874130449066368,0.9733261511958575
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9841557972096511,0.9927227754082352
sub-21,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9465671874524885,0.9942844384682923
sub-21,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9908128448242876,0.9932113821026274
sub-07,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-07,S2_MOTION_XSPEED,ses-04,POP,success,0.9584886221840673,0.9948641408035205
sub-07,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.9872472309320568,0.9663252257959467
sub-07,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9436708555297404,0.9824148270676015
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-NULL,success,0.905350316275922,0.974925306653917
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-POP,success,0.905350316275922,0.974925306653917
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-MATCH,success,0.9337212439527511,0.9742588275796265
sub-07,S2_MOTION_XSPEED,ses-04,DET-WRONG-1,success,0.9365017585402955,0.9811356361093759
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-1,success,0.9399832029619025,0.9755301599064636
sub-07,S2_MOTION_XSPEED,ses-04,DET-WRONG-2,success,0.9437333995158694,0.9818610166388135
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-2,success,0.9382393870669734,0.9729507540940365
sub-07,S2_MOTION_XSPEED,ses-04,DET-WRONG-3,success,0.986616845794373,0.9642698971378936
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-WRONG-3,success,0.921579795131843,0.9704968236849538
sub-07,S2_MOTION_XSPEED,ses-04,DET-SHUFFLED,success,0.9520062701393571,0.9775113631055968
sub-07,S2_MOTION_XSPEED,ses-04,DIFF-SHUFFLED,success,0.9329397606396798,0.9732220035577956
sub-14,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-14,S0_STATIC_XSESSION,ses-03,POP,success,0.9430541825792084,0.9971507231466818
sub-14,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9767675798390363,0.9871813864297624
sub-14,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9799818729420404,0.9711565234478661
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9366196987686745,0.9804370086266947
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9366196987686745,0.9804370086266947
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9452551441415034,0.9815221889215667
sub-14,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9196053146666823,0.9798648811266167
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9499664379338675,0.9776441246405009
sub-14,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9947304776065565,0.9991866255334303
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9256350574276847,0.9663638428961556
sub-14,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9550626502663047,0.9680906355538987
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9248484494340246,0.9828060072237863
sub-14,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9600418745781392,0.9784718080260996
sub-14,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9470292693952462,0.9798364391646043
sub-14,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-14,S0_STATIC_XSESSION,ses-04,POP,success,0.9345755022837293,0.9850749222766462
sub-14,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.8180863748002372,0.9744355393019327
sub-14,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9062578519819922,0.9835930798919922
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.9773686744299324,0.9940718789249747
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.9773686744299324,0.9940718789249747
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.984137621820516,0.999533585200318
sub-14,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9146606915369038,0.9920525882269582
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.975318087565421,0.9964071216533956
sub-14,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9168629648798021,0.9597365642371537
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.8532068783694124,0.9970753063592226
sub-14,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.8625603960924326,0.9989160172604824
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9895814911938795,0.9951855127940659
sub-14,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9391298231478001,0.9717431356694961
sub-14,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9809773283090355,0.9980209240797996
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.9771041966358929,0.9572432931611946
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.9270180860577414,0.963722541470227
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9470432844242623,0.9809242982435278
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9485279795669785,0.9767634993685692
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9485279795669785,0.9767634993685692
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9476225359223601,0.9814689992369972
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.9325504743246705,0.9883437538407652
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.9465785173482895,0.9781868753783716
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.9629917231319409,0.9858564569545036
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9493587290150887,0.9806100442954673
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9425434179616872,0.9843667284295958
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9428214818989515,0.957116828292852
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.9511107709935487,0.9822503986519673
sub-07,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9464372766456381,0.9811302098048693
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.9025297011977808,0.9623282062525722
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.9906278753187285,0.9996297275086924
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.9908003311067999,0.9883296980397224
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.9588577092902743,0.9869263493667285
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.9588577092902743,0.9869263493667285
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.9965359333212781,0.9930554720842242
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9944743158776549,0.9929696718637022
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.41957661129404256,0.9941333446510071
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.9718602293755243,0.9834220026852117
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.9963340492772604,0.990306022408705
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.9633975867702735,0.9982452194763423
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.9928270377484096,0.9937568275787416
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.9794078066908414,0.9943522664823807
sub-07,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9955619187095929,0.993629936866609
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,RAW,success,1.0,1.0
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,POP,success,0.9901574408713449,0.9753892217978337
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-NULL,success,0.9948972072815229,0.9793141216555792
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-MATCH,success,0.9619129721146837,0.9854760502195519
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-NULL,success,0.9428017926942719,0.9809915920739446
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-POP,success,0.9428017926942719,0.9809915920739446
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-MATCH,success,0.9875863210504007,0.9898020852591961
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-1,success,0.9944059083243357,0.9949545017481014
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-1,success,0.9760907913011847,0.979586879973867
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-2,success,0.9884157421268531,0.9804401379980838
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-2,success,0.9432526660838874,0.9444965459371161
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-WRONG-3,success,0.9922712318376788,0.9758452915780949
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-WRONG-3,success,0.9673652136066725,0.9921634976215334
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DET-SHUFFLED,success,0.9738307652492182,0.9853852786861489
sub-21,S1_MOTION_WITHIN_SESSION,ses-03,DIFF-SHUFFLED,success,0.9810583148814007,0.9883465878140323
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,RAW,success,1.0,1.0
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,POP,success,0.918612542764738,0.9276714965938637
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-NULL,success,0.9053395823825228,0.9921852704955814
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-MATCH,success,0.9546854893857797,0.9972074615361305
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-NULL,success,0.9492856195553927,0.9803333607436604
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-POP,success,0.9492856195553927,0.9803333607436604
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-MATCH,success,0.9345614527087753,0.9835592466177497
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-1,success,0.9284059540839583,0.979921865129212
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-1,success,0.9361474982681117,0.9932239214136556
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-2,success,0.969565235628795,0.9652395806109146
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-2,success,0.9768925230949213,0.991170929830346
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-WRONG-3,success,0.9586811070027089,0.9854025834325879
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-WRONG-3,success,0.9390367626952254,0.9848277502500933
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DET-SHUFFLED,success,0.9232824003711246,0.9965677047269319
sub-21,S1_MOTION_WITHIN_SESSION,ses-04,DIFF-SHUFFLED,success,0.9395091397280437,0.9864951829937769
sub-07,S0_STATIC_XSESSION,ses-04,RAW,success,1.0,1.0
sub-07,S0_STATIC_XSESSION,ses-04,POP,success,0.9584886221840673,0.9948641408035205
sub-07,S0_STATIC_XSESSION,ses-04,DET-NULL,success,0.9872472309320568,0.9663252257959467
sub-07,S0_STATIC_XSESSION,ses-04,DET-MATCH,success,0.9967702938097989,0.9857389599878694
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-NULL,success,0.905350316275922,0.974925306653917
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-POP,success,0.905350316275922,0.974925306653917
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-MATCH,success,0.9432595719230953,0.9744007374178218
sub-07,S0_STATIC_XSESSION,ses-04,DET-WRONG-1,success,0.9669727635257053,0.9956113787154122
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-1,success,0.9286622524018208,0.9782781374202292
sub-07,S0_STATIC_XSESSION,ses-04,DET-WRONG-2,success,0.9101005429245084,0.9720328432288662
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-2,success,0.9435733788511489,0.9749555515363811
sub-07,S0_STATIC_XSESSION,ses-04,DET-WRONG-3,success,0.9391587318349913,0.9840609069837417
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-WRONG-3,success,0.9439228759749826,0.9762908021884653
sub-07,S0_STATIC_XSESSION,ses-04,DET-SHUFFLED,success,0.9194221059349837,0.9850735023515739
sub-07,S0_STATIC_XSESSION,ses-04,DIFF-SHUFFLED,success,0.9214340703609093,0.9902281852140314
sub-07,S0_STATIC_XSESSION,ses-03,RAW,success,1.0,1.0
sub-07,S0_STATIC_XSESSION,ses-03,POP,success,0.8886928727771232,0.998313129565037
sub-07,S0_STATIC_XSESSION,ses-03,DET-NULL,success,0.9535089608555436,0.9742287535561976
sub-07,S0_STATIC_XSESSION,ses-03,DET-MATCH,success,0.9901644962483915,0.9951716599701284
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-NULL,success,0.9431822678373712,0.9798809384653759
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-POP,success,0.9431822678373712,0.9798809384653759
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-MATCH,success,0.9838127377191117,0.9811720595509965
sub-07,S0_STATIC_XSESSION,ses-03,DET-WRONG-1,success,0.9713446363979329,0.9707789676045202
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-1,success,0.9531511991325093,0.9782929472116205
sub-07,S0_STATIC_XSESSION,ses-03,DET-WRONG-2,success,0.9768668436357274,0.9900549386225032
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-2,success,0.9688850324647538,0.9752344262335998
sub-07,S0_STATIC_XSESSION,ses-03,DET-WRONG-3,success,0.9779785903320674,0.9887458199140176
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-WRONG-3,success,0.9624015038458293,0.976594452708294
sub-07,S0_STATIC_XSESSION,ses-03,DET-SHUFFLED,success,0.9902987829027717,0.9807698563243387
sub-07,S0_STATIC_XSESSION,ses-03,DIFF-SHUFFLED,success,0.9542736895621221,0.9775023450014716
sub-14,S2_MOTION_XSPEED,ses-04,RAW,success,1.0,1.0
sub-14,S2_MOTION_XSPEED,ses-04,POP,success,0.9345755022837293,0.9850749222766462
sub-14,S2_MOTION_XSPEED,ses-04,DET-NULL,success,0.8180863748002372,0.9744355393019327
sub-14,S2_MOTION_XSPEED,ses-04,DET-MATCH,success,0.9521607013699727,0.9814229487105901
