effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
population_projector,11.871264315006556,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260803,sim32,success
population_projector,11.827954856998986,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260804,sim32,success
population_projector,11.7296373770223,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260805,sim32,success
population_projector,11.766285132005578,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim32,success
population_projector,11.761385038000299,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim32,success
population_projector,11.7413201519812,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim32,success
population_projector,11.735836952982936,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim32,success
population_projector,11.790668487985386,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim32,success
population_projector,12.130639808019623,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim32,success
population_projector,12.126125957001932,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim32,success
population_projector,12.132875034993049,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim32,success
population_projector,12.179142948996741,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim32,success
population_projector,11.772819726000307,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim32,success
query_derived_oracle_projector,11.988616304995958,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim32,success
query_derived_oracle_projector,11.928897978999885,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim32,success
query_derived_oracle_projector,11.984506797976792,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim32,success
query_derived_oracle_projector,11.939633661997505,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim32,success
query_derived_oracle_projector,11.940110595984152,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim32,success
query_derived_oracle_projector,12.03770761800115,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim32,success
query_derived_oracle_projector,12.087853246019222,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim32,success
query_derived_oracle_projector,12.032290992006892,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim32,success
query_derived_oracle_projector,12.027208004001295,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim32,success
query_derived_oracle_projector,12.040417904005153,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim32,success
query_derived_oracle_projector,12.191002275998471,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim32,success
query_derived_oracle_projector,12.070376226998633,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim32,success
query_derived_oracle_projector,12.044537199020851,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim32,success
query_derived_oracle_projector,11.947398018004606,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim32,success
query_derived_oracle_projector,11.673704544984503,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim32,success
