panel,stratum,condition,metric,participant_mean,participant_median,bootstrap_low,bootstrap_high,participants
paired_severity,mild,RAW,rrmse_spectral,0.1912059172089877,0.163430355489254,0.12360157779561143,0.26009894663146466,15.0
paired_severity,mild,RAW,correlation,0.9445805112710074,0.9650681614875793,0.9141811706594057,0.9707051191230615,15.0
paired_severity,mild,RAW,snr_improvement,0.0,0.0,0.0,0.0,15.0
paired_severity,mild,RAW,artifact_rmse,0.3279563805171185,0.2956738509237766,0.24581295946117726,0.4289406794124975,15.0
paired_severity,mild,RAW,artifact_rrmse,1.0,1.0,1.0,1.0,15.0
paired_severity,mild,RAW,artifact_correlation,0.0,0.0,0.0,0.0,15.0
paired_severity,mild,RAW,clean_output_rms_ratio,1.0726601210189244,1.0289479494094849,1.0319408932862772,1.1230881112565596,15.0
paired_severity,mild,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,15.0
paired_severity,mild,RAW,output_input_rms,1.0,1.0,1.0,1.0,15.0
paired_severity,severe,RAW,rrmse_temporal,1.075033566366349,0.7047088493903478,0.5393174894695717,1.8634421763672437,15.0
paired_severity,severe,RAW,rrmse_spectral,0.5490344628532018,0.4194674529135227,0.4031359694792727,0.7194143515660293,15.0
paired_severity,severe,RAW,correlation,0.812451276280104,0.8577786286671957,0.7274007701095017,0.8821309265315177,15.0
paired_severity,severe,RAW,snr_improvement,0.0,0.0,0.0,0.0,15.0
paired_severity,severe,RAW,artifact_rmse,1.539110884241878,0.8397147715091705,0.7846857076414994,2.545245377245757,15.0
paired_severity,severe,RAW,artifact_rrmse,1.0,1.0,1.0,1.0,15.0
paired_severity,severe,RAW,artifact_correlation,0.0,0.0,0.0,0.0,15.0
paired_severity,severe,RAW,clean_output_rms_ratio,1.692134222785632,1.3802151481310527,1.218567452188995,2.4099477062639267,15.0
paired_severity,severe,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,15.0
paired_severity,severe,RAW,output_input_rms,1.0,1.0,1.0,1.0,15.0
paired_severity,zero,RAW,rrmse_temporal,0.0,0.0,0.0,0.0,14.0
paired_severity,zero,RAW,rrmse_spectral,0.0,0.0,0.0,0.0,14.0
paired_severity,zero,RAW,correlation,1.0000000244095213,1.0000000099341073,0.9999999949619884,1.0000000567734242,14.0
paired_severity,zero,RAW,artifact_rmse,0.0,0.0,0.0,0.0,14.0
paired_severity,zero,RAW,clean_output_rms_ratio,1.0,1.0,1.0,1.0,14.0
paired_severity,zero,RAW,observation_change_ratio,0.0,0.0,0.0,0.0,14.0
paired_severity,zero,RAW,output_input_rms,1.0,1.0,1.0,1.0,14.0
paired_severity,medium,SHUFFLED,rrmse_temporal,0.6834178101425135,0.6786334253847599,0.6217451939011615,0.7426251683866102,15.0
paired_severity,medium,SHUFFLED,rrmse_spectral,0.5313435917075665,0.48250022903084755,0.4261756903808268,0.6662327286349757,15.0
paired_severity,medium,SHUFFLED,correlation,0.7128620825424081,0.709388142824173,0.6527092137115579,0.7722562694092473,15.0
paired_severity,medium,SHUFFLED,snr_improvement,-6.479307300663952,-6.276948372057329,-9.522217015008524,-3.4236042457459392,15.0
paired_severity,medium,SHUFFLED,artifact_rmse,1.808128107242168,1.3578452510493142,1.1604546454164482,2.4811856106406163,15.0
paired_severity,medium,SHUFFLED,artifact_rrmse,9.91600476458905,4.024329413970311,4.66634822843212,15.91057490651688,15.0
paired_severity,medium,SHUFFLED,artifact_correlation,0.29937866437644334,0.23491383033494154,0.21427014820396506,0.3958699572925382,15.0
paired_severity,medium,SHUFFLED,clean_output_rms_ratio,0.8628342886280919,0.8875373899936676,0.7881874402823844,0.946177742932583,15.0
paired_severity,medium,SHUFFLED,observation_change_ratio,0.5475511750685317,0.5330485446112496,0.48305594517645384,0.6192775085417347,15.0
paired_severity,medium,SHUFFLED,output_input_rms,0.7202699631476214,0.7033469676971436,0.6721221504269965,0.7693061510852522,15.0
paired_severity,mild,SHUFFLED,rrmse_temporal,0.6503496747262894,0.6438397367795309,0.5721525852975864,0.7301092348025431,15.0
paired_severity,mild,SHUFFLED,rrmse_spectral,0.7316252168717365,0.4124590257803599,0.4454444995334756,1.1235290678365824,15.0
paired_severity,mild,SHUFFLED,correlation,0.6977301123844726,0.7309996310089316,0.577524739304646,0.7951149189826987,15.0
paired_severity,mild,SHUFFLED,snr_improvement,-14.512657480039413,-12.99242001292961,-18.913189092703785,-10.682526303285231,15.0
paired_severity,mild,SHUFFLED,artifact_rmse,9.082552609543006,1.7213353395462037,3.2880294876030036,15.847579956777501,15.0
paired_severity,mild,SHUFFLED,artifact_rrmse,44.378248057649245,10.785223970810572,14.743448473720795,87.0272568504919,15.0
paired_severity,mild,SHUFFLED,artifact_correlation,0.14234422356725507,0.12145312888813871,0.09092733780617664,0.2041774979646757,15.0
paired_severity,mild,SHUFFLED,clean_output_rms_ratio,0.7150417311230882,0.7434756656487783,0.5935906931493239,0.8259331660542734,15.0
paired_severity,mild,SHUFFLED,observation_change_ratio,0.5806683774079595,0.5146552281720298,0.4836110987022283,0.6802042029684497,15.0
paired_severity,mild,SHUFFLED,output_input_rms,0.6605246437148796,0.7221511803301317,0.5469793307514313,0.7582969244631627,15.0
paired_severity,severe,SHUFFLED,rrmse_temporal,0.8461411902923432,0.8567349165678024,0.7623013176515935,0.9351344123742884,15.0
paired_severity,severe,SHUFFLED,rrmse_spectral,0.6913471375689618,0.7025483511388302,0.5819273015519102,0.8106132812065381,15.0
paired_severity,severe,SHUFFLED,correlation,0.6028785423740803,0.600904181599617,0.5386572266737671,0.6638177197330173,15.0
paired_severity,severe,SHUFFLED,snr_improvement,-5.107105507224518,-4.752908258565834,-7.588159916171819,-2.199226444032383,15.0
paired_severity,severe,SHUFFLED,artifact_rmse,3.7574952520169913,1.7921529710292816,2.281905327581697,5.477305643317483,15.0
paired_severity,severe,SHUFFLED,artifact_rrmse,4.40215395073569,3.43638975918293,2.9621901851370933,5.995149058641184,15.0
paired_severity,severe,SHUFFLED,artifact_correlation,0.35441472911246363,0.355384062230587,0.2719617239295963,0.4509960084332612,15.0
paired_severity,severe,SHUFFLED,clean_output_rms_ratio,0.8452578212580982,0.857533206542333,0.7581436776602788,0.9364836294575343,15.0
paired_severity,severe,SHUFFLED,observation_change_ratio,0.6799837299282588,0.6981040040651957,0.6313616275295378,0.7230097309800367,15.0
paired_severity,severe,SHUFFLED,output_input_rms,0.6078447050092712,0.6157076179981231,0.5554004877896181,0.659670356582052,15.0
paired_severity,zero,SHUFFLED,rrmse_temporal,0.49387957506059177,0.45255508553236723,0.3930630182880642,0.6010041962122722,14.0
paired_severity,zero,SHUFFLED,rrmse_spectral,0.3768560035464664,0.299765320494771,0.25066456978054097,0.5516864529722149,14.0
paired_severity,zero,SHUFFLED,correlation,0.8094652093946934,0.844534769654274,0.7257649369298348,0.8830356251137951,14.0
paired_severity,zero,SHUFFLED,artifact_rmse,3.302280228726921,0.833922678604722,0.6940309779319379,8.110173716543775,14.0
paired_severity,zero,SHUFFLED,clean_output_rms_ratio,0.7794230270421221,0.780065543949604,0.7186780799504016,0.8403072039463688,14.0
paired_severity,zero,SHUFFLED,observation_change_ratio,0.49387957506059177,0.45255508553236723,0.3930630182880642,0.6010041962122722,14.0
paired_severity,zero,SHUFFLED,output_input_rms,0.7794230270421221,0.780065543949604,0.7186780799504016,0.8403072039463688,14.0
paired_severity,medium,WRONG,rrmse_temporal,0.7348193855796542,0.7845111787319183,0.6658077982209978,0.7979479615607904,15.0
paired_severity,medium,WRONG,rrmse_spectral,0.5651569718808408,0.5140140593051911,0.4696370501144538,0.6918298962162361,15.0
paired_severity,medium,WRONG,correlation,0.6931353494306169,0.6591921389102936,0.6362892235289253,0.7523431324486931,15.0
paired_severity,medium,WRONG,snr_improvement,-6.994106613605151,-6.43598273396492,-10.378750765162874,-3.751856213973259,15.0
paired_severity,medium,WRONG,artifact_rmse,1.8672215391577238,1.397737660578319,1.2088995671028655,2.546590518172416,15.0
paired_severity,medium,WRONG,artifact_rrmse,10.462742828769342,4.042119354009628,4.899411302283288,16.581983373132015,15.0
paired_severity,medium,WRONG,artifact_correlation,0.29024616488403393,0.2341387588530779,0.20260510051790223,0.391614960405312,15.0
paired_severity,medium,WRONG,clean_output_rms_ratio,0.9004427152611906,0.8882443408171335,0.8397203011245481,0.9711753807722456,15.0
paired_severity,medium,WRONG,observation_change_ratio,0.6032458030018542,0.586463138461113,0.5228404155497749,0.6873607406334745,15.0
paired_severity,medium,WRONG,output_input_rms,0.7567177231692607,0.7899432629346848,0.7074144222719801,0.8038628357255624,15.0
paired_severity,mild,WRONG,rrmse_temporal,0.7120938200420803,0.699092835187912,0.6140135091590503,0.8331489258067947,15.0
paired_severity,mild,WRONG,rrmse_spectral,0.7772319875468338,0.47774508595466614,0.49400395230753796,1.1654360235396712,15.0
paired_severity,mild,WRONG,correlation,0.666636443011581,0.6750292181968689,0.546240264008206,0.7647788359445948,15.0
paired_severity,mild,WRONG,snr_improvement,-15.19451260976789,-13.805816173553467,-19.292975945060935,-11.612339483581277,15.0
paired_severity,mild,WRONG,artifact_rmse,9.147111182643307,1.7081913709640504,3.3619621769889956,15.897516803707623,15.0
paired_severity,mild,WRONG,artifact_rrmse,44.54561697297626,10.889289448658625,15.116698643389675,87.16483431378664,15.0
paired_severity,mild,WRONG,artifact_correlation,0.13722841614325132,0.12146356316017252,0.08496921685705375,0.20033632937544543,15.0
paired_severity,mild,WRONG,clean_output_rms_ratio,0.7550081365063254,0.744729220867157,0.6135419487554232,0.9001517111185702,15.0
paired_severity,mild,WRONG,observation_change_ratio,0.6442585193093806,0.6406700015068054,0.5293953251318325,0.7789519338303851,15.0
paired_severity,mild,WRONG,output_input_rms,0.6992661261960629,0.7249047073668667,0.5635404423065484,0.8365488365340593,15.0
paired_severity,severe,WRONG,rrmse_temporal,0.863233402035539,0.8545519560575485,0.7820025009739966,0.9468919955337095,15.0
paired_severity,severe,WRONG,rrmse_spectral,0.7064636939953244,0.6958458423614502,0.605991832478652,0.8182841921173153,15.0
paired_severity,severe,WRONG,correlation,0.5954408595320725,0.5883321953671319,0.536643061123611,0.6526039160473479,15.0
paired_severity,severe,WRONG,snr_improvement,-5.279761316783963,-5.775410584174097,-7.734010972092962,-2.384648957176002,15.0
paired_severity,severe,WRONG,artifact_rmse,3.784211132209452,1.8108270764350891,2.3228345096848075,5.498087971432576,15.0
paired_severity,severe,WRONG,artifact_rrmse,4.50268680942437,3.423968642950058,3.068148968034202,6.073641045807135,15.0
paired_severity,severe,WRONG,artifact_correlation,0.35085430324927624,0.33236324042081833,0.2684472974500737,0.44748974743989556,15.0
paired_severity,severe,WRONG,clean_output_rms_ratio,0.8620385716382474,0.8540334676702818,0.7715467316685688,0.9536088817950693,15.0
paired_severity,severe,WRONG,observation_change_ratio,0.6945400403321735,0.711319237947464,0.6416999753174328,0.7478965315542052,15.0
paired_severity,severe,WRONG,output_input_rms,0.6232265952430546,0.6299047581851482,0.5669095976890494,0.6781306883120642,15.0
paired_severity,zero,WRONG,rrmse_temporal,0.47702447055351166,0.4409133894369006,0.38258084389159364,0.5703933311923451,14.0
paired_severity,zero,WRONG,rrmse_spectral,0.37474699674528983,0.3005448877811432,0.24737093149773065,0.5520414695621556,14.0
paired_severity,zero,WRONG,correlation,0.8257823384588673,0.8493857756257057,0.7620558331552006,0.8872301912538354,14.0
paired_severity,zero,WRONG,artifact_rmse,3.291871261623289,0.822389081120491,0.6734309824981859,8.122246658242794,14.0
paired_severity,zero,WRONG,clean_output_rms_ratio,0.7798947483478557,0.7799132168292999,0.7195132887123951,0.8407645143280249,14.0
paired_severity,zero,WRONG,observation_change_ratio,0.47702447055351166,0.4409133894369006,0.38258084389159364,0.5703933311923451,14.0
paired_severity,zero,WRONG,output_input_rms,0.7798947504765931,0.7799132168292999,0.7195132951518254,0.8407645143280249,14.0
official_external,native_EOG,OFFICIAL_EEGDFUS,rrmse_temporal,0.296527,,,,
official_external,native_EOG,OFFICIAL_EEGDFUS,rrmse_spectral,0.302818,,,,
official_external,native_EOG,OFFICIAL_EEGDFUS,correlation,0.953041,,,,
