effective_seconds,fold,participant,rrmse_temporal,same_checkpoint,same_noise,same_query,seed,support_seconds,window_count
0,3,sub-15,1.0316141843795776,1,1,1,20261110,0,0
0,3,sub-15,0.9042521715164185,1,1,1,20261110,0,0
0,3,sub-15,1.0008691549301147,1,1,1,20261110,0,0
0,3,sub-15,0.7942655682563782,1,1,1,20261110,0,0
0,3,sub-15,1.0572243928909302,1,1,1,20261110,0,0
0,3,sub-17,0.2830338776111603,1,1,1,20261110,0,0
0,3,sub-17,1.2847486734390259,1,1,1,20261110,0,0
0,3,sub-17,0.658117413520813,1,1,1,20261110,0,0
0,3,sub-17,0.6206767559051514,1,1,1,20261110,0,0
0,3,sub-17,0.6470244526863098,1,1,1,20261110,0,0
0,3,sub-17,1.0146565437316895,1,1,1,20261110,0,0
0,3,sub-17,1.26002836227417,1,1,1,20261110,0,0
0,3,sub-17,0.3186095058917999,1,1,1,20261110,0,0
0,3,sub-18,0.40219753980636597,1,1,1,20261110,0,0
0,3,sub-18,0.7013577818870544,1,1,1,20261110,0,0
0,3,sub-18,0.5138070583343506,1,1,1,20261110,0,0
0,3,sub-18,0.7744569778442383,1,1,1,20261110,0,0
0,3,sub-18,0.9930209517478943,1,1,1,20261110,0,0
0,3,sub-18,0.5868020057678223,1,1,1,20261110,0,0
0,3,sub-18,0.6963449120521545,1,1,1,20261110,0,0
0,3,sub-18,1.1475666761398315,1,1,1,20261110,0,0
10,3,sub-15,0.49286386370658875,1,1,1,20261110,10,5
10,3,sub-15,0.8935016989707947,1,1,1,20261110,10,5
10,3,sub-15,0.7129072546958923,1,1,1,20261110,10,5
10,3,sub-15,1.0249972343444824,1,1,1,20261110,10,5
10,3,sub-15,0.8839254379272461,1,1,1,20261110,10,5
10,3,sub-15,1.0007271766662598,1,1,1,20261110,10,5
10,3,sub-15,0.8260276913642883,1,1,1,20261110,10,5
10,3,sub-15,1.0326400995254517,1,1,1,20261110,10,5
10,3,sub-17,0.2904590368270874,1,1,1,20261110,10,5
10,3,sub-17,1.2574634552001953,1,1,1,20261110,10,5
10,3,sub-17,0.6564915776252747,1,1,1,20261110,10,5
10,3,sub-17,0.6053788661956787,1,1,1,20261110,10,5
10,3,sub-17,0.6418364644050598,1,1,1,20261110,10,5
10,3,sub-17,1.0492522716522217,1,1,1,20261110,10,5
10,3,sub-17,1.2527813911437988,1,1,1,20261110,10,5
10,3,sub-17,0.30920979380607605,1,1,1,20261110,10,5
10,3,sub-18,0.40631893277168274,1,1,1,20261110,10,5
10,3,sub-18,0.6897762417793274,1,1,1,20261110,10,5
10,3,sub-18,0.4974115490913391,1,1,1,20261110,10,5
10,3,sub-18,0.7692652940750122,1,1,1,20261110,10,5
10,3,sub-18,0.9911831021308899,1,1,1,20261110,10,5
10,3,sub-18,0.69901442527771,1,1,1,20261110,10,5
10,3,sub-18,0.6971073150634766,1,1,1,20261110,10,5
10,3,sub-18,1.1420282125473022,1,1,1,20261110,10,5
30,3,sub-15,0.4539024233818054,1,1,1,20261110,30,15
30,3,sub-15,0.8916154503822327,1,1,1,20261110,30,15
30,3,sub-15,0.7106671333312988,1,1,1,20261110,30,15
30,3,sub-15,1.0271223783493042,1,1,1,20261110,30,15
30,3,sub-15,0.8920669555664062,1,1,1,20261110,30,15
30,3,sub-15,1.0007694959640503,1,1,1,20261110,30,15
30,3,sub-15,0.7834296226501465,1,1,1,20261110,30,15
30,3,sub-15,1.0312680006027222,1,1,1,20261110,30,15
30,3,sub-17,0.26591792702674866,1,1,1,20261110,30,15
30,3,sub-17,1.2667882442474365,1,1,1,20261110,30,15
30,3,sub-17,0.6614657640457153,1,1,1,20261110,30,15
30,3,sub-17,0.6090006232261658,1,1,1,20261110,30,15
30,3,sub-17,0.6322672367095947,1,1,1,20261110,30,15
30,3,sub-17,1.0268487930297852,1,1,1,20261110,30,15
30,3,sub-17,1.255232572555542,1,1,1,20261110,30,15
30,3,sub-17,0.3220873773097992,1,1,1,20261110,30,15
30,3,sub-18,0.3917566239833832,1,1,1,20261110,30,15
30,3,sub-18,0.6969417929649353,1,1,1,20261110,30,15
30,3,sub-18,0.5068756937980652,1,1,1,20261110,30,15
30,3,sub-18,0.7707924842834473,1,1,1,20261110,30,15
30,3,sub-18,0.9909778833389282,1,1,1,20261110,30,15
30,3,sub-18,0.5894171595573425,1,1,1,20261110,30,15
30,3,sub-18,0.6837434768676758,1,1,1,20261110,30,15
30,3,sub-18,1.1462520360946655,1,1,1,20261110,30,15
0,3,sub-15,0.4753265678882599,1,1,1,20261111,0,0
0,3,sub-15,1.7453076839447021,1,1,1,20261111,0,0
0,3,sub-15,0.5387824177742004,1,1,1,20261111,0,0
0,3,sub-15,0.33756858110427856,1,1,1,20261111,0,0
0,3,sub-15,0.40904155373573303,1,1,1,20261111,0,0
0,3,sub-15,0.2996734380722046,1,1,1,20261111,0,0
0,3,sub-15,0.23499739170074463,1,1,1,20261111,0,0
0,3,sub-15,0.6221821904182434,1,1,1,20261111,0,0
0,3,sub-17,0.5272001624107361,1,1,1,20261111,0,0
0,3,sub-17,0.5700926780700684,1,1,1,20261111,0,0
0,3,sub-17,0.43423521518707275,1,1,1,20261111,0,0
0,3,sub-17,0.5892857313156128,1,1,1,20261111,0,0
0,3,sub-17,0.6498394012451172,1,1,1,20261111,0,0
0,3,sub-17,0.3994212746620178,1,1,1,20261111,0,0
0,3,sub-17,0.7893888354301453,1,1,1,20261111,0,0
0,3,sub-17,0.8655880093574524,1,1,1,20261111,0,0
0,3,sub-18,0.2944221794605255,1,1,1,20261111,0,0
0,3,sub-18,0.8685356378555298,1,1,1,20261111,0,0
0,3,sub-18,0.5705435872077942,1,1,1,20261111,0,0
0,3,sub-18,0.987864077091217,1,1,1,20261111,0,0
0,3,sub-18,0.3446689546108246,1,1,1,20261111,0,0
0,3,sub-18,0.6866161227226257,1,1,1,20261111,0,0
0,3,sub-18,0.3626111149787903,1,1,1,20261111,0,0
0,3,sub-18,0.975767195224762,1,1,1,20261111,0,0
10,3,sub-15,0.45629993081092834,1,1,1,20261111,10,5
10,3,sub-15,1.7458988428115845,1,1,1,20261111,10,5
10,3,sub-15,0.5387683510780334,1,1,1,20261111,10,5
10,3,sub-15,0.33684462308883667,1,1,1,20261111,10,5
10,3,sub-15,0.4052383005619049,1,1,1,20261111,10,5
10,3,sub-15,0.30040156841278076,1,1,1,20261111,10,5
10,3,sub-15,0.23156288266181946,1,1,1,20261111,10,5
10,3,sub-15,0.6040920615196228,1,1,1,20261111,10,5
10,3,sub-17,0.5062510967254639,1,1,1,20261111,10,5
10,3,sub-17,0.5747100710868835,1,1,1,20261111,10,5
10,3,sub-17,0.42303380370140076,1,1,1,20261111,10,5
10,3,sub-17,0.5805085301399231,1,1,1,20261111,10,5
10,3,sub-17,0.6376640200614929,1,1,1,20261111,10,5
10,3,sub-17,0.4297281503677368,1,1,1,20261111,10,5
10,3,sub-17,0.7954837679862976,1,1,1,20261111,10,5
10,3,sub-17,0.8740940690040588,1,1,1,20261111,10,5
10,3,sub-18,0.31123900413513184,1,1,1,20261111,10,5
10,3,sub-18,0.8654642701148987,1,1,1,20261111,10,5
10,3,sub-18,0.5486374497413635,1,1,1,20261111,10,5
10,3,sub-18,0.9873096346855164,1,1,1,20261111,10,5
10,3,sub-18,0.3487677276134491,1,1,1,20261111,10,5
10,3,sub-18,0.6732349395751953,1,1,1,20261111,10,5
10,3,sub-18,0.3710188865661621,1,1,1,20261111,10,5
10,3,sub-18,0.9714866876602173,1,1,1,20261111,10,5
30,3,sub-15,0.4644277095794678,1,1,1,20261111,30,15
30,3,sub-15,1.727583885192871,1,1,1,20261111,30,15
30,3,sub-15,0.5306533575057983,1,1,1,20261111,30,15
30,3,sub-15,0.3181285560131073,1,1,1,20261111,30,15
30,3,sub-15,0.40105119347572327,1,1,1,20261111,30,15
30,3,sub-15,0.2925432324409485,1,1,1,20261111,30,15
30,3,sub-15,0.23288503289222717,1,1,1,20261111,30,15
30,3,sub-15,0.6067571043968201,1,1,1,20261111,30,15
30,3,sub-17,0.5162560939788818,1,1,1,20261111,30,15
30,3,sub-17,0.5746502876281738,1,1,1,20261111,30,15
30,3,sub-17,0.39255091547966003,1,1,1,20261111,30,15
30,3,sub-17,0.5713844299316406,1,1,1,20261111,30,15
30,3,sub-17,0.6288095712661743,1,1,1,20261111,30,15
30,3,sub-17,0.40346255898475647,1,1,1,20261111,30,15
30,3,sub-17,0.7916218042373657,1,1,1,20261111,30,15
30,3,sub-17,0.8697896599769592,1,1,1,20261111,30,15
30,3,sub-18,0.29406920075416565,1,1,1,20261111,30,15
30,3,sub-18,0.8640804886817932,1,1,1,20261111,30,15
30,3,sub-18,0.5638819336891174,1,1,1,20261111,30,15
30,3,sub-18,0.9873836040496826,1,1,1,20261111,30,15
30,3,sub-18,0.34419363737106323,1,1,1,20261111,30,15
30,3,sub-18,1.2326116561889648,1,1,1,20261111,30,15
30,3,sub-18,0.35198327898979187,1,1,1,20261111,30,15
30,3,sub-18,0.9715163111686707,1,1,1,20261111,30,15
0,4,sub-19,0.964694082736969,1,1,1,20261110,0,0
0,4,sub-19,0.1319907307624817,1,1,1,20261110,0,0
0,4,sub-19,0.6322728991508484,1,1,1,20261110,0,0
0,4,sub-19,0.8656768798828125,1,1,1,20261110,0,0
0,4,sub-19,0.6035046577453613,1,1,1,20261110,0,0
0,4,sub-19,1.1590907573699951,1,1,1,20261110,0,0
0,4,sub-19,0.7080813050270081,1,1,1,20261110,0,0
0,4,sub-19,0.689673125743866,1,1,1,20261110,0,0
0,4,sub-21,1.7699270248413086,1,1,1,20261110,0,0
0,4,sub-21,0.7427008152008057,1,1,1,20261110,0,0
0,4,sub-21,1.0113551616668701,1,1,1,20261110,0,0
0,4,sub-21,0.950774073600769,1,1,1,20261110,0,0
0,4,sub-21,0.7019480466842651,1,1,1,20261110,0,0
0,4,sub-21,0.9284487366676331,1,1,1,20261110,0,0
0,4,sub-21,0.8999747633934021,1,1,1,20261110,0,0
0,4,sub-21,0.680553674697876,1,1,1,20261110,0,0
0,4,sub-23,0.5138158202171326,1,1,1,20261110,0,0
0,4,sub-23,0.5591984987258911,1,1,1,20261110,0,0
0,4,sub-23,0.9961751699447632,1,1,1,20261110,0,0
0,4,sub-23,0.44932398200035095,1,1,1,20261110,0,0
0,4,sub-23,0.6013912558555603,1,1,1,20261110,0,0
0,4,sub-23,0.5909965634346008,1,1,1,20261110,0,0
0,4,sub-23,0.6119427680969238,1,1,1,20261110,0,0
0,4,sub-23,0.6011590361595154,1,1,1,20261110,0,0
10,4,sub-19,0.9692081809043884,1,1,1,20261110,10,5
10,4,sub-19,0.13446463644504547,1,1,1,20261110,10,5
10,4,sub-19,0.6445594429969788,1,1,1,20261110,10,5
10,4,sub-19,0.8572906851768494,1,1,1,20261110,10,5
10,4,sub-19,0.6029636859893799,1,1,1,20261110,10,5
10,4,sub-19,1.936139702796936,1,1,1,20261110,10,5
10,4,sub-19,0.7143591642379761,1,1,1,20261110,10,5
10,4,sub-19,0.6760929226875305,1,1,1,20261110,10,5
10,4,sub-21,1.7391828298568726,1,1,1,20261110,10,5
10,4,sub-21,0.7266589999198914,1,1,1,20261110,10,5
10,4,sub-21,1.013422966003418,1,1,1,20261110,10,5
10,4,sub-21,0.9503445625305176,1,1,1,20261110,10,5
10,4,sub-21,0.737381100654602,1,1,1,20261110,10,5
10,4,sub-21,0.9147178530693054,1,1,1,20261110,10,5
10,4,sub-21,0.9005990624427795,1,1,1,20261110,10,5
10,4,sub-21,0.666692852973938,1,1,1,20261110,10,5
10,4,sub-23,0.457751601934433,1,1,1,20261110,10,5
10,4,sub-23,0.5424641370773315,1,1,1,20261110,10,5
10,4,sub-23,0.9926664233207703,1,1,1,20261110,10,5
10,4,sub-23,0.32623136043548584,1,1,1,20261110,10,5
10,4,sub-23,0.5829748511314392,1,1,1,20261110,10,5
10,4,sub-23,0.485238254070282,1,1,1,20261110,10,5
10,4,sub-23,0.5682809948921204,1,1,1,20261110,10,5
10,4,sub-23,0.550888180732727,1,1,1,20261110,10,5
30,4,sub-19,0.9700697660446167,1,1,1,20261110,30,15
30,4,sub-19,0.1349165141582489,1,1,1,20261110,30,15
30,4,sub-19,0.645830512046814,1,1,1,20261110,30,15
30,4,sub-19,0.8293895125389099,1,1,1,20261110,30,15
30,4,sub-19,0.5967589616775513,1,1,1,20261110,30,15
30,4,sub-19,1.2734839916229248,1,1,1,20261110,30,15
30,4,sub-19,0.7253299951553345,1,1,1,20261110,30,15
30,4,sub-19,0.627666711807251,1,1,1,20261110,30,15
30,4,sub-21,1.7688647508621216,1,1,1,20261110,30,15
30,4,sub-21,0.7260292768478394,1,1,1,20261110,30,15
30,4,sub-21,1.01395583152771,1,1,1,20261110,30,15
30,4,sub-21,0.9531975984573364,1,1,1,20261110,30,15
30,4,sub-21,0.7141194939613342,1,1,1,20261110,30,15
30,4,sub-21,0.9369137287139893,1,1,1,20261110,30,15
30,4,sub-21,0.8984411358833313,1,1,1,20261110,30,15
30,4,sub-21,0.667408287525177,1,1,1,20261110,30,15
30,4,sub-23,0.4612383544445038,1,1,1,20261110,30,15
30,4,sub-23,0.546457827091217,1,1,1,20261110,30,15
30,4,sub-23,0.9936689734458923,1,1,1,20261110,30,15
30,4,sub-23,0.3212595582008362,1,1,1,20261110,30,15
30,4,sub-23,0.5184463262557983,1,1,1,20261110,30,15
30,4,sub-23,0.49163904786109924,1,1,1,20261110,30,15
30,4,sub-23,0.5658555626869202,1,1,1,20261110,30,15
30,4,sub-23,0.5638589262962341,1,1,1,20261110,30,15
0,4,sub-19,0.5882669687271118,1,1,1,20261111,0,0
0,4,sub-19,1.454808235168457,1,1,1,20261111,0,0
0,4,sub-19,0.9634556770324707,1,1,1,20261111,0,0
0,4,sub-19,0.6373865604400635,1,1,1,20261111,0,0
0,4,sub-19,0.45284512639045715,1,1,1,20261111,0,0
0,4,sub-19,0.7494019269943237,1,1,1,20261111,0,0
0,4,sub-19,0.2139105200767517,1,1,1,20261111,0,0
0,4,sub-19,0.5365231037139893,1,1,1,20261111,0,0
0,4,sub-21,0.9734868407249451,1,1,1,20261111,0,0
0,4,sub-21,0.7945852279663086,1,1,1,20261111,0,0
0,4,sub-21,1.0088516473770142,1,1,1,20261111,0,0
0,4,sub-21,0.6189956665039062,1,1,1,20261111,0,0
0,4,sub-21,0.592605471611023,1,1,1,20261111,0,0
0,4,sub-21,0.9480513334274292,1,1,1,20261111,0,0
0,4,sub-21,0.6234405040740967,1,1,1,20261111,0,0
0,4,sub-21,0.9772265553474426,1,1,1,20261111,0,0
0,4,sub-23,0.27821269631385803,1,1,1,20261111,0,0
0,4,sub-23,0.1086081713438034,1,1,1,20261111,0,0
0,4,sub-23,0.3284265697002411,1,1,1,20261111,0,0
0,4,sub-23,0.7973941564559937,1,1,1,20261111,0,0
0,4,sub-23,0.42186424136161804,1,1,1,20261111,0,0
0,4,sub-23,0.6140060424804688,1,1,1,20261111,0,0
0,4,sub-23,0.6512904167175293,1,1,1,20261111,0,0
0,4,sub-23,0.980110228061676,1,1,1,20261111,0,0
10,4,sub-19,0.587121844291687,1,1,1,20261111,10,5
10,4,sub-19,1.4579296112060547,1,1,1,20261111,10,5
10,4,sub-19,0.9586297273635864,1,1,1,20261111,10,5
10,4,sub-19,0.6334901452064514,1,1,1,20261111,10,5
10,4,sub-19,0.44549649953842163,1,1,1,20261111,10,5
10,4,sub-19,2.7152600288391113,1,1,1,20261111,10,5
10,4,sub-19,0.2117251306772232,1,1,1,20261111,10,5
10,4,sub-19,0.5282456874847412,1,1,1,20261111,10,5
10,4,sub-21,0.973673939704895,1,1,1,20261111,10,5
10,4,sub-21,0.8028172850608826,1,1,1,20261111,10,5
10,4,sub-21,1.0119812488555908,1,1,1,20261111,10,5
10,4,sub-21,0.5914978384971619,1,1,1,20261111,10,5
10,4,sub-21,0.5793811082839966,1,1,1,20261111,10,5
10,4,sub-21,0.9467122554779053,1,1,1,20261111,10,5
10,4,sub-21,0.6039617657661438,1,1,1,20261111,10,5
10,4,sub-21,0.9804553389549255,1,1,1,20261111,10,5
10,4,sub-23,0.2696269750595093,1,1,1,20261111,10,5
10,4,sub-23,0.11268123984336853,1,1,1,20261111,10,5
10,4,sub-23,0.3110577166080475,1,1,1,20261111,10,5
10,4,sub-23,0.7935196757316589,1,1,1,20261111,10,5
10,4,sub-23,0.4219314754009247,1,1,1,20261111,10,5
10,4,sub-23,0.6398175954818726,1,1,1,20261111,10,5
10,4,sub-23,0.6260855197906494,1,1,1,20261111,10,5
10,4,sub-23,0.9787049293518066,1,1,1,20261111,10,5
30,4,sub-19,0.5863387584686279,1,1,1,20261111,30,15
30,4,sub-19,1.4540808200836182,1,1,1,20261111,30,15
30,4,sub-19,0.9571396708488464,1,1,1,20261111,30,15
30,4,sub-19,0.6264632344245911,1,1,1,20261111,30,15
30,4,sub-19,0.4414573609828949,1,1,1,20261111,30,15
30,4,sub-19,0.9756157994270325,1,1,1,20261111,30,15
30,4,sub-19,0.20283131301403046,1,1,1,20261111,30,15
30,4,sub-19,0.5363302230834961,1,1,1,20261111,30,15
30,4,sub-21,0.9700276851654053,1,1,1,20261111,30,15
30,4,sub-21,0.7979328632354736,1,1,1,20261111,30,15
30,4,sub-21,0.9871457815170288,1,1,1,20261111,30,15
30,4,sub-21,0.5978630185127258,1,1,1,20261111,30,15
30,4,sub-21,0.5737329125404358,1,1,1,20261111,30,15
30,4,sub-21,0.9470609426498413,1,1,1,20261111,30,15
30,4,sub-21,0.6059417128562927,1,1,1,20261111,30,15
30,4,sub-21,0.9784203767776489,1,1,1,20261111,30,15
30,4,sub-23,0.2629390358924866,1,1,1,20261111,30,15
30,4,sub-23,0.11066406965255737,1,1,1,20261111,30,15
30,4,sub-23,0.3084162473678589,1,1,1,20261111,30,15
30,4,sub-23,0.7891446352005005,1,1,1,20261111,30,15
30,4,sub-23,0.4210650622844696,1,1,1,20261111,30,15
30,4,sub-23,0.6351058483123779,1,1,1,20261111,30,15
30,4,sub-23,0.6169195771217346,1,1,1,20261111,30,15
30,4,sub-23,0.9777555465698242,1,1,1,20261111,30,15
