artifact_correlation,artifact_rmse,artifact_rrmse,clean_output_rms_ratio,condition,context_owner,correlation,fold,gain,observation_change_ratio,oracle_non_deployable,output_input_rms,participant,query_eog_inference_reads,query_transfer_in_condition,rrmse_spectral,rrmse_temporal,seed,session,severity,snr_improvement,task,zero_artifact
0.2688038945198059,0.9885812997817993,4.600813865661621,0.786753237247467,WRONG,sub-02,0.549519419670105,1,0.3791547572013743,0.8496520519256592,0,0.7426756620407104,sub-07,0,0,0.4472527503967285,0.8685640096664429,20261110,ses-03,mild,-13.256694078445435,SSVEP,0
0.18080298602581024,3.052976131439209,4.126978874206543,0.5288048386573792,WRONG,sub-02,0.1582884043455124,1,1.1416107694393536,1.0367118120193481,0,0.5121581554412842,sub-07,0,0,0.7816745638847351,1.0546127557754517,20261110,ses-04,severe,-12.31264591217041,ERP,0
0.09329305589199066,1.1214317083358765,5.764142990112305,0.7585760951042175,WRONG,sub-02,0.7709395885467529,1,0.4001989565483021,0.6328550577163696,0,0.7526791095733643,sub-07,0,0,0.4371011555194855,0.6370638012886047,20261110,ses-04,mild,-15.214694738388062,SSVEP,0
,0.07798178493976593,,1.0084447860717773,WRONG,sub-02,0.9955851435661316,1,1.3012561292494307,0.09489801526069641,0,1.0084447860717773,sub-07,0,0,0.056588444858789444,0.09489801526069641,20261110,ses-02,zero,,ERP,1
-0.010546024888753891,1.2786779403686523,17.912519454956055,0.7480099201202393,WRONG,sub-02,0.5086439847946167,1,0.3195516371176449,0.8917396068572998,0,0.7480065226554871,sub-07,0,0,0.4161008596420288,0.8936567306518555,20261110,ses-02,mild,-25.063135623931885,SSVEP,0
0.8300372362136841,0.8256910443305969,0.5587542057037354,1.889329433441162,WRONG,sub-02,0.5146300196647644,1,1.1691125343038713,0.8137054443359375,0,0.6134929656982422,sub-09,0,0,0.8327871561050415,1.6201627254486084,20261110,ses-02,severe,5.055583715438843,ERP,0
0.9637917280197144,1.218213438987732,0.2669675648212433,0.9289377331733704,WRONG,sub-02,0.47530049085617065,1,1.0102801043374676,0.9169707894325256,0,0.24119175970554352,sub-09,0,0,0.5764111280441284,0.9898948073387146,20261110,ses-02,severe,11.47083044052124,SSVEP,0
0.992607057094574,1.5704787969589233,0.12215039879083633,1.4760946035385132,WRONG,sub-02,0.266963928937912,1,1.0465556838712395,1.0046827793121338,0,0.11643126606941223,sub-09,0,0,1.0964231491088867,1.5464102029800415,20261110,ses-03,severe,18.262101411819458,ERP,0
,1.177090048789978,,0.7586462497711182,WRONG,sub-02,0.5806698799133301,1,0.37867821689958336,0.8334406614303589,0,0.7586462497711182,sub-09,0,0,0.39175668358802795,0.8334406614303589,20261110,ses-03,zero,,SSVEP,1
0.7894599437713623,1.4178589582443237,0.9751632213592529,0.8837907910346985,WRONG,sub-02,0.33832746744155884,1,0.6771705322469032,1.0481880903244019,0,0.5367990732192993,sub-09,0,0,0.6512263417243958,1.0877019166946411,20261110,ses-04,medium,0.2184532769024372,ERP,0
0.8602391481399536,0.8891544342041016,0.6204743385314941,0.8445500731468201,WRONG,sub-02,0.8083431124687195,1,0.6132170278218597,0.8014856576919556,0,0.5866330862045288,sub-09,0,0,0.32043102383613586,0.5898966193199158,20261110,ses-04,medium,4.145522713661194,SSVEP,0
,0.9467875361442566,,0.9129244089126587,WRONG,sub-02,0.4973633289337158,1,1.1550496206004996,0.9619596004486084,0,0.9129244089126587,sub-09,0,0,0.3209545314311981,0.9619596004486084,20261110,ses-02,zero,,ERP,1
,2.157538652420044,,0.557060956954956,WRONG,sub-02,0.44642406702041626,1,0.7688603428804296,0.9014023542404175,0,0.557060956954956,sub-09,0,0,0.5812504887580872,0.9014023542404175,20261110,ses-02,zero,,SSVEP,1
0.15611307322978973,0.5184643864631653,1.5232232809066772,0.8497892022132874,SHUFFLED,sub-19,0.8755274415016174,1,0.7031265292063482,0.4118416905403137,0,0.8365152478218079,sub-06,0,0,0.2692902088165283,0.48385319113731384,20261110,ses-02,medium,-3.6552712321281433,ERP,0
0.12684640288352966,0.16588473320007324,1.1583547592163086,1.0355926752090454,SHUFFLED,sub-19,0.9587210416793823,1,0.40058510761772237,0.17677293717861176,0,0.9925440549850464,sub-06,0,0,0.21707849204540253,0.29461994767189026,20261110,ses-02,mild,-1.2768320739269257,SSVEP,0
0.32601454854011536,0.291311115026474,0.97553551197052,1.1253443956375122,SHUFFLED,sub-19,0.8870820999145508,1,0.6247296153521533,0.2668217122554779,0,0.976746141910553,sub-06,0,0,3.119070053100586,0.5195466876029968,20261110,ses-03,medium,0.2151387557387352,ERP,0
0.07601096481084824,0.5614302754402161,4.305554389953613,0.8661530613899231,SHUFFLED,sub-19,0.9149498343467712,1,0.3211193173227491,0.4016091525554657,0,0.8639032244682312,sub-06,0,0,0.2486937791109085,0.40650415420532227,20261110,ses-03,mild,-12.68058180809021,SSVEP,0
,2.112375259399414,,0.5308488607406616,SHUFFLED,sub-19,0.6872692108154297,1,0.35361342988933303,0.7430467009544373,0,0.5308488607406616,sub-06,0,0,0.6387790441513062,0.7430467009544373,20261110,ses-04,zero,,ERP,1
0.045913420617580414,6.437639236450195,12.374232292175293,0.23282495141029358,SHUFFLED,sub-19,0.10646229237318039,1,1.3017082484691513,1.0010865926742554,0,0.23243093490600586,sub-06,0,0,0.6564232707023621,1.0023140907287598,20261110,ses-04,severe,-21.850366592407227,SSVEP,0
0.21606899797916412,0.8243659734725952,1.9474663734436035,0.8421851992607117,SHUFFLED,sub-19,0.7552957534790039,1,1.3127146150912885,0.6235271096229553,0,0.8129381537437439,sub-06,0,0,0.35628610849380493,0.6611152291297913,20261110,ses-02,severe,-5.789399743080139,ERP,0
0.11870545893907547,0.24578870832920074,1.5334731340408325,0.9679286479949951,SHUFFLED,sub-19,0.944078266620636,1,0.35540375742005353,0.26897963881492615,0,0.9380128979682922,sub-06,0,0,0.24096499383449554,0.3306264877319336,20261110,ses-02,mild,-3.713523745536804,SSVEP,0
0.6823360919952393,0.5912374258041382,0.73907470703125,1.685025930404663,SHUFFLED,sub-23,0.6790419220924377,1,1.1501080059531685,0.6311514377593994,0,0.7984008193016052,sub-07,0,0,0.7343403697013855,1.2453582286834717,20261110,ses-02,severe,2.6262331008911133,ERP,0
0.12880465388298035,0.2614706754684448,2.144017219543457,0.9574183225631714,SHUFFLED,sub-23,0.9285276532173157,1,0.3705283251901772,0.3414950370788574,0,0.9274390935897827,sub-07,0,0,0.17404766380786896,0.3723897337913513,20261110,ses-02,mild,-6.6245657205581665,SSVEP,0
0.46105507016181946,0.6546935439109802,0.9728795289993286,1.048507571220398,SHUFFLED,sub-23,0.7788646221160889,1,0.7549779666309914,0.47254621982574463,0,0.8209652304649353,sub-07,0,0,0.2988591194152832,0.682736873626709,20261110,ses-03,medium,0.2388186939060688,ERP,0
0.24842672049999237,0.7863917946815491,3.6598331928253174,0.8175557255744934,SHUFFLED,sub-23,0.7284127473831177,1,0.3791547572013743,0.6732336282730103,0,0.7717524766921997,sub-07,0,0,0.354981392621994,0.6909210681915283,20261110,ses-03,mild,-11.26922607421875,SSVEP,0
0.18131867051124573,2.9509670734405518,3.989084243774414,0.5272347331047058,SHUFFLED,sub-23,0.22650235891342163,1,1.1416107694393536,1.0016759634017944,0,0.5106374621391296,sub-07,0,0,0.7859861254692078,1.019374966621399,20261110,ses-04,severe,-12.017464637756348,ERP,0
0.08913092315196991,1.0034339427947998,5.157636642456055,0.7819837331771851,SHUFFLED,sub-23,0.8226300477981567,1,0.4001989565483021,0.564734697341919,0,0.7759048342704773,sub-07,0,0,0.40225949883461,0.5700315833091736,20261110,ses-04,mild,-14.249016046524048,SSVEP,0
,0.08028236776590347,,1.0092408657073975,SHUFFLED,sub-23,0.995334804058075,1,1.3012561292494307,0.0976976528763771,0,1.0092408657073975,sub-07,0,0,0.05831185355782509,0.0976976528763771,20261110,ses-02,zero,,ERP,1
-0.010168983601033688,1.2645173072814941,17.714149475097656,0.7432416677474976,SHUFFLED,sub-23,0.5189617276191711,1,0.3195516371176449,0.8818464279174805,0,0.7432383298873901,sub-07,0,0,0.4132588803768158,0.8837599754333496,20261110,ses-02,mild,-24.96640682220459,SSVEP,0
0.8298220038414001,0.8263115286827087,0.559174120426178,1.8909045457839966,SHUFFLED,sub-18,0.5147302746772766,1,1.1691125343038713,0.8149687051773071,0,0.6140044331550598,sub-09,0,0,0.8373103737831116,1.6213802099227905,20261110,ses-02,severe,5.0490593910217285,ERP,0
0.962043285369873,1.2455739974975586,0.2729634940624237,0.9183592796325684,SHUFFLED,sub-18,0.4458656907081604,1,1.0102801043374676,0.9232763648033142,0,0.23844514787197113,sub-09,0,0,0.5812849402427673,1.01212739944458,20261110,ses-02,severe,11.277908086776733,SSVEP,0
0.9926709532737732,1.5643141269683838,0.1216709166765213,1.4671834707260132,SHUFFLED,sub-18,0.2660410702228546,1,1.0465556838712395,1.0050928592681885,0,0.11572837084531784,sub-09,0,0,1.094362735748291,1.5403399467468262,20261110,ses-03,severe,18.29626441001892,ERP,0
,1.0634688138961792,,0.7521615624427795,SHUFFLED,sub-18,0.6639785170555115,1,0.37867821689958336,0.7529908418655396,0,0.7521615624427795,sub-09,0,0,0.35470059514045715,0.7529908418655396,20261110,ses-03,zero,,SSVEP,1
0.7758809328079224,1.4876490831375122,1.0231629610061646,0.902541995048523,SHUFFLED,sub-18,0.28374260663986206,1,0.6771705322469032,1.0713456869125366,0,0.5481882691383362,sub-09,0,0,0.6779673099517822,1.1412409543991089,20261110,ses-04,medium,-0.19889544695615768,ERP,0
0.8285578489303589,0.9262259602546692,0.6463438868522644,0.9033656120300293,SHUFFLED,sub-18,0.7964690923690796,1,0.6132170278218597,0.7598663568496704,0,0.6274870038032532,sub-09,0,0,0.3225889801979065,0.6144912242889404,20261110,ses-04,medium,3.790726959705353,SSVEP,0
,0.9237265586853027,,0.9035230875015259,SHUFFLED,sub-18,0.5177209377288818,1,1.1550496206004996,0.9385291934013367,0,0.9035230875015259,sub-09,0,0,0.3202403485774994,0.9385291934013367,20261110,ses-02,zero,,ERP,1
,2.2255218029022217,,0.5524963736534119,SHUFFLED,sub-18,0.39848533272743225,1,0.7688603428804296,0.9298052191734314,0,0.5524963736534119,sub-09,0,0,0.5938510298728943,0.9298052191734314,20261110,ses-02,zero,,SSVEP,1
0.1564972996711731,0.5198829174041748,1.5273908376693726,0.8505387306213379,ORACLE,sub-06,0.8747511506080627,1,0.7031265292063482,0.4137057363986969,1,0.8372530341148376,sub-06,0,1,0.26836374402046204,0.48517704010009766,20261110,ses-02,medium,-3.679003417491913,ERP,0
0.14163582026958466,0.16566124558448792,1.1567944288253784,1.0372841358184814,ORACLE,sub-06,0.9589587450027466,1,0.40058510761772237,0.18044862151145935,1,0.9941652417182922,sub-06,0,1,0.2133842259645462,0.29422304034233093,20261110,ses-02,mild,-1.2651236355304718,SSVEP,0
0.32616865634918213,0.29099664092063904,0.9744825959205627,1.1255688667297363,ORACLE,sub-06,0.8873900771141052,1,0.6247296153521533,0.2650725841522217,1,0.9769410490989685,sub-06,0,1,3.1184492111206055,0.51898592710495,20261110,ses-03,medium,0.22451858967542648,ERP,0
0.07563527673482895,0.569644033908844,4.368544578552246,0.8701745271682739,ORACLE,sub-06,0.9119349122047424,1,0.3211193173227491,0.4076679050922394,1,0.8679142594337463,sub-06,0,1,0.24839816987514496,0.41245129704475403,20261110,ses-03,mild,-12.80673623085022,SSVEP,0
,2.0419278144836426,,0.5389750003814697,ORACLE,sub-06,0.7185686826705933,1,0.35361342988933303,0.7182660698890686,1,0.5389750003814697,sub-06,0,1,0.6362318992614746,0.7182660698890686,20261110,ses-04,zero,,ERP,1
0.04292379319667816,6.438601493835449,12.376081466674805,0.22585612535476685,ORACLE,sub-06,0.10200101137161255,1,1.3017082484691513,1.0010707378387451,1,0.22547394037246704,sub-06,0,1,0.6726477742195129,1.0024638175964355,20261110,ses-04,severe,-21.85166358947754,SSVEP,0
0.21688798069953918,0.8231914043426514,1.9446916580200195,0.845075249671936,ORACLE,sub-06,0.7563361525535583,1,1.3127146150912885,0.6227988600730896,1,0.8157278299331665,sub-06,0,1,0.35538241267204285,0.6601732969284058,20261110,ses-02,severe,-5.7770150899887085,ERP,0
0.12148942053318024,0.25126031041145325,1.567610740661621,0.9634538292884827,ORACLE,sub-06,0.9414191842079163,1,0.35540375742005353,0.2789059579372406,1,0.9336764216423035,sub-06,0,1,0.2537286579608917,0.3379867672920227,20261110,ses-02,mild,-3.904764950275421,SSVEP,0
0.6939910054206848,0.583331823348999,0.7291922569274902,1.6639111042022705,ORACLE,sub-07,0.6787932515144348,1,1.1501080059531685,0.6459109783172607,1,0.7883961796760559,sub-07,0,1,0.7308991551399231,1.2287062406539917,20261110,ses-02,severe,2.7431583404541016,ERP,0
0.12317726016044617,0.251690149307251,2.0638184547424316,0.9622129201889038,ORACLE,sub-07,0.9339717030525208,1,0.3705283251901772,0.3251924514770508,1,0.9320835471153259,sub-07,0,1,0.17276377975940704,0.3584601879119873,20261110,ses-02,mild,-6.293430924415588,SSVEP,0
0.48212942481040955,0.6819981336593628,1.0134543180465698,1.0169978141784668,ORACLE,sub-07,0.7514974474906921,1,0.7549779666309914,0.5448185801506042,1,0.7962936162948608,sub-07,0,1,0.31268808245658875,0.7112110257148743,20261110,ses-03,medium,-0.11608337983489037,ERP,0
0.2637448310852051,0.8853301405906677,4.120288372039795,0.799307107925415,ORACLE,sub-07,0.6467118859291077,1,0.3791547572013743,0.7608670592308044,1,0.7545261979103088,sub-07,0,1,0.40415507555007935,0.7778480052947998,20261110,ses-03,mild,-12.298552989959717,SSVEP,0
0.1818472445011139,3.0259714126586914,4.090474605560303,0.5220053195953369,ORACLE,sub-07,0.17227095365524292,1,1.1416107694393536,1.0276808738708496,1,0.5055726766586304,sub-07,0,1,0.7891744375228882,1.045284390449524,20261110,ses-04,severe,-12.235474586486816,ERP,0
0.10083441436290741,1.1155908107757568,5.734121322631836,0.770522952079773,ORACLE,sub-07,0.7735546231269836,1,0.4001989565483021,0.6303477883338928,1,0.7645331025123596,sub-07,0,1,0.42046868801116943,0.6337456703186035,20261110,ses-04,mild,-15.16933798789978,SSVEP,0
,0.08224613964557648,,1.0090891122817993,ORACLE,sub-07,0.9951017498970032,1,1.3012561292494307,0.10008741170167923,1,1.0090891122817993,sub-07,0,1,0.05917518585920334,0.10008741170167923,20261110,ses-02,zero,,ERP,1
-0.01088814064860344,1.2508069276809692,17.522083282470703,0.7470251321792603,ORACLE,sub-07,0.531385600566864,1,0.3195516371176449,0.8722134828567505,1,0.7470217943191528,sub-07,0,1,0.40603408217430115,0.8741778135299683,20261110,ses-02,mild,-24.871716499328613,SSVEP,0
0.8373521566390991,0.8093933463096619,0.5477254390716553,1.8577556610107422,ORACLE,sub-09,0.5191463828086853,1,1.1691125343038713,0.8204494118690491,1,0.6032404899597168,sub-09,0,1,0.8212296366691589,1.5881836414337158,20261110,ses-02,severe,5.228742361068726,ERP,0
0.9639626145362854,1.2244291305541992,0.2683297097682953,0.9437134265899658,ORACLE,sub-09,0.477207750082016,1,1.0102801043374676,0.8949112892150879,1,0.24502816796302795,sub-09,0,1,0.5653566122055054,0.9949455261230469,20261110,ses-02,severe,11.42662525177002,SSVEP,0
0.9931417107582092,1.5135982036590576,0.11772627383470535,1.3927053213119507,ORACLE,sub-09,0.2580852806568146,1,1.0465556838712395,0.978187084197998,1,0.10985368490219116,sub-09,0,1,1.0750963687896729,1.490401268005371,20261110,ses-03,severe,18.58253240585327,ERP,0
,1.105278491973877,,0.7663896679878235,ORACLE,sub-09,0.636071503162384,1,0.37867821689958336,0.7825942635536194,1,0.7663896679878235,sub-09,0,1,0.3460371792316437,0.7825942635536194,20261110,ses-03,zero,,SSVEP,1
0.7454547882080078,1.5267196893692017,1.050034523010254,0.9216082692146301,ORACLE,sub-09,0.25916510820388794,1,0.6771705322469032,1.0546531677246094,1,0.5597688555717468,sub-09,0,1,0.6851457357406616,1.1712138652801514,20261110,ses-04,medium,-0.4240724444389343,ERP,0
0.8573416471481323,0.9164324402809143,0.6395096182823181,0.8449673652648926,ORACLE,sub-09,0.795532763004303,1,0.6132170278218597,0.8167001605033875,1,0.5869229435920715,sub-09,0,1,0.33086270093917847,0.6079937815666199,20261110,ses-04,medium,3.8830575346946716,SSVEP,0
,0.9844898581504822,,0.9218820333480835,ORACLE,sub-09,0.4606763422489166,1,1.1550496206004996,1.0002660751342773,1,0.9218820333480835,sub-09,0,1,0.32494351267814636,1.0002660751342773,20261110,ses-02,zero,,ERP,1
,2.0900909900665283,,0.5533205270767212,ORACLE,sub-09,0.49087798595428467,1,0.7688603428804296,0.8732233047485352,1,0.5533205270767212,sub-09,0,1,0.5887157917022705,0.8732233047485352,20261110,ses-02,zero,,SSVEP,1
0.15916475653648376,0.4995187520980835,1.467561960220337,0.8549606204032898,CHANNEL_ONLY,POP,0.8852111101150513,1,0.7031265292063482,0.38979822397232056,0,0.8416058421134949,sub-06,0,0,0.25425904989242554,0.46617230772972107,20261110,ses-02,medium,-3.3319279551506042,ERP,0
0.12276797741651535,0.1694633960723877,1.1833443641662598,1.0356922149658203,CHANNEL_ONLY,POP,0.95688796043396,1,0.40058510761772237,0.1870560348033905,0,0.992639422416687,sub-06,0,0,0.217477947473526,0.30097588896751404,20261110,ses-02,mild,-1.462223380804062,SSVEP,0
0.3227815330028534,0.29183852672576904,0.977301836013794,1.1259653568267822,CHANNEL_ONLY,POP,0.8867835402488708,1,0.6247296153521533,0.26662948727607727,0,0.9772850871086121,sub-06,0,0,3.1185641288757324,0.520487368106842,20261110,ses-03,medium,0.19942544400691986,ERP,0
0.07825025171041489,0.5668589472770691,4.34718656539917,0.872552216053009,CHANNEL_ONLY,POP,0.9127750396728516,1,0.3211193173227491,0.4058542847633362,0,0.8702857494354248,sub-06,0,0,0.2500665485858917,0.4104347825050354,20261110,ses-03,mild,-12.76416540145874,SSVEP,0
,2.1053547859191895,,0.5276756286621094,CHANNEL_ONLY,POP,0.6916912198066711,1,0.35361342988933303,0.7405771017074585,0,0.5276756286621094,sub-06,0,0,0.6392569541931152,0.7405771017074585,20261110,ses-04,zero,,ERP,1
0.042057447135448456,6.44550895690918,12.389359474182129,0.2255133092403412,CHANNEL_ONLY,POP,0.09702818840742111,1,1.3017082484691513,1.0020757913589478,0,0.22513169050216675,sub-06,0,0,0.6717226505279541,1.0035394430160522,20261110,ses-04,severe,-21.860978603363037,SSVEP,0
0.21108120679855347,0.8178315758705139,1.9320298433303833,0.8409548997879028,CHANNEL_ONLY,POP,0.7592737078666687,1,1.3127146150912885,0.6158486604690552,0,0.811750590801239,sub-06,0,0,0.3552590608596802,0.6558749079704285,20261110,ses-02,severe,-5.720276832580566,ERP,0
0.11677832901477814,0.24519462883472443,1.5297669172286987,0.9672489762306213,CHANNEL_ONLY,POP,0.9443231225013733,1,0.35540375742005353,0.2675177752971649,0,0.9373542666435242,sub-06,0,0,0.24037088453769684,0.3298273980617523,20261110,ses-02,mild,-3.692505955696106,SSVEP,0
0.6910600662231445,0.5880496501922607,0.7350898385047913,1.6695951223373413,CHANNEL_ONLY,POP,0.6748068928718567,1,1.1501080059531685,0.6583696603775024,0,0.7910894155502319,sub-07,0,0,0.7345443964004517,1.238643765449524,20261110,ses-02,severe,2.6731914281845093,ERP,0
0.12422899901866913,0.2544203996658325,2.0862061977386475,0.9594303965568542,CHANNEL_ONLY,POP,0.9324350357055664,1,0.3705283251901772,0.3296603560447693,0,0.929388165473938,sub-07,0,0,0.17621850967407227,0.36234864592552185,20261110,ses-02,mild,-6.387144923210144,SSVEP,0
0.4700681269168854,0.6845182180404663,1.0171992778778076,1.0308518409729004,CHANNEL_ONLY,POP,0.7533405423164368,1,0.7549779666309914,0.5360983610153198,0,0.8071410655975342,sub-07,0,0,0.3163334131240845,0.7138391137123108,20261110,ses-03,medium,-0.14812088571488857,ERP,0
0.25855985283851624,0.893286406993866,4.157316207885742,0.8090347647666931,CHANNEL_ONLY,POP,0.6418541073799133,1,0.3791547572013743,0.7666694521903992,0,0.7637088894844055,sub-07,0,0,0.3988661468029022,0.7848382592201233,20261110,ses-03,mild,-12.376261949539185,SSVEP,0
0.18193989992141724,3.0684564113616943,4.147904872894287,0.5296345949172974,CHANNEL_ONLY,POP,0.14819274842739105,1,1.1416107694393536,1.0423365831375122,0,0.512961745262146,sub-07,0,0,0.7820054888725281,1.0599602460861206,20261110,ses-04,severe,-12.356576919555664,ERP,0
0.0945378839969635,1.108900547027588,5.699733257293701,0.7719071507453918,CHANNEL_ONLY,POP,0.7766644954681396,1,0.4001989565483021,0.6258169412612915,0,0.7659065127372742,sub-07,0,0,0.42113637924194336,0.6299450993537903,20261110,ses-04,mild,-15.117090940475464,SSVEP,0
,0.08856058865785599,,1.008581519126892,CHANNEL_ONLY,POP,0.9942938089370728,1,1.3012561292494307,0.1077716276049614,0,1.008581519126892,sub-07,0,0,0.06251513957977295,0.1077716276049614,20261110,ses-02,zero,,ERP,1
-0.010467383079230785,1.2625994682312012,17.68728256225586,0.74110347032547,CHANNEL_ONLY,POP,0.5199118256568909,1,0.3195516371176449,0.8804888129234314,0,0.7411001324653625,sub-07,0,0,0.41122838854789734,0.8824196457862854,20261110,ses-02,mild,-24.953224658966064,SSVEP,0
0.8317028284072876,0.8220096230506897,0.5562629699707031,1.8805314302444458,CHANNEL_ONLY,POP,0.5144275426864624,1,1.1691125343038713,0.815117359161377,0,0.6106361150741577,sub-09,0,0,0.8337847590446472,1.6129392385482788,20261110,ses-02,severe,5.094396471977234,ERP,0
0.9647994637489319,1.2019587755203247,0.26340538263320923,0.926635205745697,CHANNEL_ONLY,POP,0.48819947242736816,1,1.0102801043374676,0.9158420562744141,0,0.24059392511844635,sub-09,0,0,0.570580244064331,0.9766864776611328,20261110,ses-02,severe,11.587507724761963,SSVEP,0
0.9926490187644958,1.5654337406158447,0.12175800651311874,1.4697555303573608,CHANNEL_ONLY,POP,0.26701250672340393,1,1.0465556838712395,1.0042085647583008,0,0.11593125015497208,sub-09,0,0,1.097011685371399,1.5414425134658813,20261110,ses-03,severe,18.290048837661743,ERP,0
,1.0501563549041748,,0.762576162815094,CHANNEL_ONLY,POP,0.6744880080223083,1,0.37867821689958336,0.743565022945404,0,0.762576162815094,sub-09,0,0,0.33572524785995483,0.743565022945404,20261110,ses-03,zero,,SSVEP,1
0.7739645838737488,1.4959375858306885,1.028863549232483,0.9065232872962952,CHANNEL_ONLY,POP,0.2784419059753418,1,0.6771705322469032,1.0737054347991943,0,0.5506064891815186,sub-09,0,0,0.676616907119751,1.1475995779037476,20261110,ses-04,medium,-0.24715619161725044,ERP,0
0.8656505942344666,0.8669753670692444,0.6049973368644714,0.8569386005401611,CHANNEL_ONLY,POP,0.8189345002174377,1,0.6132170278218597,0.7959195375442505,0,0.5952383279800415,sub-09,0,0,0.3125613331794739,0.5751822590827942,20261110,ses-04,medium,4.364931285381317,SSVEP,0
,0.9395147562026978,,0.9043638706207275,CHANNEL_ONLY,POP,0.5012975335121155,1,1.1550496206004996,0.9545703530311584,0,0.9043638706207275,sub-09,0,0,0.3275987207889557,0.9545703530311584,20261110,ses-02,zero,,ERP,1
,2.116748809814453,,0.5541656613349915,CHANNEL_ONLY,POP,0.4733220040798187,1,0.7688603428804296,0.884360671043396,0,0.5541656613349915,sub-09,0,0,0.5856497883796692,0.884360671043396,20261110,ses-02,zero,,SSVEP,1
0.0,0.11467580497264862,1.0,0.9911502003669739,RAW,NONE,0.9886824488639832,1,0.33722351740387785,0.0,0,1.0,sub-06,0,0,0.05395275726914406,0.1503387987613678,20261111,ses-02,mild,0.0,ERP,0
0.0,0.15756867825984955,1.0,1.020143747329712,RAW,NONE,0.9883022308349609,1,0.3951594765031279,0.0,0,1.0,sub-06,0,0,0.045269738882780075,0.15579919517040253,20261111,ses-02,mild,0.0,SSVEP,0
,0.0,,1.0,RAW,NONE,1.0000001192092896,1,0.7853815129443842,0.0,0,1.0,sub-06,0,0,0.0,0.0,20261111,ses-03,zero,,ERP,1
0.0,0.2572021484375,1.0,0.9953469038009644,RAW,NONE,0.9765886068344116,1,0.3750408844406784,0.0,0,1.0,sub-06,0,0,0.12667135894298553,0.2159784883260727,20261111,ses-03,mild,0.0,SSVEP,0
0.0,0.09845907241106033,1.0,0.9992592930793762,RAW,NONE,0.9988327622413635,1,0.30526586804617123,0.0,0,1.0,sub-06,0,0,0.061913277953863144,0.04856119304895401,20261111,ses-04,mild,0.0,ERP,0
0.0,0.44976961612701416,1.0,1.024193525314331,RAW,NONE,0.956486165523529,1,0.7849558921093145,0.0,0,1.0,sub-06,0,0,0.19010469317436218,0.3007883131504059,20261111,ses-04,medium,0.0,SSVEP,0
0.0,0.4229396879673004,1.0,1.3131228685379028,RAW,NONE,0.7414177060127258,1,1.2373528598588786,0.0,0,1.0,sub-06,0,0,0.5400617718696594,0.8825578689575195,20261111,ses-02,severe,0.0,ERP,0
0.0,0.4782645106315613,1.0,1.0011682510375977,RAW,NONE,0.9989981651306152,1,1.1786627395781124,0.0,0,1.0,sub-06,0,0,0.21118681132793427,0.04480225592851639,20261111,ses-02,severe,0.0,SSVEP,0
0.0,0.14439235627651215,1.0,1.0107576847076416,RAW,NONE,0.9899528622627258,1,0.38904223541498273,0.0,0,1.0,sub-07,0,0,0.04548124969005585,0.1429392546415329,20261111,ses-02,mild,0.0,ERP,0
0.0,0.12454696744680405,1.0,0.9976411461830139,RAW,NONE,0.9849057793617249,1,0.9978137101485594,0.0,0,1.0,sub-07,0,0,0.02626379206776619,0.17356188595294952,20261111,ses-02,severe,0.0,SSVEP,0
0.0,0.4387679100036621,1.0,1.1938265562057495,RAW,NONE,0.8494131565093994,1,0.7925617924710653,0.0,0,1.0,sub-07,0,0,0.6221436262130737,0.6302793025970459,20261111,ses-03,medium,0.0,ERP,0
0.0,0.40168240666389465,1.0,1.0004138946533203,RAW,NONE,0.9999932646751404,1,0.3836824259947517,0.0,0,1.0,sub-07,0,0,0.00997332576662302,0.003650921629741788,20261111,ses-03,mild,0.0,SSVEP,0
0.0,0.4560704827308655,1.0,1.0028841495513916,RAW,NONE,0.9971601366996765,1,0.39431490818043574,0.0,0,1.0,sub-07,0,0,0.07895360141992569,0.07552944868803024,20261111,ses-04,mild,0.0,ERP,0
0.0,0.23483441770076752,1.0,1.009954571723938,RAW,NONE,0.9842531085014343,1,0.3232186536361323,0.0,0,1.0,sub-07,0,0,0.16214877367019653,0.17863093316555023,20261111,ses-04,mild,0.0,SSVEP,0
0.0,0.27902236580848694,1.0,1.0452221632003784,RAW,NONE,0.961982786655426,1,0.6582240261276773,0.0,0,1.0,sub-07,0,0,0.13190069794654846,0.28552109003067017,20261111,ses-02,medium,0.0,ERP,0
0.0,0.27711930871009827,1.0,1.0087077617645264,RAW,NONE,0.9878284335136414,1,0.7942862711454403,0.0,0,1.0,sub-07,0,0,0.1875971108675003,0.15694572031497955,20261111,ses-02,medium,0.0,SSVEP,0
,0.0,,1.0,RAW,NONE,1.0,1,1.1598185592784571,0.0,0,1.0,sub-09,0,0,0.0,0.0,20261111,ses-02,zero,,ERP,1
,0.0,,1.0,RAW,NONE,1.0,1,0.309940481876976,0.0,0,1.0,sub-09,0,0,0.0,0.0,20261111,ses-02,zero,,SSVEP,1
0.0,16.392221450805664,1.0,10.468914031982422,RAW,NONE,0.12251034379005432,1,1.2757358936227048,0.0,0,1.0,sub-09,0,0,2.337646722793579,10.393891334533691,20261111,ses-03,severe,0.0,ERP,0
0.0,0.12495899200439453,1.0,0.9999926686286926,RAW,NONE,0.9999992847442627,1,0.3029051035920175,0.0,0,1.0,sub-09,0,0,0.0032682158052921295,0.001097477856092155,20261111,ses-03,mild,0.0,SSVEP,0
