condition,participant,channel,channel_artifact_rmse,channel_rrmse_temporal,fold,seed
MATCH,sub-09,17,2.7558314708294347,0.7901374546881395,1.0,20261110.5
MATCH,sub-09,18,2.7670857605990022,0.7308225791346713,1.0,20261110.5
MATCH,sub-09,19,2.190590538084507,0.7110566459747484,1.0,20261110.5
MATCH,sub-09,20,2.5097030699253082,0.5853281172715249,1.0,20261110.5
MATCH,sub-09,21,2.3117216206155717,0.6560000266545113,1.0,20261110.5
MATCH,sub-09,22,2.596098944544792,0.8774380657200825,1.0,20261110.5
MATCH,sub-09,23,2.3071958574000746,0.8605900551045361,1.0,20261110.5
MATCH,sub-09,24,2.021392935886979,0.660755977511733,1.0,20261110.5
MATCH,sub-09,25,2.329953250591643,0.7079521670445413,1.0,20261110.5
MATCH,sub-09,26,2.4400119120255113,0.8468594237664938,1.0,20261110.5
MATCH,sub-09,27,2.1846972536295652,0.7506258268263456,1.0,20261110.5
MATCH,sub-09,28,2.0963832745328546,0.669757651366189,1.0,20261110.5
MATCH,sub-09,29,2.197613636148162,0.7807238577988469,1.0,20261110.5
MATCH,sub-09,30,2.1888315953547135,0.7512916170593884,1.0,20261110.5
MATCH,sub-09,31,2.044638685998507,0.7129419473354024,1.0,20261110.5
MATCH,sub-09,32,48.48880577785894,0.5801234718694829,1.0,20261110.5
MATCH,sub-09,33,2.0093990995083004,0.5391473879079118,1.0,20261110.5
MATCH,sub-09,34,1.7781326722470112,0.5269904312700614,1.0,20261110.5
MATCH,sub-09,35,1.8538446573074907,0.5929515601538337,1.0,20261110.5
MATCH,sub-09,36,1.8758898979285732,0.669607180388723,1.0,20261110.5
MATCH,sub-09,37,1.6471769089694135,0.5256823302987532,1.0,20261110.5
MATCH,sub-09,38,2.269734123721719,0.6330277722930331,1.0,20261110.5
MATCH,sub-09,39,1.7855171964038163,0.6245465465462051,1.0,20261110.5
MATCH,sub-09,40,3.446211982809473,1.8458787056663002,1.0,20261110.5
MATCH,sub-09,41,1.9678468713536859,0.6044789996642036,1.0,20261110.5
MATCH,sub-09,42,2.6659065753920004,0.7692918930048959,1.0,20261110.5
MATCH,sub-09,43,2.032744287746027,0.6815969719897368,1.0,20261110.5
MATCH,sub-09,44,1.76861356489826,0.6887352375077409,1.0,20261110.5
MATCH,sub-09,45,1.8554100014735013,0.6362534721002409,1.0,20261110.5
MATCH,sub-11,0,1.4213941502384841,0.9124308898180277,2.0,20261110.5
MATCH,sub-11,1,1.3983949325047433,0.8158808029782462,2.0,20261110.5
MATCH,sub-11,2,1.1933266987325624,0.9167534178781708,2.0,20261110.5
MATCH,sub-11,3,1.239515651250258,0.6552691275397755,2.0,20261110.5
MATCH,sub-11,4,0.7106867129914463,0.7108403735891866,2.0,20261110.5
MATCH,sub-11,5,0.5927702892804518,0.5310833574049987,2.0,20261110.5
MATCH,sub-11,6,0.4801726808072999,0.4409322604401594,2.0,20261110.5
MATCH,sub-11,7,1.0728216324932873,0.5716844615218383,2.0,20261110.5
MATCH,sub-11,8,0.5392122630728409,0.4629760498357052,2.0,20261110.5
MATCH,sub-11,9,0.3427313582506031,0.2526730644905095,2.0,20261110.5
MATCH,sub-11,10,0.2962102777091786,0.23449759692331465,2.0,20261110.5
MATCH,sub-11,11,0.4045855839503929,0.41206298148371856,2.0,20261110.5
MATCH,sub-11,12,0.45957748749060556,0.3557176362673367,2.0,20261110.5
MATCH,sub-11,13,0.4277274271589704,0.341736504510552,2.0,20261110.5
MATCH,sub-11,14,0.5079582711332478,0.46368458139969676,2.0,20261110.5
MATCH,sub-11,15,0.5855989929987118,0.35985907688667174,2.0,20261110.5
MATCH,sub-11,16,0.4473860674770549,0.37831488740840935,2.0,20261110.5
MATCH,sub-11,17,0.4874081133166328,0.43337803727404794,2.0,20261110.5
MATCH,sub-11,18,0.6090268807020038,0.5226103084464246,2.0,20261110.5
MATCH,sub-11,19,0.4127160814823583,0.334082375831171,2.0,20261110.5
MATCH,sub-11,20,0.5057552729267627,0.412727330017204,2.0,20261110.5
MATCH,sub-11,21,0.5042624346097,0.42802488912958847,2.0,20261110.5
MATCH,sub-11,22,0.5404024579329416,0.45524662936041294,2.0,20261110.5
MATCH,sub-11,23,0.4216397557174787,0.3710665331652976,2.0,20261110.5
MATCH,sub-11,24,0.4548943198751658,0.3641178236810345,2.0,20261110.5
MATCH,sub-11,25,0.41099237161688507,0.3494069584243005,2.0,20261110.5
MATCH,sub-11,26,0.32866557250963524,0.29690969035489434,2.0,20261110.5
MATCH,sub-11,27,0.3835053495131433,0.3355839630135835,2.0,20261110.5
MATCH,sub-11,28,0.532934469403699,0.4346213414426597,2.0,20261110.5
MATCH,sub-11,29,0.45736264740116894,0.3816987649981036,2.0,20261110.5
MATCH,sub-11,30,0.38149442459689453,0.32392006130913703,2.0,20261110.5
MATCH,sub-11,31,0.5384660526178777,0.4402952929174983,2.0,20261110.5
MATCH,sub-11,32,1.250985436141491,0.36598272750429706,2.0,20261110.5
MATCH,sub-11,33,0.38549775013234466,0.2942200698771747,2.0,20261110.5
MATCH,sub-11,34,0.257111445418559,0.22599408304165947,2.0,20261110.5
MATCH,sub-11,35,0.28666919423267245,0.274899668433397,2.0,20261110.5
MATCH,sub-11,36,0.22578197461552918,0.25495075257791355,2.0,20261110.5
MATCH,sub-11,37,0.2034588245442137,0.2506027072155629,2.0,20261110.5
MATCH,sub-11,38,0.3941527552669868,0.3927092515166903,2.0,20261110.5
MATCH,sub-11,39,0.36722211027517915,0.3630337512924476,2.0,20261110.5
MATCH,sub-11,40,3.294150978908874,0.35153430089159143,2.0,20261110.5
MATCH,sub-11,41,0.19528062199242413,0.21804165473565335,2.0,20261110.5
MATCH,sub-11,42,0.5250259171589278,0.3347086818362071,2.0,20261110.5
MATCH,sub-11,43,0.22736384416930377,0.24160859917144872,2.0,20261110.5
MATCH,sub-11,44,0.2812817820813507,0.3265722898812881,2.0,20261110.5
MATCH,sub-11,45,0.36561927990987897,0.4080066397849479,2.0,20261110.5
MATCH,sub-12,0,1.5495622716844082,0.9030731457586694,2.0,20261110.5
MATCH,sub-12,1,3.498853174969554,0.8374553783201404,2.0,20261110.5
MATCH,sub-12,2,1.351789499167353,0.7303945222586247,2.0,20261110.5
MATCH,sub-12,3,1.4550568265840411,0.8067477016440521,2.0,20261110.5
MATCH,sub-12,4,0.8115481790155172,0.5281664023295741,2.0,20261110.5
MATCH,sub-12,5,0.6245261480798945,0.4115049077990125,2.0,20261110.5
MATCH,sub-12,6,0.8889349205419421,0.7444193852878964,2.0,20261110.5
MATCH,sub-12,7,0.9569347277283669,0.7353276304589887,2.0,20261110.5
MATCH,sub-12,8,0.9965721153421327,0.682479490975904,2.0,20261110.5
MATCH,sub-12,9,0.7124381380854174,0.44863432558063604,2.0,20261110.5
MATCH,sub-12,10,0.8297905754297972,0.5091252019568693,2.0,20261110.5
MATCH,sub-12,11,0.8450593021698296,0.6960391423961553,2.0,20261110.5
MATCH,sub-12,12,0.8670005411840975,0.7920537292025503,2.0,20261110.5
MATCH,sub-12,13,0.9008968048729002,0.6914473157524909,2.0,20261110.5
MATCH,sub-12,14,1.1273433296009898,0.6851339475924889,2.0,20261110.5
MATCH,sub-12,15,0.5905278853606433,0.40322040312478435,2.0,20261110.5
MATCH,sub-12,16,0.9119173649232835,0.7850685402314348,2.0,20261110.5
MATCH,sub-12,17,0.7502795809414238,0.6994100991675363,2.0,20261110.5
MATCH,sub-12,18,0.9995198394171894,0.6791238252272149,2.0,20261110.5
MATCH,sub-12,19,0.5031134521123022,0.37536501764670965,2.0,20261110.5
MATCH,sub-12,20,0.7315575482789427,0.5732392965745899,2.0,20261110.5
MATCH,sub-12,21,0.9119531644973904,0.7275060243325485,2.0,20261110.5
MATCH,sub-12,22,0.8002160456962883,0.7539114352807615,2.0,20261110.5
MATCH,sub-12,23,0.8338582320138812,0.5956353171849136,2.0,20261110.5
MATCH,sub-12,24,0.775821266695857,0.5844148734615707,2.0,20261110.5
MATCH,sub-12,25,0.7508913725614548,0.5922156325471954,2.0,20261110.5
MATCH,sub-12,26,0.6303948597051203,0.5829484790843812,2.0,20261110.5
MATCH,sub-12,27,0.8636147519573569,0.6624268513201315,2.0,20261110.5
MATCH,sub-12,28,0.7457754109054804,0.5878956511819742,2.0,20261110.5
MATCH,sub-12,29,0.7288098903372884,0.5641445066952007,2.0,20261110.5
MATCH,sub-12,30,0.8299254165031016,0.5471301668822801,2.0,20261110.5
MATCH,sub-12,31,0.8208803604356945,0.6121740271906391,2.0,20261110.5
MATCH,sub-12,32,1.7305646303575486,0.6671000046522442,2.0,20261110.5
MATCH,sub-12,33,0.5890712887048721,0.6226745925319088,2.0,20261110.5
MATCH,sub-12,34,0.6273814411833882,0.6119444418356448,2.0,20261110.5
MATCH,sub-12,35,0.6904613180086017,0.7584468098037231,2.0,20261110.5
MATCH,sub-12,36,0.5392795754596591,0.5954252087615655,2.0,20261110.5
MATCH,sub-12,37,0.5009585001971573,0.5989564921695094,2.0,20261110.5
MATCH,sub-12,38,0.6739839860238135,0.7456372053621045,2.0,20261110.5
MATCH,sub-12,39,0.7006960802245885,0.6294283895607393,2.0,20261110.5
MATCH,sub-12,40,7.499381896108389,0.6922995882518228,2.0,20261110.5
MATCH,sub-12,41,0.444467696826905,0.41172741747075253,2.0,20261110.5
MATCH,sub-12,42,0.8351896647363901,0.4721908144037122,2.0,20261110.5
MATCH,sub-12,43,0.6898212151136249,0.5960259818600633,2.0,20261110.5
MATCH,sub-12,44,0.697670531226322,0.7007284722871103,2.0,20261110.5
MATCH,sub-12,45,0.8169825370423496,0.6497241915122876,2.0,20261110.5
MATCH,sub-14,0,1.349099746614229,0.708008884643071,2.0,20261110.5
MATCH,sub-14,1,1.3769785090116784,0.7753290501977677,2.0,20261110.5
MATCH,sub-14,2,1.1055983732221648,0.6722649072471016,2.0,20261110.5
MATCH,sub-14,3,0.9396741641685367,0.6307285587835181,2.0,20261110.5
MATCH,sub-14,4,3.164664561045356,0.5569818345218036,2.0,20261110.5
MATCH,sub-14,5,0.9301747239660472,0.45668381680297226,2.0,20261110.5
MATCH,sub-14,6,0.6761582862818614,0.44675680781674293,2.0,20261110.5
MATCH,sub-14,7,0.6199892604490742,0.4242044663053816,2.0,20261110.5
MATCH,sub-14,8,0.6593020817963406,0.4191867936335719,2.0,20261110.5
MATCH,sub-14,9,8.87943834910402,0.2030156912477205,2.0,20261110.5
MATCH,sub-14,10,0.3602759321220219,0.30250279444519235,2.0,20261110.5
MATCH,sub-14,11,0.5236295340000652,0.3810476004653116,2.0,20261110.5
MATCH,sub-14,12,0.4604505024617538,0.29671699786706685,2.0,20261110.5
MATCH,sub-14,13,0.40605595242232084,0.31386870526668287,2.0,20261110.5
MATCH,sub-14,14,0.6089838455081917,0.42904648003149043,2.0,20261110.5
MATCH,sub-14,15,0.6381989417714067,0.4391157851475305,2.0,20261110.5
MATCH,sub-14,16,0.5292247395263985,0.45288613261427163,2.0,20261110.5
MATCH,sub-14,17,0.3617751625715755,0.3407993158316576,2.0,20261110.5
MATCH,sub-14,18,0.671490658831317,0.4944183775322384,2.0,20261110.5
MATCH,sub-14,19,0.468215370667167,0.3870315739905,2.0,20261110.5
MATCH,sub-14,20,0.491799877374433,0.4085494142539925,2.0,20261110.5
MATCH,sub-14,21,0.49121385999023914,0.4141135483159358,2.0,20261110.5
MATCH,sub-14,22,0.583821851410903,0.4952830450914339,2.0,20261110.5
MATCH,sub-14,23,0.5877840248867869,0.43558738998321617,2.0,20261110.5
MATCH,sub-14,24,0.39686501934193075,0.33130575740797674,2.0,20261110.5
MATCH,sub-14,25,0.4544825840857811,0.37302731214555845,2.0,20261110.5
MATCH,sub-14,26,0.49227815674385056,0.4121031341932193,2.0,20261110.5
MATCH,sub-14,27,0.4906195146031678,0.3818765288028599,2.0,20261110.5
MATCH,sub-14,28,0.6253275994677097,0.46663310599351443,2.0,20261110.5
MATCH,sub-14,29,0.5072061942773871,0.4065940337253445,2.0,20261110.5
MATCH,sub-14,30,0.6401886014500633,0.46025210973699704,2.0,20261110.5
MATCH,sub-14,31,0.5256394176394679,0.41167272779258485,2.0,20261110.5
MATCH,sub-14,32,0.5321270608110353,0.3876578531715086,2.0,20261110.5
MATCH,sub-14,33,0.31250341050326824,0.330123033376565,2.0,20261110.5
MATCH,sub-14,34,0.23424018494552,0.23913812140228666,2.0,20261110.5
MATCH,sub-14,35,0.25412382185459137,0.21352928394454085,2.0,20261110.5
MATCH,sub-14,36,0.27525992249138653,0.226425644471402,2.0,20261110.5
MATCH,sub-14,37,0.19570079079130664,0.19016504458145886,2.0,20261110.5
MATCH,sub-14,38,0.28612942720064893,0.2826674144109651,2.0,20261110.5
MATCH,sub-14,39,0.36704147537238896,0.3399427900164691,2.0,20261110.5
MATCH,sub-14,40,7.770759676001035,0.3105666865921658,2.0,20261110.5
MATCH,sub-14,41,0.22561578109161928,0.2043425570580424,2.0,20261110.5
MATCH,sub-14,42,0.48057120596058667,0.24682147546762773,2.0,20261110.5
MATCH,sub-14,43,0.17638965003425255,0.16836174084680344,2.0,20261110.5
MATCH,sub-14,44,0.3496222589747049,0.3714561374446521,2.0,20261110.5
MATCH,sub-14,45,0.3233994912588969,0.32113566343643596,2.0,20261110.5
MATCH,sub-15,0,2.0161633025854826,0.841247607962321,3.0,20261110.5
MATCH,sub-15,1,2.0184695590287447,1.028014497614572,3.0,20261110.5
MATCH,sub-15,2,2.536980541422963,0.6227080838963,3.0,20261110.5
MATCH,sub-15,3,2.178031174466014,0.5956957605321338,3.0,20261110.5
MATCH,sub-15,4,3.020537198986858,0.44673020418033393,3.0,20261110.5
MATCH,sub-15,5,3.0359406927600503,0.3809389996885484,3.0,20261110.5
MATCH,sub-15,6,3.017775288550183,0.537765771959436,3.0,20261110.5
MATCH,sub-15,7,1.865739497821778,0.7132721898602524,3.0,20261110.5
MATCH,sub-15,8,3.2424282636493444,0.4544482630265051,3.0,20261110.5
MATCH,sub-15,9,4.278813625220209,0.4059245750507962,3.0,20261110.5
MATCH,sub-15,10,3.4900453500449657,0.4835815750392751,3.0,20261110.5
MATCH,sub-15,11,2.797624960076064,0.534122859353875,3.0,20261110.5
MATCH,sub-15,12,3.8565915322396904,0.5448405877744947,3.0,20261110.5
MATCH,sub-15,13,3.688923670910299,0.5561087215522958,3.0,20261110.5
MATCH,sub-15,14,3.2950098919682205,0.5595219665242668,3.0,20261110.5
MATCH,sub-15,15,3.1225412082858384,0.5721787079952607,3.0,20261110.5
MATCH,sub-15,16,3.4435502137057483,0.4987194937987686,3.0,20261110.5
MATCH,sub-15,17,3.043990665115416,0.5321660914923934,3.0,20261110.5
MATCH,sub-15,18,3.0940444422885776,0.5287414760657142,3.0,20261110.5
MATCH,sub-15,19,2.549928732216358,0.4643329415644526,3.0,20261110.5
MATCH,sub-15,20,3.073224025312811,0.5411611986061877,3.0,20261110.5
MATCH,sub-15,21,3.160684710368514,0.6028204212866646,3.0,20261110.5
MATCH,sub-15,22,2.918239609338343,0.6015025120924674,3.0,20261110.5
MATCH,sub-15,23,2.50907662184909,0.5317629812799954,3.0,20261110.5
MATCH,sub-15,24,2.41402905061841,0.5033811617197625,3.0,20261110.5
MATCH,sub-15,25,2.409000990446657,0.46576867982115333,3.0,20261110.5
MATCH,sub-15,26,2.6289546620100737,0.5320955124826764,3.0,20261110.5
MATCH,sub-15,27,2.369317959062755,0.454095204302536,3.0,20261110.5
MATCH,sub-15,28,2.3658649791032076,0.5257526191502637,3.0,20261110.5
MATCH,sub-15,29,2.3329622633755207,0.5269298448758808,3.0,20261110.5
MATCH,sub-15,30,2.4552191756665707,0.5080560571886841,3.0,20261110.5
MATCH,sub-15,31,2.3505552243441343,0.4770038541052934,3.0,20261110.5
MATCH,sub-15,32,2.6795761324465275,0.5652272730804916,3.0,20261110.5
MATCH,sub-15,33,1.8740024804137647,0.4795960534043343,3.0,20261110.5
MATCH,sub-15,34,2.087562989676371,0.46592711896148503,3.0,20261110.5
MATCH,sub-15,35,2.134503566659987,0.4744676167500424,3.0,20261110.5
MATCH,sub-15,36,2.0527542107738554,0.5185023301835249,3.0,20261110.5
MATCH,sub-15,37,1.7076131005305797,0.4626672242768077,3.0,20261110.5
MATCH,sub-15,38,2.4003731401171535,1.8518398246829813,3.0,20261110.5
MATCH,sub-15,39,2.00262683769688,0.6345550655956781,3.0,20261110.5
MATCH,sub-15,40,89.60241929930635,0.5065217314802101,3.0,20261110.5
MATCH,sub-15,41,2.4546328019350767,0.43059667069495317,3.0,20261110.5
MATCH,sub-15,42,2.6698713721707463,0.42662942623117384,3.0,20261110.5
MATCH,sub-15,43,2.330668354872614,0.5503862035165421,3.0,20261110.5
MATCH,sub-15,44,2.3001727275550365,0.5705671905756976,3.0,20261110.5
MATCH,sub-15,45,2.3324819575063884,0.5626908354304891,3.0,20261110.5
MATCH,sub-17,0,1.1282659582793713,0.9956542301217002,3.0,20261110.5
MATCH,sub-17,1,1.078063408844173,0.8267133992949893,3.0,20261110.5
MATCH,sub-17,2,1.114910745061934,0.797683436562339,3.0,20261110.5
MATCH,sub-17,3,0.9756634817458689,0.933623009343177,3.0,20261110.5
MATCH,sub-17,4,1.020598734728992,0.7261776162497322,3.0,20261110.5
MATCH,sub-17,5,0.5389687722781673,0.5566153988270267,3.0,20261110.5
MATCH,sub-17,6,0.9946632975479588,0.6436716966310827,3.0,20261110.5
MATCH,sub-17,7,0.5406985771842301,0.5523775287104169,3.0,20261110.5
MATCH,sub-17,8,0.7411055800621398,0.5917637848805342,3.0,20261110.5
MATCH,sub-17,9,0.446930754580535,0.3163929687235715,3.0,20261110.5
MATCH,sub-17,10,0.30606601876206696,0.35116695571586776,3.0,20261110.5
MATCH,sub-17,11,0.5207068072631955,0.46778746210184236,3.0,20261110.5
MATCH,sub-17,12,0.9525789115577936,0.5222742200937812,3.0,20261110.5
MATCH,sub-17,13,0.7024545257445425,0.5557806321623393,3.0,20261110.5
MATCH,sub-17,14,0.5269762531388551,0.5831485333612394,3.0,20261110.5
MATCH,sub-17,15,0.7069406505324878,0.6297803213466442,3.0,20261110.5
MATCH,sub-17,16,0.5291411810321733,0.579668522357964,3.0,20261110.5
MATCH,sub-17,17,0.5385544209275395,0.5582601986410456,3.0,20261110.5
MATCH,sub-17,18,0.807971617905423,0.7428698830338369,3.0,20261110.5
MATCH,sub-17,19,0.6543832664610818,0.627845067634247,3.0,20261110.5
MATCH,sub-17,20,0.9125692808302119,0.6381447242964564,3.0,20261110.5
MATCH,sub-17,21,0.7684516019653529,0.6252188635205326,3.0,20261110.5
MATCH,sub-17,22,0.9315503151156008,0.6852502438382903,3.0,20261110.5
MATCH,sub-17,23,0.6410901043564081,0.6845756636864622,3.0,20261110.5
MATCH,sub-17,24,0.6862931022187695,0.6675686864583461,3.0,20261110.5
MATCH,sub-17,25,0.792684328276664,0.7104842809547305,3.0,20261110.5
MATCH,sub-17,26,0.8823400776600465,0.6947309398566255,3.0,20261110.5
MATCH,sub-17,27,0.7276750896126032,0.6818364245567348,3.0,20261110.5
MATCH,sub-17,28,0.801933566108346,0.6222838242040574,3.0,20261110.5
MATCH,sub-17,29,0.6828498917166144,0.7021504383475583,3.0,20261110.5
MATCH,sub-17,30,0.7067875058855861,0.660660978006296,3.0,20261110.5
MATCH,sub-17,31,0.7848172298399732,0.7165158228208367,3.0,20261110.5
MATCH,sub-17,32,1.2142136589391157,0.7402874332051524,3.0,20261110.5
MATCH,sub-17,33,0.48691196768777445,0.49748661500705765,3.0,20261110.5
MATCH,sub-17,34,0.4197134952992201,0.3475962718683616,3.0,20261110.5
MATCH,sub-17,35,0.5694538915995508,0.3968703457611763,3.0,20261110.5
MATCH,sub-17,36,0.816784109105356,0.4682990315366176,3.0,20261110.5
MATCH,sub-17,37,0.5718896794132888,0.3348774366762619,3.0,20261110.5
MATCH,sub-17,38,1.4875308386981487,0.4504106438054124,3.0,20261110.5
MATCH,sub-17,39,0.7431868195999414,0.5584281392507501,3.0,20261110.5
MATCH,sub-17,40,0.37402266066055745,0.29908527081999464,3.0,20261110.5
MATCH,sub-17,41,0.48768791218753904,0.5692574504862402,3.0,20261110.5
MATCH,sub-17,42,0.40735743643017486,0.5194642167429225,3.0,20261110.5
MATCH,sub-17,43,0.5264045512885787,0.36375192195897954,3.0,20261110.5
MATCH,sub-17,44,0.807762417010963,0.4193911696693696,3.0,20261110.5
MATCH,sub-17,45,0.606805530609563,0.3897711445465537,3.0,20261110.5
MATCH,sub-18,0,2.0238067153841257,1.458975426114664,3.0,20261110.5
MATCH,sub-18,1,1.9190682098269463,1.4219260094764203,3.0,20261110.5
MATCH,sub-18,2,2.0006352798081934,614.5826574023989,3.0,20261110.5
MATCH,sub-18,3,1.1517223231494427,2.05481500753938,3.0,20261110.5
MATCH,sub-18,4,1.9981902712024748,0.6523770089072475,3.0,20261110.5
MATCH,sub-18,5,2.3558130306191742,0.6994585151964703,3.0,20261110.5
MATCH,sub-18,6,2.219903029152192,0.827942875069142,3.0,20261110.5
MATCH,sub-18,7,1.2024535513482988,0.6809071587241934,3.0,20261110.5
MATCH,sub-18,8,2.228505187202245,0.4028898381184592,3.0,20261110.5
MATCH,sub-18,9,2.7854416823247448,0.31388086101971124,3.0,20261110.5
MATCH,sub-18,10,2.209072542609647,0.36945894718830097,3.0,20261110.5
MATCH,sub-18,11,1.8604760058224201,0.5437587607267448,3.0,20261110.5
MATCH,sub-18,12,2.3436464783735573,0.44297345992339776,3.0,20261110.5
MATCH,sub-18,13,2.3567786964122206,0.38274340836801746,3.0,20261110.5
MATCH,sub-18,14,2.1265462012961507,0.48188461911320823,3.0,20261110.5
MATCH,sub-18,15,2.2588344593532383,0.5796936279022343,3.0,20261110.5
MATCH,sub-18,16,2.391261164098978,0.5967518610134488,3.0,20261110.5
MATCH,sub-18,17,2.1792560485191643,0.6063495432544279,3.0,20261110.5
MATCH,sub-18,18,2.194242966361344,0.5731257637529142,3.0,20261110.5
MATCH,sub-18,19,1.725293568102643,0.5187089169647502,3.0,20261110.5
MATCH,sub-18,20,2.1139807160943747,0.5726963095979575,3.0,20261110.5
MATCH,sub-18,21,1.9443136740010232,0.5623030137492978,3.0,20261110.5
MATCH,sub-18,22,1.8009850229136646,0.536176065890209,3.0,20261110.5
MATCH,sub-18,23,1.8073983998037875,0.6062466812792551,3.0,20261110.5
MATCH,sub-18,24,1.6748433741740882,0.6115916906534697,3.0,20261110.5
MATCH,sub-18,25,1.73712761211209,0.5593745905999143,3.0,20261110.5
MATCH,sub-18,26,1.7939207288436592,0.595901577949079,3.0,20261110.5
MATCH,sub-18,27,1.7805231255479157,0.6187989897005918,3.0,20261110.5
MATCH,sub-18,28,1.5853905631229281,0.6053655421308579,3.0,20261110.5
MATCH,sub-18,29,1.5598990099970251,0.5143226163955914,3.0,20261110.5
MATCH,sub-18,30,1.7162278313189745,0.6264214965530369,3.0,20261110.5
MATCH,sub-18,31,1.5113748996518552,0.6264790450429745,3.0,20261110.5
MATCH,sub-18,32,41.57003258971963,0.38759682285643765,3.0,20261110.5
MATCH,sub-18,33,1.1208797155413777,0.3990215100184964,3.0,20261110.5
MATCH,sub-18,34,1.3503441419452429,0.3717524443330133,3.0,20261110.5
MATCH,sub-18,35,1.4120550699881278,0.38835904500455953,3.0,20261110.5
MATCH,sub-18,36,1.0997978174709715,0.3721496482254558,3.0,20261110.5
MATCH,sub-18,37,1.2922343543032184,0.530116103186774,3.0,20261110.5
MATCH,sub-18,38,1.1107826674124226,0.45794307112351756,3.0,20261110.5
MATCH,sub-18,39,1.367123806849122,0.4793783940617601,3.0,20261110.5
MATCH,sub-18,40,10.838616752298549,1.017502091703152,3.0,20261110.5
MATCH,sub-18,41,1.513474740786478,0.46116583136968176,3.0,20261110.5
MATCH,sub-18,42,1.5565415895543993,0.3251233587422432,3.0,20261110.5
MATCH,sub-18,43,1.3512763616163284,0.26836861236127924,3.0,20261110.5
MATCH,sub-18,44,1.3914068719022907,0.3063972358211412,3.0,20261110.5
MATCH,sub-18,45,1.3140136080910452,0.30075904433827994,3.0,20261110.5
MATCH,sub-19,0,1.1423335815779865,0.8417037992935188,4.0,20261110.5
MATCH,sub-19,1,1.3183692814782262,0.8973851505572517,4.0,20261110.5
MATCH,sub-19,2,1.1382883162004873,0.7432998401987917,4.0,20261110.5
MATCH,sub-19,3,1.4447926881839521,0.646744933158609,4.0,20261110.5
MATCH,sub-19,4,1.2602366143255495,0.7102747134362318,4.0,20261110.5
MATCH,sub-19,5,0.8901779960142449,0.6523649003862503,4.0,20261110.5
MATCH,sub-19,6,0.8161533530801535,0.570270988140223,4.0,20261110.5
MATCH,sub-19,7,0.9462097832001746,0.5330938344009432,4.0,20261110.5
MATCH,sub-19,8,1.253872741945088,0.5206774976084008,4.0,20261110.5
MATCH,sub-19,9,0.7187313628382981,0.3539676922733681,4.0,20261110.5
MATCH,sub-19,10,0.8476945429574698,0.4857864615142717,4.0,20261110.5
MATCH,sub-19,11,0.9307187158847228,0.6384653706955963,4.0,20261110.5
MATCH,sub-19,12,1.299486115342006,0.45532965182104035,4.0,20261110.5
MATCH,sub-19,13,0.8600245399866253,0.46963243998870374,4.0,20261110.5
MATCH,sub-19,14,0.9550117659382522,0.5360516756311288,4.0,20261110.5
MATCH,sub-19,15,0.7358397955540568,0.4732349677640825,4.0,20261110.5
MATCH,sub-19,16,0.7686234503053129,0.5237515771240587,4.0,20261110.5
MATCH,sub-19,17,0.8098207581788301,0.5124605203954565,4.0,20261110.5
MATCH,sub-19,18,0.9795253541087732,0.5516980549095846,4.0,20261110.5
MATCH,sub-19,19,0.7442680854583159,0.6021984228565147,4.0,20261110.5
MATCH,sub-19,20,1.1039618969662115,0.7003827375240651,4.0,20261110.5
MATCH,sub-19,21,0.7984182616928592,0.5578115558506738,4.0,20261110.5
MATCH,sub-19,22,0.9261168414959684,0.5981291871535447,4.0,20261110.5
MATCH,sub-19,23,0.6051186184049584,0.5107732795509318,4.0,20261110.5
MATCH,sub-19,24,1.1361054686130956,0.6533668619467526,4.0,20261110.5
MATCH,sub-19,25,0.9929028010228649,0.604630573119976,4.0,20261110.5
MATCH,sub-19,26,0.9843626259826124,0.562582566342413,4.0,20261110.5
MATCH,sub-19,27,0.6178580567939207,0.514429822055372,4.0,20261110.5
MATCH,sub-19,28,0.8355315482476726,0.6867445781120669,4.0,20261110.5
MATCH,sub-19,29,0.8479376153554767,0.5050130644301727,4.0,20261110.5
MATCH,sub-19,30,1.1181209066417068,0.6193955299524924,4.0,20261110.5
MATCH,sub-19,31,0.8121737845940515,0.5264641550758563,4.0,20261110.5
MATCH,sub-19,32,1.3530955913010985,0.4602041258152383,4.0,20261110.5
MATCH,sub-19,33,0.426626147411298,0.31908085594882873,4.0,20261110.5
MATCH,sub-19,34,0.8324258986394852,0.45972609909005746,4.0,20261110.5
MATCH,sub-19,35,0.775132620590739,0.4359978210839692,4.0,20261110.5
MATCH,sub-19,36,0.6688729994930327,0.37366996250749174,4.0,20261110.5
MATCH,sub-19,37,0.6866700644604862,0.4496280866563656,4.0,20261110.5
MATCH,sub-19,38,1.4590007241931744,0.45324572098890387,4.0,20261110.5
MATCH,sub-19,39,0.7373139432165772,0.425478582939996,4.0,20261110.5
MATCH,sub-19,40,5.032675498398021,0.7643256846255782,4.0,20261110.5
MATCH,sub-19,41,0.8192486425396055,0.4783732094919295,4.0,20261110.5
MATCH,sub-19,42,2.643878340255469,0.40366173430298014,4.0,20261110.5
MATCH,sub-19,43,1.0427495024050586,0.5474214442094577,4.0,20261110.5
MATCH,sub-19,44,0.6979877378907986,0.4186399082979695,4.0,20261110.5
MATCH,sub-19,45,0.6891570737934671,0.37760648482031245,4.0,20261110.5
MATCH,sub-21,0,2.0139335710555315,1.3143106285302582,4.0,20261110.5
