row_type,contrast,metric,participant,utility,positive,participant_mean_utility,participant_median_utility,positive_count,participants,bootstrap_low,bootstrap_high
participant,MATCH-ORACLE,rrmse_temporal,sub-03,0.0005027018487453461,1,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-05,-0.0023508500307798386,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-06,-0.00019626878201961517,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-07,-0.0017495984211564064,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-09,-0.0034326687455177307,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-11,-0.0019049160182476044,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-12,-0.0006836485117673874,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-14,-0.0003978530876338482,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-15,0.005439297296106815,1,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-17,-0.004319770261645317,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-18,-0.04143653716892004,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-19,0.001320856623351574,1,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-21,-0.0001190435141324997,0,,,,,,
participant,MATCH-ORACLE,rrmse_temporal,sub-23,-0.0007099295035004616,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-02,-0.013629266526550055,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-03,0.00031724944710731506,1,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-05,-0.001080164685845375,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-06,0.00030603818595409393,1,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-07,-0.00020546047016978264,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-09,0.0008572190999984741,1,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-11,-0.00020023994147777557,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-12,-0.0005202628672122955,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-14,-0.0008501585107296705,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-15,-0.0015585478395223618,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-17,-0.0005347584374248981,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-18,-0.024883244186639786,0,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-19,0.008927321061491966,1,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-21,0.0006862841546535492,1,,,,,,
participant,MATCH-ORACLE,rrmse_spectral,sub-23,-0.0005720988847315311,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-02,-0.011657990515232086,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-03,0.0010596029460430145,1,,,,,,
participant,MATCH-ORACLE,correlation,sub-05,-0.0018297801725566387,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-06,-0.0005081105045974255,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-07,-0.001043001189827919,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-09,-0.000805168878287077,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-11,-0.0010771453380584717,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-12,-0.00020830961875617504,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-14,-1.0358169674873352e-05,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-15,-0.0007678749971091747,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-17,-0.004136510193347931,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-18,-0.01655583358660806,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-19,-0.0008188048377633095,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-21,-0.00044659769628196955,0,,,,,,
participant,MATCH-ORACLE,correlation,sub-23,-0.0006848284974694252,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-02,-0.06015012040734291,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-03,0.0012454115362316998,1,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-05,-0.025773954444698433,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-06,-0.006466591730713844,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-07,-0.025033092126250267,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-09,-0.011989977210760117,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-11,-0.03414045592459569,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-12,-0.002833150016765096,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-14,0.0029515940696001053,1,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-15,0.000855432590469718,1,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-17,-0.07749782076903688,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-18,-0.5094515611059389,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-19,0.026263276544900904,1,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-21,-0.003540403520068125,0,,,,,,
participant,MATCH-ORACLE,snr_improvement,sub-23,-0.008393088355660439,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-02,-0.08976552138726035,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-03,0.004518395120447494,1,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-05,-0.008076667785644531,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-06,-0.00028888242585267676,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-07,-0.012232184410095215,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-09,-0.020969578623777352,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-11,-0.006370181838671662,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-12,-0.0005806883176169286,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-14,0.0005682408809661865,1,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-15,-0.006900385022163391,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-17,-0.040437476975577535,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-18,-0.08021931464855392,0,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-19,0.017758689247644455,1,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-21,7.772445678710938e-05,1,,,,,,
participant,MATCH-ORACLE,artifact_rrmse,sub-23,-0.006334890921911196,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-02,-0.010557054202460392,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-03,-6.097453561695887e-05,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-05,-0.00038910391075269724,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-06,-0.00023261238155619646,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-07,-0.0004897277181347137,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-09,0.0010281021241098642,1,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-11,-0.003856565648068966,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-12,5.169386665027087e-05,1,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-14,0.00030639728841680425,1,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-15,-0.0017337925382889807,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-17,0.00010749085673264491,1,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-18,-0.027008593870470166,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-19,0.0002443478800929766,1,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-21,-0.00036492267002663503,0,,,,,,
participant,MATCH-ORACLE,artifact_correlation,sub-23,7.533961130927469e-05,1,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-02,-0.0030597317963838577,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-03,0.0002833409234881401,1,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-05,-0.0030655651353299618,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-06,-0.00028083473443984985,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-07,-0.0014061862602829933,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-09,-0.005313690751791,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-11,-0.003067632671445608,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-12,-0.0002684984356164932,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-14,-0.00031860126182436943,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-15,0.0036756806075572968,1,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-17,-0.005986712872982025,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-18,-0.033565047197043896,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-19,-0.0017610052600502968,0,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-21,7.3015689849853516e-06,1,,,,,,
participant,MATCH-ORACLE,observation_change_ratio,sub-23,-0.0010343920439481735,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-02,-0.022125747986137867,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-03,-0.001451609656214714,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-05,-0.011288421228528023,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-06,-0.0018464922904968262,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-07,-0.003262227401137352,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-09,-0.017825630493462086,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-11,-0.010522963479161263,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-12,-0.0057068392634391785,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-14,-0.006927886512130499,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-15,0.011793759651482105,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-17,-0.00038255564868450165,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-18,-0.036823404021561146,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-19,-0.014314400032162666,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-21,-0.0030756648629903793,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_temporal,sub-23,0.026955062989145517,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-02,-0.028624799102544785,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-03,0.00012026820331811905,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-05,-0.006623574998229742,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-06,-0.0002718493342399597,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-07,0.000842532142996788,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-09,-0.0033496301621198654,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-11,0.0007935464382171631,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-12,-0.0008918736129999161,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-14,-0.0017294876743108034,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-15,0.005026781931519508,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-17,0.001663772389292717,1,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-18,-0.02319477591663599,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-19,-0.025327768176794052,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-21,-0.0008432073518633842,0,,,,,,
participant,MATCH-CHANNEL_ONLY,rrmse_spectral,sub-23,0.013420767849311233,1,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-02,-0.019318510312587023,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-03,0.0011340174823999405,1,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-05,-0.007373468019068241,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-06,0.00011471379548311234,1,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-07,-0.001653619110584259,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-09,-0.017046928871423006,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-11,-0.008694030344486237,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-12,-0.005562393576838076,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-14,-0.0029858294874429703,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-15,0.007200699532404542,1,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-17,-0.003335995599627495,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-18,-0.0139994367127656,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-19,-0.007263773120939732,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-21,-0.003009158535860479,0,,,,,,
participant,MATCH-CHANNEL_ONLY,correlation,sub-23,0.018917308188974857,1,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-02,-0.028923091789087252,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-03,-0.04259770778431182,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-05,-0.13081048349184776,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-06,-0.07304446106510554,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-07,-0.08522701760132989,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-09,-0.1764665450900793,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-11,-0.15858100552577525,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-12,-0.07196034770458937,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-14,-0.07241264606515507,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-15,0.15350199188105762,1,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-17,-0.020744321601731563,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-18,-0.3534716330110452,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-19,-0.18154827161477272,0,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-21,0.0060085275520869175,1,,,,,,
participant,MATCH-CHANNEL_ONLY,snr_improvement,sub-23,0.678359204903245,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-02,-0.18854100008805474,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-03,-0.00798389044674952,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-05,-0.04568226848329893,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-06,-0.010108487946646427,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-07,-0.026636413733164943,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-09,-0.024785020947462044,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-11,-0.03171147406101227,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-12,-0.012315221627553274,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-14,-0.029254749417304993,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-15,0.03340854309499264,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-17,-0.032730302640370024,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-18,-0.0265425489499016,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-19,0.014090853241773615,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-21,0.011287875970204198,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_rrmse,sub-23,0.4632776478926335,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-02,-0.007419732884348718,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-03,0.0023820650425147027,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-05,0.00099719009761301,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-06,0.002037326841803272,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-07,0.002798490474621468,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-09,-0.00475752423517406,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-11,-0.0013444511375079737,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-12,0.001477124666174251,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-14,0.0009949446345368929,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-15,0.001954057952389121,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-17,0.0008936678641475737,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-18,-0.01797209271731287,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-19,-0.002369520612634124,0,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-21,0.0006513026232520813,1,,,,,,
participant,MATCH-CHANNEL_ONLY,artifact_correlation,sub-23,0.0015504061787699752,1,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-02,-0.013059081509709358,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-03,-0.0014395546168088913,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-05,-0.016798974946141243,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-06,-0.003382226452231407,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-07,-0.004526101052761078,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-09,-0.01935653667896986,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-11,-0.01373879099264741,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-12,-0.011887827888131142,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-14,-0.007996908854693174,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-15,0.012292127590626478,1,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-17,-0.0003853999078273773,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-18,-0.0334160253405571,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-19,0.003616195172071457,1,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-21,-0.0027077682316303253,0,,,,,,
participant,MATCH-CHANNEL_ONLY,observation_change_ratio,sub-23,0.0277008512057364,1,,,,,,
summary,MATCH-POP,rrmse_temporal,ALL,-0.0019743049206833044,6,-0.0019743049206833044,-0.0021359045058488846,6.0,15.0,-0.009502168994707365,0.005585172678499163
summary,MATCH-POP,rrmse_spectral,ALL,-0.0028115775901824238,9,-0.0028115775901824238,0.0007194830104708672,9.0,15.0,-0.009156909616431222,0.0027065896312706166
summary,MATCH-POP,correlation,ALL,-0.0005682613298025293,7,-0.0005682613298025293,-9.698048233985901e-05,7.0,15.0,-0.0048018767070971075,0.003828878592260774
summary,MATCH-POP,snr_improvement,ALL,0.025459104633137327,7,0.025459104633137327,-0.031017661094665527,7.0,15.0,-0.08202231658429002,0.1598949060384614
summary,MATCH-POP,artifact_rrmse,ALL,0.04469715136112917,9,0.04469715136112917,0.0018562261874865982,9.0,15.0,0.0028424469925259557,0.11560178129976946
summary,MATCH-POP,artifact_correlation,ALL,-0.0020007613364260842,6,-0.0020007613364260842,-0.00037593295176824304,6.0,15.0,-0.0048703113018480895,4.488004668100278e-06
summary,MATCH-POP,observation_change_ratio,ALL,-0.0003532371483743191,7,-0.0003532371483743191,-0.002835534978657961,7.0,15.0,-0.007431273627250145,0.007052711066789925
summary,MATCH-WRONG,rrmse_temporal,ALL,0.025005621773501237,12,0.025005621773501237,0.013637406751513481,12.0,15.0,0.006634872477346411,0.04466399575117968
summary,MATCH-WRONG,rrmse_spectral,ALL,0.015133269348492224,11,0.015133269348492224,0.01152157410979271,11.0,15.0,0.002843765858560801,0.02731894042148874
summary,MATCH-WRONG,correlation,ALL,0.010815800476605849,13,0.010815800476605849,0.009407557547092438,13.0,15.0,0.0026171259199569857,0.019511795987879547
summary,MATCH-WRONG,snr_improvement,ALL,0.3556958465706218,12,0.3556958465706218,0.2632072001385186,12.0,15.0,0.12585840908982393,0.6176846807034759
summary,MATCH-WRONG,artifact_rrmse,ALL,0.29997743841339564,12,0.29997743841339564,0.029674261808395386,12.0,15.0,0.039229967012027925,0.7169553399093995
summary,MATCH-WRONG,artifact_correlation,ALL,0.002850986317039362,11,0.002850986317039362,0.001425420617063855,11.0,15.0,-0.001739546253120918,0.0068717828804460415
summary,MATCH-WRONG,observation_change_ratio,ALL,0.025927937030792235,12,0.025927937030792235,0.014417008496820927,12.0,15.0,0.008297542022385945,0.04510049647574002
summary,MATCH-SHUFFLED,rrmse_temporal,ALL,-0.0006780893231431643,9,-0.0006780893231431643,0.0019464772194623947,9.0,15.0,-0.009010491070027153,0.007283381964080035
summary,MATCH-SHUFFLED,rrmse_spectral,ALL,-0.0029877651172379653,9,-0.0029877651172379653,0.0008096471428871155,9.0,15.0,-0.009393168645910919,0.0024812776230586056
summary,MATCH-SHUFFLED,correlation,ALL,0.00011849691266737257,8,0.00011849691266737257,0.002226802535005845,8.0,15.0,-0.005949823182672844,0.005897254804343295
summary,MATCH-SHUFFLED,snr_improvement,ALL,0.02636963320457267,10,0.02636963320457267,0.036504249596459815,10.0,15.0,-0.0921355419149192,0.15684640752229206
summary,MATCH-SHUFFLED,artifact_rrmse,ALL,0.019091286477785255,7,0.019091286477785255,-0.0016886641581841388,7.0,15.0,-0.030378812962119486,0.08183346798460085
summary,MATCH-SHUFFLED,artifact_correlation,ALL,-0.0019484898078649911,6,-0.0019484898078649911,-0.0013039623852819648,6.0,15.0,-0.005435138077524031,0.0007348433779803197
summary,MATCH-SHUFFLED,observation_change_ratio,ALL,0.000366185512393713,10,0.000366185512393713,0.0036168713122606277,10.0,15.0,-0.008331797462888061,0.008764628842473025
summary,MATCH-ORACLE,rrmse_temporal,ALL,-0.0045504357976218065,3,-0.0045504357976218065,-0.0007099295035004616,3.0,15.0,-0.010925661320021996,-0.0001823091895009112
summary,MATCH-ORACLE,rrmse_spectral,ALL,-0.0021960060267398754,5,-0.0021960060267398754,-0.0005202628672122955,5.0,15.0,-0.00627510566652442,0.0009516622339530494
summary,MATCH-ORACLE,correlation,ALL,-0.0026327140833018346,1,-0.0026327140833018346,-0.000805168878287077,1.0,15.0,-0.005307041438718443,-0.0006301092236147576
summary,MATCH-ORACLE,snr_improvement,ALL,-0.04893030005804189,4,-0.04893030005804189,-0.008393088355660439,4.0,15.0,-0.12031308003053508,-0.0066789881798216605
summary,MATCH-ORACLE,artifact_rrmse,ALL,-0.016616848176751967,4,-0.016616848176751967,-0.006370181838671662,4.0,15.0,-0.03300698342861797,-0.003313763186828818
summary,MATCH-ORACLE,artifact_correlation,ALL,-0.0028586650565375913,6,-0.0028586650565375913,-0.00023261238155619646,6.0,15.0,-0.00702236848462287,-0.0001748639274805002
summary,MATCH-ORACLE,observation_change_ratio,ALL,-0.00367743835474054,3,-0.00367743835474054,-0.0014061862602829933,3.0,15.0,-0.008440969289125255,-0.0006719211131955191
summary,MATCH-CHANNEL_ONLY,rrmse_temporal,ALL,-0.006453668015698592,2,-0.006453668015698592,-0.0057068392634391785,2.0,15.0,-0.013577072871072838,0.0008150430885143526
summary,MATCH-CHANNEL_ONLY,rrmse_spectral,ALL,-0.004599286491672198,6,-0.004599286491672198,-0.0008432073518633842,6.0,15.0,-0.010693649981015673,0.0008262984477914817
summary,MATCH-CHANNEL_ONLY,correlation,ALL,-0.0041917603128240446,4,-0.0041917603128240446,-0.003335995599627495,4.0,15.0,-0.008689719982794487,0.0005793255482179362
summary,MATCH-CHANNEL_ONLY,snr_improvement,ALL,-0.03719452053389608,3,-0.03719452053389608,-0.07241264606515507,3.0,15.0,-0.13110250872526724,0.08667730102145192
summary,MATCH-CHANNEL_ONLY,artifact_rrmse,ALL,0.0057182361238723445,4,0.0057182361238723445,-0.024785020947462044,4.0,15.0,-0.0470646749936214,0.08115459178024709
summary,MATCH-CHANNEL_ONLY,artifact_correlation,ALL,-0.0012084496807436933,10,-0.0012084496807436933,0.0009949446345368929,10.0,15.0,-0.004179271653601279,0.001022874600612235
summary,MATCH-CHANNEL_ONLY,observation_change_ratio,ALL,-0.005672401500244935,3,-0.005672401500244935,-0.004526101052761078,3.0,15.0,-0.012612222170767684,0.0015106755510593426
