fold_id,study,recording_key,method,gamma,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.5,0.001509830450231675,0.8273579329252243,0.07842490077018738,0.2308571255082907
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.65,0.0022623222539550625,0.7755653411149979,0.09921683371067047,0.2863067054982599
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.75,0.0028479918983066455,0.741036981344223,0.11215750128030777,0.31978957015560644
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.85,0.0034977453542524017,0.7065084278583527,0.12433876842260361,0.3505129983968408
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,0.925,0.004023590765427798,0.6806120872497559,0.1329849362373352,0.37176089168284976
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-MATCH120,1.0,0.004578718631819356,0.6547158658504486,0.1412038654088974,0.3914846947258241
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.5,0.0032488780561834574,0.8248464465141296,0.08033637702465057,0.23767462363079644
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.65,0.004672514434787445,0.7723003327846527,0.10158391296863556,0.29484600512959047
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.75,0.005734991093049757,0.7372695803642273,0.11481107771396637,0.32939064045741706
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.85,0.006879328553623054,0.7022389769554138,0.1272290199995041,0.3611054024371893
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,0.925,0.007783941488014534,0.6759659051895142,0.13598957657814026,0.38304963781188345
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-EB-FIXED120,1.0,0.008720762729353737,0.6496928930282593,0.14431540668010712,0.4034285354010179
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.5,0.0011313467330182903,0.8008599132299423,0.08542875200510025,0.3066252235517244
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.65,0.0017584501329110935,0.7411178648471832,0.10872290283441544,0.377950025606698
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.75,0.002257575572002679,0.7012898921966553,0.12336526066064835,0.4202308002443148
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.85,0.002821730558935087,0.661461740732193,0.13718350231647491,0.45831073648211235
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,0.925,0.0032866452311282046,0.631590723991394,0.14693668484687805,0.4841226074726561
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-SHUFFLED120,1.0,0.0037859834628761746,0.6017198264598846,0.15612420439720154,0.5075867784207087
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.5,0.00681550899753347,0.8694413900375366,0.06498556584119797,0.14796878129360003
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.65,0.009451013087527826,0.8302738219499588,0.0818815752863884,0.18510590728795803
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.75,0.011338807620631997,0.8041620999574661,0.09265433251857758,0.20803758108477025
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.85,0.013306648324942216,0.7780502885580063,0.10309195518493652,0.22952351555527614
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,0.925,0.014816481809248216,0.7584664672613144,0.11063645035028458,0.24469806752269577
study02_layout_02_heldout_03,study02,study02/study02_p11,DIFF-RAW-WRONG120-0,1.0,0.016336951266566757,0.7388827800750732,0.11795057356357574,0.25907458972593345
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.5,0.010874562976823654,0.8928950130939484,0.05125864967703819,0.10822430217397588
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.65,0.014216359093552455,0.8607635796070099,0.0655788779258728,0.13562908612114358
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.75,0.016355523315723985,0.8393425643444061,0.07478665560483932,0.1526094082793292
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.85,0.018351932521909475,0.8179215341806412,0.08369989693164825,0.16856199130834026
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,0.925,0.019712467212229967,0.8018557727336884,0.09018560498952866,0.1798542064266775
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-POP,1.0,0.02092305062978994,0.7857899963855743,0.09649192541837692,0.1905721400241456
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.5,0.011949793857638724,0.8983654454350471,0.050097886472940445,0.10308839795801246
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.65,0.015638732285879087,0.8678750395774841,0.063942089676857,0.12943571120740438
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.75,0.018051157458103262,0.8475481420755386,0.07280845195055008,0.145835467804446
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.85,0.020383599658089224,0.8272212445735931,0.08142776787281036,0.16130719921990674
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,0.925,0.02205434939241968,0.8119760155677795,0.08771991729736328,0.17230430496494722
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-MATCH120,1.0,0.023635198442207184,0.7967308908700943,0.09387575834989548,0.1827833650278322
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.5,0.011925548969884403,0.8968913033604622,0.04962243139743805,0.10320389332713323
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.65,0.015617703284078743,0.865958645939827,0.06332911550998688,0.12943572727308486
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.75,0.01802198147197487,0.8453369587659836,0.07210012525320053,0.14571968679780462
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.85,0.020326232574007008,0.8247151374816895,0.08057399094104767,0.1610444545273416
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,0.925,0.021955128853733186,0.8092489242553711,0.0867595225572586,0.17191082331988594
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-EB-FIXED120,1.0,0.023470706306397915,0.7937826067209244,0.09277809411287308,0.182241518577502
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.5,0.00911796774744289,0.8880422040820122,0.053713519126176834,0.11560615069599371
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.65,0.01195961320627248,0.8544549196958542,0.06846663355827332,0.1448663679561781
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.75,0.013810620148433372,0.8320633471012115,0.07787688821554184,0.16299395784695989
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.85,0.015585398359689862,0.8096718043088913,0.08693714439868927,0.1800231516992822
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,0.925,0.01684312978613889,0.7928781509399414,0.0936000719666481,0.1920770844306341
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-SHUFFLED120,1.0,0.018020317183982115,0.7760843932628632,0.10010720789432526,0.20351806585650992
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.5,0.007235943914565723,0.8749332576990128,0.05960643291473389,0.12592663563288628
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.65,0.009537756443023682,0.8374132364988327,0.07636352628469467,0.1570336665914351
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.75,0.011052056528569665,0.8123999983072281,0.08715207874774933,0.17607190225381644
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.85,0.012512150286056567,0.7873865365982056,0.09760778397321701,0.19375531846549615
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,0.925,0.01354823410656536,0.7686266303062439,0.10522536188364029,0.20613169783114496
study02_layout_02_heldout_03,study02,study02/study02_p12,DIFF-RAW-WRONG120-0,1.0,0.014514794762362726,0.7498665153980255,0.11264193058013916,0.21775102118139236
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.5,0.026313686300618727,0.8860764503479004,0.05251597613096237,0.08356691022682548
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.65,0.035049158056862054,0.8518994152545929,0.06574183702468872,0.10220512600088277
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.75,0.04078867236060686,0.829114705324173,0.0741172656416893,0.11302439154406811
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.85,0.04614582466969237,0.8063299804925919,0.08229168504476547,0.12258091723160285
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,0.925,0.049665504562683774,0.7892414331436157,0.08826547861099243,0.12893335273820503
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-POP,1.0,0.05258309599928192,0.7721529006958008,0.09410659968852997,0.13459971188537362
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.5,0.025344705850374516,0.8881738930940628,0.05113636329770088,0.09293838874337122
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.65,0.03396452870219946,0.8546260893344879,0.06393877416849136,0.11442563711688025
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.75,0.0396341751253263,0.8322608768939972,0.07207135111093521,0.12714636747220012
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.85,0.04487288378362285,0.8098956197500229,0.07990234345197678,0.13860154052692775
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,0.925,0.04827518255800986,0.7931217104196548,0.08563943952322006,0.14637311573302136
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-MATCH120,1.0,0.051083482084337814,0.7763477861881256,0.09128966927528381,0.15345157074944388
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.5,0.025899714378059893,0.88909662514925,0.05076270550489426,0.08774892868067152
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.65,0.034720102218208745,0.8558256030082703,0.06349974125623703,0.1078612982679347
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.75,0.04054656640061591,0.8336449563503265,0.07156224548816681,0.11971540047655929
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.85,0.045951333293905036,0.811464250087738,0.07938025891780853,0.13034572148036125
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,0.925,0.04946772135855233,0.7948287129402161,0.08513310551643372,0.1375272218682858
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-EB-FIXED120,1.0,0.05237955299251881,0.7781932502985001,0.09076986461877823,0.14404115337454929
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.5,0.024413990696556268,0.8852476328611374,0.049310971051454544,0.08850937538012875
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.65,0.031997015699744225,0.8508218824863434,0.06160571798682213,0.10833309784763342
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.75,0.03671364684696081,0.8278714120388031,0.06930524110794067,0.11985332373065483
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.85,0.04095727548797112,0.804920881986618,0.07666236907243729,0.13003244859978666
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,0.925,0.043720437213778496,0.7877080738544464,0.08202168345451355,0.13679616962697275
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-SHUFFLED120,1.0,0.04602924309915207,0.7704952657222748,0.08728861808776855,0.14282224887455658
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.5,0.02741005137318471,0.8886771649122238,0.05235027149319649,0.08190304668455171
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.65,0.03643797728859011,0.8552803099155426,0.0656435638666153,0.10035012467141347
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.75,0.04243478513338039,0.8330157548189163,0.07408183068037033,0.11112072720246755
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.85,0.048203976168373575,0.81075119972229,0.08229377120733261,0.12069128056653844
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,0.925,0.05216077657141647,0.7940527647733688,0.08823473006486893,0.12709510508644975
study04_layout_04_heldout_01,study04,study04/study04_p28,DIFF-RAW-WRONG120-0,1.0,0.055551296710723744,0.7773543298244476,0.09397436678409576,0.13284756850944182
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.5,0.01975560348603081,0.8948239535093307,0.06186607852578163,0.08301407439807437
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.65,0.02641459879633344,0.8632711619138718,0.07898757606744766,0.10323449183313313
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.75,0.030950019884182778,0.8422359526157379,0.09001609683036804,0.11552521542443252
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.85,0.03544586209855119,0.8212007433176041,0.10081839561462402,0.12686971400238162
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,0.925,0.03867509619134371,0.8054243177175522,0.10876937955617905,0.13476031087860565
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-POP,1.0,0.04162482098966348,0.7896479070186615,0.11658869683742523,0.1421241589921096
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.5,0.02082770436880041,0.8956828564405441,0.06282848119735718,0.0834771653671184
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.65,0.02785043421460956,0.864387720823288,0.0801432728767395,0.1038508972602316
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.75,0.03262328649642038,0.8435242623090744,0.0912809744477272,0.11624544659507219
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.85,0.037360896234263155,0.8226608335971832,0.10213951766490936,0.1276940697488776
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,0.925,0.04079404809191579,0.8070132732391357,0.11015983670949936,0.13566237039293239
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-MATCH120,1.0,0.04400336982102179,0.7913657128810883,0.11805112659931183,0.14310307631929367
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.5,0.020835210279118818,0.8965148627758026,0.06251642107963562,0.08253678295988887
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.65,0.027876704717512982,0.8654693216085434,0.07974773645401001,0.10273045795350715
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.75,0.03267188649624586,0.8447723239660263,0.09082101285457611,0.11503206401529394
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.85,0.03744032437012332,0.8240752667188644,0.1016383245587349,0.12640984567608884
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,0.925,0.04090220998728373,0.8085525035858154,0.10962291061878204,0.1343397647972919
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-EB-FIXED120,1.0,0.044142832307786234,0.7930297404527664,0.11749046295881271,0.14175494160784968
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.5,0.019357786513864994,0.8953994140028954,0.057154711335897446,0.08179442035284035
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.65,0.025542788070122724,0.8640192002058029,0.07267612218856812,0.1014539540753963
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.75,0.02956839582165245,0.8430990874767303,0.08270402997732162,0.11331692815170347
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.85,0.03339164632326755,0.8221789747476578,0.09244782477617264,0.12418884680470468
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,0.925,0.03602982568936269,0.806488886475563,0.09965833276510239,0.13169456710318736
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-SHUFFLED120,1.0,0.038388799814904326,0.7907988280057907,0.10676028579473495,0.13864657117092602
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.5,0.018916171792222825,0.8985342606902122,0.05619718134403229,0.08058172913271053
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.65,0.02535110362423737,0.8680945485830307,0.07151878625154495,0.10033338132794196
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.75,0.029767041338882486,0.8478014022111893,0.08140356093645096,0.11239021103130517
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.85,0.0341608428747439,0.8275082409381866,0.09101653844118118,0.12356919217807857
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,0.925,0.03730979966396679,0.812288373708725,0.09807470440864563,0.13138371157864143
study04_layout_04_heldout_01,study04,study04/study04_p29,DIFF-RAW-WRONG120-0,1.0,0.040163214287919094,0.7970685213804245,0.10509487241506577,0.1387154250129631
