algorithmic_seed_count,artifact_attenuation,artifact_normalized_parallel_error,clean_interval_preservation,common_eligibility_status,comparator_supervision,comparison_family,conditional_actual_optimizer_updates,conditional_checkpoint_operator_scope,conditional_development_windows,conditional_model_parameters,conditional_training_objective,conditional_training_walltime_seconds,conditional_training_windows,confirmatory,correlation,cross_scope_models_share_weights,d_perp_y,delta_snr_db,deployable_operator_source,deterministic_actual_training_updates,deterministic_checkpoint_operator_scope,deterministic_development_windows,deterministic_fixed_checkpoint_updates,deterministic_model_parameters,deterministic_training_objective,deterministic_training_walltime_seconds,deterministic_training_windows,e_parallel,e_parallel_artifact_normalized,e_parallel_neural_normalized,e_perp,effective_operator_source,failed_algorithmic_seed_count,fallback_used,fixed_optimizer_updates_each,formal_G1_or_G3_evidence,function_evaluations,function_evaluations_per_seed_per_window,latency_seconds,matched_deterministic_updates,method_id,model_parameters,network_calls_total,network_forward_invocations,operator_role,operator_source,operator_specificity_interpretation_allowed,oracle_or_qy_role,overlap_fraction,parallel_artifact_norm,parallel_clean_norm,parallel_error_norm,parallel_metric_schema_version,partition,peak_memory_mb,planned_total_function_evaluations_per_window,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,query_clean_target_used_for_scoring_only,query_oracle_geometry,records_are_participants,rrmse,same_paired_supervision_exposure,same_supervision_G3_comparison,seeds_are_statistical_units,shared_prior_model_parameters,shared_prior_training_history_steps,shared_prior_update_status,source_method_id,source_record,status,successful_algorithmic_seed_count,time_rrmse,total_function_evaluations_per_window,training_model_parameters,training_objectives_equal,training_selected_checkpoint_updates,training_updates,training_updates_completed,training_walltime_seconds
,6.371283347009815,0.6164640530903521,0.6095269909399602,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9531530795741546,False,2.8214919762409576e-16,4.201844853373362,False,,,,,,,,,0.7624855505887252,0.6164640530903521,0.7624855505887252,5.8546597878678444e-08,query_derived_oracle_projector,,False,,False,0,0,0.0005880729877389967,,deterministic_soft_proximal,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,132.70350220586135,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,1.9090959104164224e-06,1.0,0.20391646964683866,True,False,True,False,0.5148021525702828,,False,,,,,deterministic_soft_proximal,sim33,success,,0.5148021525702828,0,,,,,,
,16.92402631514558,0.44071687111914537,0.47888246765810627,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9776817470984082,False,0.0072364482580164115,7.11589293856573,False,,query_derived_oracle_projector,,,,,,,0.5451092313403229,0.44071687111914537,0.5451092313403229,0.0072364480896765435,query_derived_oracle_projector,,False,,False,1,1,0.05617506901035085,,task_matched_multichannel_deterministic_UNet,,2,2,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.4558452904614329,215.26559665663368,174.04067802124146,94.87118021810755,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.0,1.9090959104164224e-06,1.0,0.25844548011703566,True,False,True,False,0.3680763807520767,,False,,,,,task_matched_multichannel_deterministic_UNet,sim33,success,,0.3680763807520767,1,4557587,,6000,,6000,833.7473276946694
5,7.739970530362818,0.7819294695973322,-0.476299624304501,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,population_projector,68,4563667,valid_time_masked_epsilon_MSE,686.1026103699987,154,False,0.5764108112021207,False,1.9324424833358351,-4.6430091317083875,True,6000,,68,6000,4557587,paired_task_loss,881.0162402186543,154,1.3137964459489782,0.7819294695973322,1.3137964459489782,1.9324424818260522,population_projector,,False,6000,False,100,100,26.359511389862746,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.15713879269333,154.24200963807647,202.6426040785329,parallel_error_denominators_v2_side_by_side,development,404.74853515625,,0.025188247449243303,1.8728087727840672,0.9993655521904354,0.5915889582451881,False,True,False,False,1.7324314782408041,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim34,success,,1.7324314782408041,500,,False,,6000,,686.1026103699987
5,0.8342852288499901,0.9545198267184287,0.7866000383652616,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.815503220435239,False,0.3508154636238649,0.057039051084834876,True,,,,,,,,,1.603782444184253,0.9545198267184287,1.603782444184253,0.35081546358841564,population_projector,0,False,,False,100,100,61.698637201450765,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,247.37062721324537,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188247449243202,1.872808772783678,0.9993655521904353,1.2972018369325837,False,True,False,False,1.0084483439218648,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim34,success,5,1.0084483439218648,500,,,,,,
5,3.666319020256105,1.2001783053684385,-0.10894990281198202,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7977075233558051,False,0.0383851387324496,-1.587652261911999,True,,,,,,,,,2.016537364821556,1.2001783053684385,2.016537364821556,0.03838513811681636,population_projector,0,False,,False,100,100,60.76018332503736,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,311.0347756603478,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188247449243202,1.872808772783678,0.9993655521904353,0.4063721715603276,False,True,False,False,1.218675899891268,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim34,success,5,1.218675899891268,500,,,,,,
5,-2.8363750808694825,2.6893431117302926,-1.1106184411637252,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8268237121925477,False,0.059216896190386746,-8.594221703358606,True,,,,,,,,,4.518629313137578,2.6893431117302926,4.518629313137578,0.059216895961392735,population_projector,0,False,,False,100,100,60.6528232851997,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,696.9624660678611,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.025188247449243202,1.872808772783678,0.9993655521904353,6.061227663217062,False,True,False,False,2.730339768660345,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim34,success,5,2.730339768660345,500,,,,,,
,9.59769791792634,0.5930475433830541,0.18922752716490687,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9335708873838615,False,0.030854748505406517,4.530971228924066,True,,,,,,,,,0.9964373835106407,0.5930475433830541,0.9964373835106407,0.03085474823234546,population_projector,,False,,False,0,0,0.0004032384604215622,,hard_Q_population_projector_y,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,153.69250451118793,parallel_error_denominators_v2_side_by_side,development,0.0,,0.025188247449243202,1.872808772783678,0.9993655521904353,0.42170890333101285,False,True,False,False,0.6024999957990778,,False,,,,,deterministic_Qy,sim34,success,,0.6024999957990778,0,,,,,,
,5.810211301058459,0.5694783655804878,0.5946137635824534,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9423134691401149,False,0.015427374252703258,4.88849168076439,True,,,,,,,,,0.9568364946390432,0.5694783655804878,0.9568364946390432,0.015427373992860895,population_projector,,False,,False,0,0,0.0023558475077152252,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,147.5843838281786,parallel_error_denominators_v2_side_by_side,development,0.0,,0.025188247449243202,1.872808772783678,0.9993655521904353,0.20373659976295705,False,True,False,False,0.5782039119222847,,False,,,,,deterministic_soft_proximal,sim34,success,,0.5782039119222847,0,,,,,,
,14.773783542057844,0.24727656041662147,0.35319953027909246,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9891591916279281,False,0.008355636100077314,12.13328613582525,True,,population_projector,,,,,,,0.4154736186233559,0.24727656041662147,0.4154736186233559,0.008355636097739141,population_projector,,False,,False,1,1,0.7665953878313303,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,64.08348588807017,parallel_error_denominators_v2_side_by_side,development,256.94140625,,0.025188247449243202,1.872808772783678,0.9993655521904353,0.1512837750319201,False,True,False,False,0.25109687216343746,,False,,,,,task_matched_multichannel_deterministic_UNet,sim34,success,,0.25109687216343746,1,4557587,,6000,,6000,881.0162402186543
5,7.8978166256903375,0.901221851161922,-0.4589502765826541,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,matching_p0,68,4563667,valid_time_masked_epsilon_MSE,691.4832467429806,154,False,0.5698558555892226,False,1.9386761268047783,-4.9532127724553385,True,6000,,68,6000,4557587,paired_task_loss,946.5513398670591,154,1.5142312844121661,0.901221851161922,1.5142312844121661,1.9386761250684235,matching_p0,,False,6000,False,100,100,25.563921730965376,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.15713879269333,154.24200963807647,233.55807636457823,parallel_error_denominators_v2_side_by_side,development,404.74853515625,,0.12638705012891654,10.00345934579161,0.9840263135597098,0.7003745717939672,False,True,False,False,1.795420783866717,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim34,success,,1.795420783866717,500,,False,,6000,,691.4832467429806
5,0.8342851901257986,0.9545198462016492,0.7866000250144386,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8155032659462393,False,0.3508153407031777,0.05703912129287423,True,,,,,,,,,1.6037824769199238,0.9545198462016492,1.6037824769199238,0.35081534066774106,matching_p0,0,False,,False,100,100,58.15621974505484,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,247.37063226246104,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.12638705012891654,10.003459345791612,0.9840263135597105,1.2972015671062176,False,True,False,False,1.0084483357705776,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim34,success,5,1.0084483357705776,500,,,,,,
5,3.8722574087539567,1.1821154804245613,-0.08376118714708469,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8279086451382899,False,0.19918603580935285,-1.5285291933236245,True,,,,,,,,,1.9861882398201862,1.1821154804245613,1.9861882398201862,0.19918603572313265,matching_p0,0,False,,False,100,100,57.92165745142847,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,306.3536656293793,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.12638705012891654,10.003459345791612,0.9840263135597105,0.36567722776627265,False,True,False,False,1.2104087912653032,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim34,success,5,1.2104087912653032,500,,,,,,
5,-1.3249051949459478,2.74269111116091,-1.1403374873515664,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8619560345945996,False,0.30248223414665304,-8.795969827245754,True,,,,,,,,,4.608264522930254,2.74269111116091,4.608264522930254,0.3024822337630807,matching_p0,0,False,,False,100,100,58.32022094912827,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,710.787980960614,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.12638705012891654,10.003459345791612,0.9840263135597105,5.907229322890223,False,True,False,False,2.7944999168354565,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim34,success,5,2.7944999168354565,500,,,,,,
,9.692483067381048,0.584020394071176,0.19451195241627628,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9271947653167808,False,0.1482830101606217,4.502244602007113,True,,,,,,,,,0.98126998396359,0.584020394071176,0.98126998396359,0.14828301014664108,matching_p0,,False,,False,0,0,0.0007064901292324066,,hard_Q_matching_p0_y,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,151.3530543240672,parallel_error_denominators_v2_side_by_side,development,0.0,,0.12638705012891654,10.003459345791612,0.9840263135597105,0.3933598936662168,False,True,False,False,0.6044959277892057,,False,,,,,deterministic_Qy,sim34,success,,0.6044959277892057,0,,,,,,
,5.694050654622558,0.5717125101321662,0.5972559762081382,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9352858591843453,False,0.07414150508031085,4.811667040946151,True,,,,,,,,,0.9605903001750371,0.5717125101321662,0.9605903001750371,0.07414150512959893,matching_p0,,False,,False,0,0,0.0006391946226358414,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,148.16337833784084,parallel_error_denominators_v2_side_by_side,development,0.0,,0.12638705012891654,10.003459345791612,0.9840263135597105,0.1984259667772956,False,True,False,False,0.583340672017025,,False,,,,,deterministic_soft_proximal,sim34,success,,0.583340672017025,0,,,,,,
,15.61307856688555,0.21838231723007856,0.3598310170836111,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9915737362132995,False,0.008796932995193867,13.211309910439047,True,,matching_p0,,,,,,,0.36692556476062804,0.21838231723007856,0.36692556476062804,0.008796932535472438,matching_p0,,False,,False,1,1,0.06928119622170925,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,56.59533649626544,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.12638705012891654,10.003459345791612,0.9840263135597105,0.11637394674093561,False,True,False,False,0.22178905687228015,,False,,,,,task_matched_multichannel_deterministic_UNet,sim34,success,,0.22178905687228015,1,4557587,,6000,,6000,946.5513398670591
5,5.391068672935867,0.8857259234885052,-0.4325381587163257,included,paired_supervised_epsilon_prediction_operator_conditioned_diffusion,operator_conditioned_diffusion,6000,query_derived_oracle_projector,68,4563667,valid_time_masked_epsilon_MSE,835.6562490770593,154,False,0.5512146903879853,False,1.8734066643994438,-4.694345287208327,False,6000,,68,6000,4557587,paired_task_loss,833.7473276946694,154,1.4881950554483168,0.8857259234885052,1.4881950554483168,1.873406663038769,query_derived_oracle_projector,,False,6000,False,100,100,25.472176472190768,6000,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,4563667,1000,1000,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.15713879269333,154.24200963807647,229.54219608579703,parallel_error_denominators_v2_side_by_side,development,404.74853515625,,0.0,1.478779333471098e-06,0.9999999999999992,0.5753330578744137,True,False,True,False,1.74270097440595,True,False,False,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim34,success,,1.74270097440595,500,,False,,6000,,835.6562490770593
5,0.8342843062563643,0.95451974733148,0.7865999836111468,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8155032214333354,False,0.35081543517161945,0.05703977210678701,False,,,,,,,,,1.6037823107984488,0.95451974733148,1.6037823107984488,0.3508154351361902,query_derived_oracle_projector,0,False,,False,100,100,58.92026586458087,,M1_observation_warm_start_sdedit,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,247.37060663955089,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999988,1.2972011100428098,True,False,True,False,1.0084482602098455,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim34,success,5,1.0084482602098455,500,,,,,,
5,3.6523863970898622,1.1983150305147345,-0.1065766776538668,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7917768111784559,False,1.5985509194675372e-07,-1.5714201344967855,False,,,,,,,,,2.0134066938648996,1.1983150305147345,2.0134066938648996,1.6968436421696712e-07,query_derived_oracle_projector,0,False,,False,100,100,59.84775572177023,,M2_final_hard_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,310.5518946804775,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999988,0.40831798234591526,True,False,True,False,1.2164005739469663,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim34,success,5,1.2164005739469663,500,,,,,,
5,-2.7350495228823943,2.688027625266719,-1.1183371178175698,included,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8226459914952726,False,0.012028486418747698,-8.588728146323492,False,,,,,,,,,4.516419035218998,2.688027625266719,4.516419035218998,0.012028486591143374,query_derived_oracle_projector,0,False,,False,100,100,60.15756926126778,,M4_per_step_quadratic_proximal_q_consistency,,1000,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,696.6215483598407,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.0,0.0,0.9999999999999988,5.902748399802422,True,False,True,False,2.728613459027235,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim34,success,5,2.728613459027235,500,,,,,,
,9.57690863739219,0.595167898351659,0.18813776488028444,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9316797141503006,False,8.627544193414607e-16,4.507210028568538,False,,,,,,,,,0.9999999999999998,0.595167898351659,0.9999999999999998,5.887472548430419e-08,query_derived_oracle_projector,,False,,False,0,0,0.0005105761811137199,,deterministic_Qy,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_Qy,0.3649977745262455,259.1571387926933,154.24200963807647,154.24200963807644,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,0.0,0.9999999999999988,0.4261358455793296,True,False,True,False,0.6041504568617387,,False,,,,,deterministic_Qy,sim34,success,,0.6041504568617387,0,,,,,,
,5.816997204796468,0.5696989727198124,0.5940688824401422,included,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9440862371270579,False,4.3688375373790556e-16,4.88709127323321,False,,,,,,,,,0.9572071583457646,0.5696989727198124,0.9572071583457646,5.887472548445922e-08,query_derived_oracle_projector,,False,,False,0,0,0.00022147130221128464,,deterministic_soft_proximal,,0,,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,147.6415557432032,parallel_error_denominators_v2_side_by_side,development,0.0,,0.0,0.0,0.9999999999999988,0.20737852663763282,True,False,True,False,0.5782971420259209,,False,,,,,deterministic_soft_proximal,sim34,success,,0.5782971420259209,0,,,,,,
,14.468292724528746,0.2521837511265583,0.3436340881839144,included,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9890634851677693,False,0.008141386991123793,11.962869486949682,False,,query_derived_oracle_projector,,,,,,,0.42371867136146135,0.2521837511265583,0.42371867136146135,0.008141386826657968,query_derived_oracle_projector,,False,,False,1,1,0.06848099362105131,,task_matched_multichannel_deterministic_UNet,,2,2,nondeployable_query_clean_mechanism_upper_bound,query_derived_oracle_projector,False,nondeployable_query_clean_oracle_geometry,0.3649977745262455,259.1571387926933,154.24200963807647,65.35521939196748,parallel_error_denominators_v2_side_by_side,development,265.06640625,,0.0,0.0,0.9999999999999988,0.14837525739955967,True,False,True,False,0.2560720246795085,,False,,,,,task_matched_multichannel_deterministic_UNet,sim34,success,,0.2560720246795085,1,4557587,,6000,,6000,833.7473276946694
,,,,excluded_matching_p0_ineligible,,operator_conditioned_diffusion,,,,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,,,,,population_projector,False,deployable_or_support_derived_geometry,,,,,,,,,,,,,,,False,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim35,ineligible_common_record,,,,,,,,,
5,0.7054655183939265,0.9281875121301548,0.8549086277186585,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.877852933798592,False,0.20240599015575628,0.48686758264135543,True,,,,,,,,,1.3207524705579377,0.9281875121301548,1.3207524705579377,0.2024059901536728,population_projector,0,False,,False,100,100,85.58504762640223,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,274.0909188410052,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824693249674,1.872808739327613,0.9993655522164683,0.8027237043843499,False,True,False,False,0.8340150955652076,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim35,success,5,0.8340150955652076,500,,,,,,
5,1.7801358763127084,1.145971822227971,0.017486373374845376,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.7934805746302055,False,0.03350889727109573,-1.1864160860200323,True,,,,,,,,,1.6306458507762578,1.145971822227971,1.6306458507762578,0.03350889716843207,population_projector,0,False,,False,100,100,85.41611195215955,,M2_final_hard_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,338.4019560869948,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824693249674,1.872808739327613,0.9993655522164683,0.40688704427335215,False,True,False,False,1.0112024072564267,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M2_final_hard_q_consistency,sim35,success,5,1.0112024072564267,500,,,,,,
5,-5.0611750624763,2.7477547982287267,-1.1039683128285356,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.8614971350448306,False,0.051223082050512854,-8.780753594164866,True,,,,,,,,,3.909882314532937,2.7477547982287267,3.909882314532937,0.05122308237084553,population_projector,0,False,,False,100,100,85.59345895377919,,M4_per_step_quadratic_proximal_q_consistency,,1000,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,811.4035446004626,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824693249674,1.872808739327613,0.9993655522164683,3.5780716823175776,False,True,False,False,2.4241247753760375,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M4_per_step_quadratic_proximal_q_consistency,sim35,success,5,2.4241247753760375,500,,,,,,
,6.3603334435889325,0.7014393461616178,0.2753755703463101,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9216953015726946,False,0.029747185716857194,3.0740212667590923,True,,,,,,,,,0.9981040870323551,0.7014393461616178,0.9981040870323551,0.02974718567840928,population_projector,,False,,False,0,0,0.0006254441104829311,,hard_Q_population_projector_y,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,207.1328825136277,parallel_error_denominators_v2_side_by_side,development,0.0,,0.02518824693249674,1.872808739327613,0.9993655522164683,0.3958872062664112,False,True,False,False,0.6191790124483504,,False,,,,,deterministic_Qy,sim35,success,,0.6191790124483504,0,,,,,,
,6.141498654898028,0.5573097731250816,0.637687785173155,excluded_matching_p0_ineligible,no_learned_training,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9476384206995658,False,0.014873592858428597,5.075619788455075,True,,,,,,,,,0.7930167666571883,0.5573097731250816,0.7930167666571883,0.014873592821122454,population_projector,,False,,False,0,0,0.0030915620736777782,,deterministic_soft_proximal,,0,,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,164.5718626879198,parallel_error_denominators_v2_side_by_side,development,0.0,,0.02518824693249674,1.872808739327613,0.9993655522164683,0.16944280948950116,False,True,False,False,0.49174086528587485,,False,,,,,deterministic_soft_proximal,sim35,success,,0.49174086528587485,0,,,,,,
,12.554418393803061,0.3741851667990307,0.49215062391088527,excluded_matching_p0_ineligible,paired_supervised_clean_target_stronger_differently_supervised_exploratory,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.9768931271555753,False,0.008569262970552695,8.536466682385434,True,,population_projector,,,,,,,0.5324419656991183,0.3741851667990307,0.5324419656991183,0.008569262273966781,population_projector,,False,,False,1,1,0.9169100793078542,,task_matched_multichannel_deterministic_UNet,,2,2,deployable_external_eog_operator,population_projector,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,110.49572941274344,parallel_error_denominators_v2_side_by_side,development,256.94140625,,0.02518824693249674,1.872808739327613,0.9993655522164683,0.23061728259424386,False,True,False,False,0.33013681445858484,,False,,,,,task_matched_multichannel_deterministic_UNet,sim35,success,,0.33013681445858484,1,4557587,,6000,,6000,881.0162402186543
,,,,excluded_matching_p0_ineligible,,operator_conditioned_diffusion,,,,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,,,,,matching_p0,False,deployable_or_support_derived_geometry,,,,,,,,,,,,,,,False,,,,,,,,,task_matched_multichannel_operator_conditioned_diffusion_DDIM100,sim35,ineligible_common_record,,,,,,,,,
5,0.7054651876234614,0.928187540959074,0.8549086270600658,excluded_matching_p0_ineligible,clean_prior_sampling,frozen_deterministic_or_current_cgdr_arm,,,,,,,,False,0.877852929831784,False,0.20240597243150305,0.48686735022864314,True,,,,,,,,,1.320752511579677,0.928187540959074,1.320752511579677,0.2024059724294103,population_projector,0,True,,False,100,100,84.61206372780725,,M1_observation_warm_start_sdedit,,1000,,deployable_external_eog_operator,matching_p0,False,deployable_or_support_derived_geometry,0.3842936070415334,295.29692573861183,207.52633438211055,274.0909273540964,parallel_error_denominators_v2_side_by_side,development,1541.650390625,500,0.02518824693249674,1.872808739327613,0.9993655522164683,0.802723567672406,False,True,False,False,0.8340151178813687,,False,False,4435667,3000,training_history_steps_captured_amp_skips_not_audited,M1_observation_warm_start_sdedit,sim35,success,5,0.8340151178813687,500,,,,,,
