comparison_role,conditional_actual_optimizer_updates,conditional_latency_seconds,conditional_minus_M1_observation_warm_start_sdedit_artifact_attenuation,conditional_minus_M1_observation_warm_start_sdedit_clean_interval_preservation,conditional_minus_M1_observation_warm_start_sdedit_correlation,conditional_minus_M1_observation_warm_start_sdedit_e_parallel,conditional_minus_M1_observation_warm_start_sdedit_e_perp,conditional_minus_M1_observation_warm_start_sdedit_psd_distortion,conditional_minus_M1_observation_warm_start_sdedit_rrmse,conditional_minus_M2_final_hard_q_consistency_artifact_attenuation,conditional_minus_M2_final_hard_q_consistency_clean_interval_preservation,conditional_minus_M2_final_hard_q_consistency_correlation,conditional_minus_M2_final_hard_q_consistency_e_parallel,conditional_minus_M2_final_hard_q_consistency_e_perp,conditional_minus_M2_final_hard_q_consistency_psd_distortion,conditional_minus_M2_final_hard_q_consistency_rrmse,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_artifact_attenuation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_clean_interval_preservation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_correlation,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_e_parallel,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_e_perp,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_psd_distortion,conditional_minus_M4_per_step_quadratic_proximal_q_consistency_rrmse,conditional_minus_deterministic_Qy_artifact_attenuation,conditional_minus_deterministic_Qy_clean_interval_preservation,conditional_minus_deterministic_Qy_correlation,conditional_minus_deterministic_Qy_e_parallel,conditional_minus_deterministic_Qy_e_perp,conditional_minus_deterministic_Qy_psd_distortion,conditional_minus_deterministic_Qy_rrmse,conditional_minus_deterministic_soft_proximal_artifact_attenuation,conditional_minus_deterministic_soft_proximal_clean_interval_preservation,conditional_minus_deterministic_soft_proximal_correlation,conditional_minus_deterministic_soft_proximal_e_parallel,conditional_minus_deterministic_soft_proximal_e_perp,conditional_minus_deterministic_soft_proximal_psd_distortion,conditional_minus_deterministic_soft_proximal_rrmse,conditional_minus_task_matched_multichannel_deterministic_UNet_artifact_attenuation,conditional_minus_task_matched_multichannel_deterministic_UNet_clean_interval_preservation,conditional_minus_task_matched_multichannel_deterministic_UNet_correlation,conditional_minus_task_matched_multichannel_deterministic_UNet_e_parallel,conditional_minus_task_matched_multichannel_deterministic_UNet_e_perp,conditional_minus_task_matched_multichannel_deterministic_UNet_psd_distortion,conditional_minus_task_matched_multichannel_deterministic_UNet_rrmse,conditional_parameters,conditional_status,conditional_training_walltime_seconds,confirmatory,deterministic_Qy_is_nondeployable_oracle,deterministic_actual_training_updates,deterministic_fixed_checkpoint_updates,deterministic_latency_seconds,deterministic_parameters,deterministic_training_walltime_seconds,fixed_optimizer_updates_each,formal_G3_evidence,operator_source,operator_specificity_interpretation_allowed,pair_status,query_oracle_geometry,reference_method_family,reference_method_id,reference_status,same_paired_supervision_exposure,source_record,source_reference_method_id,training_objectives_equal
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.542866372745653,-1.4198790034700242,-0.5439887176084037,1.0003066481639014,2.3970641116058222,0.7277242842215714,1.742793529010728,,,,,,,,4563667,success,835.6562490770593,False,False,,,0.00021724030375480652,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim36,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,27.711334626190364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7617681665767666,-1.1894159724814783,-0.5782475342668627,1.4423997595537363,2.390460069348287,0.7823480310606402,1.9831115611586583,4563667,success,835.6562490770593,False,False,6000,6000,0.10312893148511648,4557587,833.7473276946694,6000,False,query_derived_oracle_projector,False,success_paired,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim36,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,5.752852058480811,-1.392002230412749,-0.3233618311450256,0.10346773493831596,1.7953455978922188,-0.484944019059695,0.9985339293467997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,81.25416856398806,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim44,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,,,,,,,,-1.6943335338261338,-0.35439989180366527,-0.20924656070034797,-0.826350872303105,2.069576320299998,-0.03661171349922043,0.43774911283918083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,78.31090913619846,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim44,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,,,,,,,,,,,,,,,5.48575335562704,1.3245799622992127,-0.2660715123168125,-4.033098363890299,2.0363207170703905,-12.365965681524862,-1.6145426810844232,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,78.61946023255587,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim44,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,,,,,,,,,,,,,,,,,,,,,,-8.825779502349995,-0.8645443571982409,-0.3897082367550666,0.36098274698885846,2.081887041683188,0.10728278060901436,1.1975986932635065,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0003616372123360634,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,hard_Q_population_projector_y,success,False,sim44,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.767134015088339,-1.241298257125563,-0.41639477887085097,0.5731143484946755,2.0935150865165397,0.2032937288823582,1.3335225783119362,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0005940129049122334,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim44,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,25.44276037439704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.16345711174085,-1.1216670769850652,-0.4576245484719871,1.0560479583328155,2.0983549883399526,0.51681135364394,1.6425845043155827,4563667,success,686.1026103699987,False,False,6000,6000,0.6780610489659011,4557587,881.0162402186543,6000,False,population_projector,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim44,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,7.340442273593617,-1.4072568877902372,-0.3430500242826897,0.2209953773244946,1.8195001133746582,-0.3942151536068572,1.051374277895893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,76.92367017874494,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim44,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,,,,,,,,-0.2501034345869524,-0.3725571906177121,-0.22527447696750513,-0.7012493842739616,2.0412893756505053,0.057119383188239836,0.4940636789366635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,76.84963665856048,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim44,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,,,,,,,,,,,,,,,8.730454988491587,1.296914439238131,-0.2874954052444523,-3.897391494960334,1.9537094015059095,-11.778730131316994,-1.5523090007965354,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,82.94921161606908,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim44,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,,,,,,,,,,,,,,,,,,,,,,-7.236003149170832,-0.8771278764137123,-0.4071375296942007,0.46998452475889585,2.070365337649974,0.19687175595060602,1.2436433150067827,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.0008551310747861862,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,hard_Q_matching_p0_y,success,False,sim44,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8444098925551495,-1.2552173685917531,-0.43818677778152604,0.6862186248075163,2.0998315628872515,0.2799547197753373,1.383105116339721,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.00018789200112223625,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim44,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,24.91908985376358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.897400374895216,-1.152711554336025,-0.4772654515946173,1.172361791558287,2.1219606541336162,0.6168371099199468,1.6946366357138936,4563667,success,691.4832467429806,False,False,6000,6000,0.07961115194484591,4557587,946.5513398670591,6000,False,matching_p0,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim44,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,8.741516616773412,-1.4413478612996913,-0.350309768501056,0.20109175730294648,1.8245131035896982,-0.528658345940067,1.0483837748736455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,81.61161390738562,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim44,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,,,,,,,,1.2458481642076045,-0.4068283835106108,-0.22885923089643334,-0.7228051509369338,2.134310408376151,-0.08197846803838726,0.4916555246703642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,77.43681551422924,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim44,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,,,,,,,,,,,,,,,8.846980730206543,1.2847098496107665,-0.2886510484279943,-3.9545891305385625,2.1202237446961902,-12.37063900761269,-1.576537039796767,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,87.57678970461711,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim44,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,,,,,,,,,,,,,,,,,,,,,,-5.827616097560851,-0.9135237871238919,-0.4146255594487498,0.4568254610658621,2.1343105401516658,0.06060338760676359,1.2465584883550636,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,True,,,0.0003712219186127186,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_Qy,success,False,sim44,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.225641646409973,-1.290460753412794,-0.4445690747965535,0.6698939554786,2.1343105401516658,0.15533942890295882,1.382911373964673,,,,,,,,4563667,success,835.6562490770593,False,False,,,0.0002840626984834671,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim44,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,25.087340618483722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.535070583133727,-1.1615291647661032,-0.4851085039149522,1.1642374615207314,2.1271272595130606,0.4709990535054433,1.6991844675108152,4563667,success,835.6562490770593,False,False,6000,6000,0.08887325180694461,4557587,833.7473276946694,6000,False,query_derived_oracle_projector,False,success_paired,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim44,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,11.883361823900422,-1.449088827682526,-0.2921882651132928,-0.6916697096540965,1.8873152277592158,-1.737256050877927,0.7753520619999499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,82.7513273395598,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim45,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,,,,,,,,0.4315200531502601,-0.3861431257470782,-0.25984574891851925,-1.2685107113137044,2.1414461104192775,-0.11859736486840944,0.4864853591376974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,82.11961529497057,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim45,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,,,,,,,,,,,,,,,8.77581959037856,1.0008831441465842,-0.34600162700521936,-5.149014090803613,2.110732752544138,-9.798511178036168,-1.621944834179038,,,,,,,,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,82.37424920266494,,,N/A,False,population_projector,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim45,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,,,,,,,,,,,,,,,,,,,,,,-8.372492141671602,-0.8591045448990019,-0.45710210489369724,0.5467520132829061,2.1536141236529476,0.2646757568809933,1.4725947274361553,,,,,,,,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.0005435459315776825,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,hard_Q_population_projector_y,success,False,sim45,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.366062216328008,-1.2550482186351852,-0.4273153271045543,0.2612025538825171,2.167698187900527,0.18197665627075216,1.3178687949446255,,,,,,,,4563667,success,686.1026103699987,False,False,,,0.001451685093343258,,,N/A,False,population_projector,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim45,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,22.560047806997318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.064608524343067,-0.9993806286385339,-0.5054867280382542,1.08330878955576,2.1748906656759592,0.5438242699641201,1.7645606938513498,4563667,success,686.1026103699987,False,False,6000,6000,0.6115403133444488,4557587,881.0162402186543,6000,False,population_projector,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim45,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,12.422821982947717,-1.4887512039533268,-0.3311800154903465,-0.5728247384843301,1.933742740140736,-1.6395498962941792,0.8381009447330188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,81.04882237641141,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim45,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,,,,,,,,0.7579507544881583,-0.42626746655343095,-0.23009267887440354,-1.137985787968199,1.9352947236820428,-0.14003497219336747,0.5362071916586029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,80.93988194689155,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim45,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,,,,,,,,,,,,,,,13.890291118340992,1.1175638227998248,-0.33396013758366994,-5.323805311276461,1.5585204476390042,-11.857763667777315,-1.7596582797350226,,,,,,,,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,80.90022488962859,,,N/A,False,matching_p0,False,success_paired,False,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim45,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,,,,,,,,,,,,,,,,,,,,,,-6.456868075427684,-0.9018782090103595,-0.45162291339111815,0.6322685979736604,2.01209883825759,0.3610523001577961,1.4890665057396804,,,,,,,,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.0011148899793624878,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,hard_Q_matching_p0_y,success,False,sim45,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.066497640998902,-1.2962662515982686,-0.4737966976776058,0.3498921236862067,2.12015431233905,0.21094544445010655,1.3585852123450677,,,,,,,,4563667,success,691.4832467429806,False,False,,,0.00034129293635487556,,,N/A,False,matching_p0,False,success_paired,False,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim45,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,22.128512536990456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0616487496098,-1.025408438126386,-0.5445912221488796,1.2009058275575757,2.2208804430792783,0.6423231774746059,1.826622993322823,4563667,success,691.4832467429806,False,False,6000,6000,0.08618837781250477,4557587,946.5513398670591,6000,False,matching_p0,False,success_paired,False,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim45,task_matched_multichannel_deterministic_UNet,False
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,14.891353150163868,-1.5059665360061967,-0.3241174570103052,-0.13602669876542306,1.7898357486034977,-1.8219236007716053,0.8494975276297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,81.48683639708906,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M1_observation_warm_start_sdedit,success,False,sim45,M1_observation_warm_start_sdedit,N/A
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,,,,,,,,3.4124873826682958,-0.446405043464982,-0.28457635373167106,-0.7024179636835934,2.0843025898697296,-0.20261635167679481,0.5666835812750477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,81.37868228042498,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M2_final_hard_q_consistency,success,False,sim45,M2_final_hard_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,,,,,,,,,,,,,,,12.303175824481723,0.9739262377744586,-0.37267853529319966,-4.662512354731551,2.072508728005044,-10.230208374452017,-1.584888603301327,,,,,,,,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,False,,,81.51935169054195,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,current_cgdr_diffusion,M4_per_step_quadratic_proximal_q_consistency,success,False,sim45,M4_per_step_quadratic_proximal_q_consistency,N/A
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,,,,,,,,,,,,,,,,,,,,,,-5.344283111269707,-0.9151911050638498,-0.4885263723459263,1.098716285717671,2.0843027351843326,0.17685403936030253,1.5452578105847885,,,,,,,,,,,,,,,4563667,success,835.6562490770593,False,True,,,0.000543477013707161,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_Qy,success,False,sim45,deterministic_Qy,N/A
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.372005415929774,-1.3115303634454514,-0.4624996472825343,0.8164386477567962,2.0843027351843326,0.09515627418423872,1.3918935501967808,,,,,,,,4563667,success,835.6562490770593,False,False,,,0.0006222673691809177,,,N/A,False,query_derived_oracle_projector,False,success_paired,True,nonlearned_algebraic,deterministic_soft_proximal,success,False,sim45,deterministic_soft_proximal,N/A
exploratory_exact_record_scope_window_pair,6000,22.09353572301916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.59340592280266,-1.048362231862118,-0.5382603648659674,1.6519672715534783,2.0772767108156205,0.46732688593578176,1.8457729344661447,4563667,success,835.6562490770593,False,False,6000,6000,0.08580675115808845,4557587,833.7473276946694,6000,False,query_derived_oracle_projector,False,success_paired,True,task_matched_deterministic,task_matched_multichannel_deterministic_UNet,success,True,sim45,task_matched_multichannel_deterministic_UNet,False
