job_id,experiment,stage,resource,terminal_state,recovery_of,superseded_by
923904,parallel_subject_aware_routes_v1,commit=a283e2b,cpu,recorded_terminal_state_unknown,,
923999,parallel_subject_aware_routes_v1,array=0-6%3,A100,recorded_terminal_state_unknown,,
924074,parallel_subject_aware_routes_v1,afterok=none,cpu,failed_or_cancelled,,
924075,parallel_subject_aware_routes_v1,afterok=924074,A100,recorded_terminal_state_unknown,,
924215,parallel_subject_aware_routes_v1,after=52_complete_base_metrics,A100,recorded_terminal_state_unknown,,
924242,parallel_subject_aware_routes_v1,afterok=none,cpu,failed_or_cancelled,,
924243,parallel_subject_aware_routes_v1,afterok=924242,A100,recorded_terminal_state_unknown,,
924533,parallel_subject_aware_routes_v1,reason=cpu_high_queue,cpu,failed_or_cancelled,,
924562,parallel_subject_aware_routes_v1,reason=pin_to_active_node46,unknown,failed_or_cancelled,,
924576,parallel_subject_aware_routes_v1,node=node46,cpu,recorded_terminal_state_unknown,,
924577,parallel_subject_aware_routes_v1,node=node46,cpu,recorded_terminal_state_unknown,,
932966,physiomotion_hybrid_masked_diffusion,932966  J0 targeted tests  FAILED before collection: PYTHONPATH missing,unknown,failed_or_cancelled,,
932967,physiomotion_hybrid_masked_diffusion,932967  J0 freeze          FAILED before execution: PYTHONPATH missing,unknown,failed_or_cancelled,,
932968,physiomotion_hybrid_masked_diffusion,932968  J0 targeted tests  COMPLETED: 4 passed,unknown,completed,,
932969,physiomotion_hybrid_masked_diffusion,932969  J0 freeze          FAILED: corrected J1R routing file is under aggregate/,unknown,failed_or_cancelled,,
932970,physiomotion_hybrid_masked_diffusion,932970  J0 freeze          RESUBMITTED after routing path/key repair,unknown,recorded_terminal_state_unknown,,
932971,physiomotion_hybrid_masked_diffusion,"932971  J0 materialize     fold array 0-4, development only",unknown,recorded_terminal_state_unknown,,
932972,physiomotion_hybrid_masked_diffusion,        task SLURM_JOB_IDs: fold0=932972 fold1=932973 fold2=932974 fold3=932975 fold4=932971,unknown,recorded_terminal_state_unknown,,
932980,physiomotion_hybrid_masked_diffusion,932980  J0 updated tests   includes retrieval-order and model-contract tests,unknown,recorded_terminal_state_unknown,,
932986,physiomotion_hybrid_masked_diffusion,932986  J1 technical      one real fold; H100/A100/L40S multi-partition request,A100,recorded_terminal_state_unknown,,
933000,physiomotion_hybrid_masked_diffusion,933000  J1 technical      checkpoint-only post-training validity recovery,unknown,recorded_terminal_state_unknown,,
933003,physiomotion_hybrid_masked_diffusion,933003  J1 technical      EMA ownership fix; checkpoint-only validity replay,unknown,recorded_terminal_state_unknown,,
933005,physiomotion_hybrid_masked_diffusion,933005  J1 technical      deep-copied optimizer states + deterministic CUDA replay,unknown,recorded_terminal_state_unknown,,
933009,physiomotion_hybrid_masked_diffusion,933009  J1 technical      deterministic CuBLAS workspace configured,unknown,recorded_terminal_state_unknown,,
933013,physiomotion_hybrid_masked_diffusion,"933013  J2 one-seed train fold array 0-4, seed 20260817",unknown,recorded_terminal_state_unknown,,
933014,physiomotion_hybrid_masked_diffusion,        task SLURM_JOB_IDs: fold0=933014 fold1=933015 fold2=933018 fold3=933019 fold4=933013,unknown,recorded_terminal_state_unknown,,
933024,physiomotion_hybrid_masked_diffusion,"933024  J2 one-seed infer fold array 0-4, common-noise K1/K8",unknown,recorded_terminal_state_unknown,,
933025,physiomotion_hybrid_masked_diffusion,        task SLURM_JOB_IDs: fold0=933025 fold1=933026 fold2=933032 fold3=933033 fold4=933024,unknown,recorded_terminal_state_unknown,,
933064,physiomotion_hybrid_masked_diffusion,933064  J2 independent evaluator fold array 0-4,unknown,recorded_terminal_state_unknown,,
933065,physiomotion_hybrid_masked_diffusion,        task SLURM_JOB_IDs: fold0=933065 fold1=933066 fold2=933067 fold3=933068 fold4=933064,unknown,recorded_terminal_state_unknown,,
933073,physiomotion_hybrid_masked_diffusion,933073  J2 corrected independent evaluator fold array 0-4,unknown,recorded_terminal_state_unknown,,
933074,physiomotion_hybrid_masked_diffusion,        task SLURM_JOB_IDs: fold0=933074 fold1=933075 fold2=933076 fold3=933077 fold4=933073,unknown,recorded_terminal_state_unknown,,
933094,physiomotion_hybrid_masked_diffusion,933094  J2 participant-first one-seed aggregation and frozen gate,unknown,recorded_terminal_state_unknown,,
933100,physiomotion_hybrid_masked_diffusion,933100  J2 aggregation serialization-only recovery,unknown,recorded_terminal_state_unknown,,
933112,physiomotion_hybrid_masked_diffusion,"933112  J6 final report, canonical summaries, and figures",unknown,recorded_terminal_state_unknown,,
933126,physiomotion_hybrid_masked_diffusion,933126  J6 final targeted tests and import,unknown,recorded_terminal_state_unknown,,
933133,physiomotion_hybrid_masked_diffusion,933133  J6 clean-checkout targeted tests and import at commit 7485832,unknown,recorded_terminal_state_unknown,,
932673,physiomotion_retrieval_fairness,"- `932673`: initial targeted tests, 4/4 passed.",unknown,completed,,
932674,physiomotion_retrieval_fairness,- `932674`: initial official-layout/channel/mask audit completed with 100% exact,unknown,completed,,
932675,physiomotion_retrieval_fairness,- `932675`: initial clean-checkout import passed.,unknown,completed,,
932677,physiomotion_retrieval_fairness,"- `932677`: post-fair-query tests, 4/4 passed.",unknown,completed,,
932678,physiomotion_retrieval_fairness,- `932678`: retained audit and fixed-seed full-baseline support/query cache;,unknown,recorded_terminal_state_unknown,,
932679,physiomotion_retrieval_fairness,- `932679`: cancelled before fold output after 31 minutes. The selector,unknown,failed_or_cancelled,,
932684,physiomotion_retrieval_fairness,"- `932684`: cached-score equivalence tests, 4/4 passed.",unknown,completed,,
932685,physiomotion_retrieval_fairness,"- `932685`: retained observable selection, five folds completed; 3,280 units,",unknown,completed,,
932690,physiomotion_retrieval_fairness,"- `932690`: independent evaluator, five folds completed; 148,360 observable and",unknown,completed,,
932695,physiomotion_retrieval_fairness,"- `932695`–`932698`: completed initial aggregation/report/tests/import, then",unknown,completed,,
932696,physiomotion_retrieval_fairness,932695,unknown,recorded_terminal_state_unknown,,
932697,physiomotion_retrieval_fairness,932696,unknown,recorded_terminal_state_unknown,,
932698,physiomotion_retrieval_fairness,932697,unknown,recorded_terminal_state_unknown,,
932699,physiomotion_retrieval_fairness,- `932699`–`932702`: corrected canonical aggregation/report/tests/import;,unknown,recorded_terminal_state_unknown,,
932700,physiomotion_retrieval_fairness,932699,unknown,recorded_terminal_state_unknown,,
932701,physiomotion_retrieval_fairness,932700,unknown,recorded_terminal_state_unknown,,
932702,physiomotion_retrieval_fairness,932701,unknown,recorded_terminal_state_unknown,,
932703,physiomotion_retrieval_fairness,- `932703`: final interpretation-only report regeneration completed.,unknown,completed,,
932704,physiomotion_retrieval_fairness,"- `932704`: final targeted tests, 4/4 passed.",unknown,completed,,
932705,physiomotion_retrieval_fairness,- `932705`: final clean-checkout import passed.,unknown,completed,,
932706,physiomotion_retrieval_fairness,- `932706`: final wording-only report regeneration completed.,unknown,completed,,
932707,physiomotion_retrieval_fairness,"- `932707`: terminal targeted tests, 4/4 passed.",unknown,completed,,
932708,physiomotion_retrieval_fairness,- `932708`: terminal clean-checkout import passed.,unknown,completed,,
932575,physiomotion_subject_restoration,- `932575`: official OpenNeuro inventory and free-space audit; completed.,unknown,completed,,
932579,physiomotion_subject_restoration,"- `932579`: official S3 sync completed the dataset, but the first coverage assertion",unknown,completed,,
932580,physiomotion_subject_restoration,"- `932580`: initial targeted tests, 4/4 passed; `932581`: initial clean import passed.",unknown,completed,,
932581,physiomotion_subject_restoration,2026-08-10T02:03:13Z|932581|clean-import,unknown,recorded_terminal_state_unknown,,
932584,physiomotion_subject_restoration,"- `932584`: corrected no-op/resume coverage check; completed with 180 raw EDF,",unknown,completed,,
932585,physiomotion_subject_restoration,"- `932585`, `932627`, `932633`: metadata audit iterations. The final run added",unknown,recorded_terminal_state_unknown,,
932586,physiomotion_subject_restoration,- `932586`: first preparation required both baseline states and was superseded.,unknown,recorded_terminal_state_unknown,,
932587,physiomotion_subject_restoration,- `932587`: cancelled invalid downstream submission after an upstream QoS,unknown,failed_or_cancelled,,
932607,physiomotion_subject_restoration,- `932607`: partial-state preparation retained unavailable states and the full,unknown,recorded_terminal_state_unknown,,
932627,physiomotion_subject_restoration,2026-08-10T02:13:01Z|932627|metadata,unknown,recorded_terminal_state_unknown,,
932628,physiomotion_subject_restoration,  are archived under `headroom_invalid_932628/` and excluded from aggregation.,unknown,failed_or_cancelled,,
932633,physiomotion_subject_restoration,2026-08-10T02:18:29Z|932633|metadata,unknown,recorded_terminal_state_unknown,,
932634,physiomotion_subject_restoration,- `932634`: archived the invalid `932628` rows and reason.,unknown,failed_or_cancelled,,
932635,physiomotion_subject_restoration,"- `932635`: repaired preparation, preserving the annotated channel footprint but",unknown,recorded_terminal_state_unknown,,
932656,physiomotion_subject_restoration,"- `932656`: retained five-fold, 20-participant retrieval headroom run; completed.",unknown,completed,,
932661,physiomotion_subject_restoration,"- `932661`, `932662`: first retained aggregate/report; completed.",unknown,completed,,
932662,physiomotion_subject_restoration,2026-08-10T02:31:08Z|932662|report,unknown,recorded_terminal_state_unknown,,
932665,physiomotion_subject_restoration,"- `932665`, `932666`: final participant-first method aggregate and report;",unknown,recorded_terminal_state_unknown,,
932666,physiomotion_subject_restoration,2026-08-10T02:39:06Z|932666|report,unknown,recorded_terminal_state_unknown,,
932667,physiomotion_subject_restoration,"- `932667`: final targeted tests, 4/4 passed.",unknown,completed,,
932668,physiomotion_subject_restoration,- `932668`: final clean-checkout import passed.,unknown,completed,,
932461,raw_support_clean_diffusion,audit,cpu,recorded_terminal_state_unknown,,
932462,raw_support_clean_diffusion,tests,cpu,recorded_terminal_state_unknown,,
932463,raw_support_clean_diffusion,geometry-support,unknown,recorded_terminal_state_unknown,,
932464,raw_support_clean_diffusion,geometry-evaluate,unknown,recorded_terminal_state_unknown,,
932465,raw_support_clean_diffusion,geometry-aggregate,unknown,recorded_terminal_state_unknown,,
932466,raw_support_clean_diffusion,materialize,gpu,recorded_terminal_state_unknown,,
932467,raw_support_clean_diffusion,oracle-action,gpu,recorded_terminal_state_unknown,,
932468,raw_support_clean_diffusion,oracle-aggregate,unknown,recorded_terminal_state_unknown,,
932477,raw_support_clean_diffusion,permutation reduction order produced 5.29e-4 output difference; scientific chain invalidated,unknown,failed_or_cancelled,,
932478,raw_support_clean_diffusion,superseded by repaired technical chain,unknown,failed_or_cancelled,,
932482,raw_support_clean_diffusion,technical,unknown,failed_or_cancelled,,
932490,raw_support_clean_diffusion,tests,cpu,recorded_terminal_state_unknown,,
932491,raw_support_clean_diffusion,technical,gpu,recorded_terminal_state_unknown,,
932492,raw_support_clean_diffusion,train,gpu,recorded_terminal_state_unknown,,
932501,raw_support_clean_diffusion,materialize,gpu,recorded_terminal_state_unknown,,
932502,raw_support_clean_diffusion,train,gpu,recorded_terminal_state_unknown,,
932511,raw_support_clean_diffusion,session-code-audit,cpu,recorded_terminal_state_unknown,,
932512,raw_support_clean_diffusion,materialize,gpu,recorded_terminal_state_unknown,,
932515,raw_support_clean_diffusion,materialize,gpu,recorded_terminal_state_unknown,,
932522,raw_support_clean_diffusion,train,unknown,completed,,
932529,raw_support_clean_diffusion,infer,unknown,completed,,
932530,raw_support_clean_diffusion,evaluate,unknown,completed,,
932531,raw_support_clean_diffusion,aggregate,unknown,completed,,
932550,raw_support_clean_diffusion,final,unknown,completed,,
932551,raw_support_clean_diffusion,tests,unknown,completed,,
932552,raw_support_clean_diffusion,clean-import,unknown,completed,,
932572,raw_support_closure,aggregate included WRONG-op alias,unknown,failed_or_cancelled,,
932573,raw_support_closure,2026-08-10T01:55:09Z|932573|tests,unknown,recorded_terminal_state_unknown,,
932574,raw_support_closure,2026-08-10T01:55:10Z|932574|clean-import,unknown,recorded_terminal_state_unknown,,
932576,raw_support_closure,aggregate restricted to 8 numeric raw-support donors per recipient,unknown,completed,,
932577,raw_support_closure,regression assertion still matched pre-fix source text; no scientific output affected,unknown,failed_or_cancelled,,
932578,raw_support_closure,2026-08-10T01:56:43Z|932578|clean-import,unknown,recorded_terminal_state_unknown,,
932582,raw_support_closure,2/2 corrected targeted tests passed,unknown,completed,,
932583,raw_support_closure,clean-checkout import passed,unknown,completed,,
918907,runtime_chain,918907 validate_control_plane completed,unknown,completed,,
918908,runtime_chain,918908 audit_runtime eeg2025 CPU completed,cpu,completed,,
918909,runtime_chain,918909 audit_runtime icml L40S afterok:918908 completed,L40S,completed,,
918915,runtime_chain,918915 validate_control_plane verified-state completed,unknown,completed,,
918916,runtime_chain,918916 review_attachments parent afterok:918909 completed,unknown,completed,,
918917,runtime_chain,918917 extract_pdf top-level canary afterok:918916 failed-closed-exit-3,unknown,failed_or_cancelled,,
918918,runtime_chain,918918 inventory_data cpu-high afterok:918908 pending-priority,cpu-high,recorded_terminal_state_unknown,,
928296,sge_basis_score_factorial_v9,audit,cpu-high,recorded_terminal_state_unknown,,
928297,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928298,sge_basis_score_factorial_v9,prepare,cpu-high,recorded_terminal_state_unknown,,
928304,sge_basis_score_factorial_v9,track-a-build,cpu-high,recorded_terminal_state_unknown,,
928308,sge_basis_score_factorial_v9,technical,gpu,recorded_terminal_state_unknown,,
928309,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928316,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928317,sge_basis_score_factorial_v9,technical,gpu,recorded_terminal_state_unknown,,
928318,sge_basis_score_factorial_v9,track-a-infer,gpu,recorded_terminal_state_unknown,,
928328,sge_basis_score_factorial_v9,factorial-build,cpu-high,recorded_terminal_state_unknown,,
928351,sge_basis_score_factorial_v9,technical,gpu,recorded_terminal_state_unknown,,
928360,sge_basis_score_factorial_v9,track-a-eval,cpu-high,recorded_terminal_state_unknown,,
928368,sge_basis_score_factorial_v9,train,gpu,recorded_terminal_state_unknown,,
928420,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928421,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928422,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928423,sge_basis_score_factorial_v9,aggregate,cpu-high,recorded_terminal_state_unknown,,
928427,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928433,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928438,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928440,sge_basis_score_factorial_v9,factorial-infer,gpu,failed_or_cancelled,,
928447,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928448,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928464,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928466,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928485,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928506,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928519,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928531,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928546,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928561,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928566,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928625,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928712,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928735,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928741,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928786,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928796,sge_basis_score_factorial_v9,checkpoint-audit,cpu,recorded_terminal_state_unknown,,
928799,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928860,sge_basis_score_factorial_v9,factorial-infer,gpu,recorded_terminal_state_unknown,,
928861,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928862,sge_basis_score_factorial_v9,factorial-eval,cpu-high,recorded_terminal_state_unknown,,
928863,sge_basis_score_factorial_v9,aggregate,cpu-high,recorded_terminal_state_unknown,,
928864,sge_basis_score_factorial_v9,finalize,cpu,recorded_terminal_state_unknown,,
928865,sge_basis_score_factorial_v9,aggregate,cpu-high,recorded_terminal_state_unknown,,
928866,sge_basis_score_factorial_v9,finalize,cpu,recorded_terminal_state_unknown,,
928867,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928868,sge_basis_score_factorial_v9,clean-import,cpu,recorded_terminal_state_unknown,,
928870,sge_basis_score_factorial_v9,finalize,cpu,recorded_terminal_state_unknown,,
928871,sge_basis_score_factorial_v9,tests,cpu,recorded_terminal_state_unknown,,
928872,sge_basis_score_factorial_v9,clean-import,cpu,recorded_terminal_state_unknown,,
928874,sge_basis_score_factorial_v9,finalize,cpu,recorded_terminal_state_unknown,,
928880,sge_basis_score_factorial_v9r,tests,cpu,recorded_terminal_state_unknown,,
928881,sge_basis_score_factorial_v9r,v9-audit,cpu-high,recorded_terminal_state_unknown,,
928882,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928883,sge_basis_score_factorial_v9r,exact-build,cpu,recorded_terminal_state_unknown,,
928891,sge_basis_score_factorial_v9r,v9-audit,cpu-high,recorded_terminal_state_unknown,,
928892,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928893,sge_basis_score_factorial_v9r,coverage,cpu-high,recorded_terminal_state_unknown,,
928897,sge_basis_score_factorial_v9r,coverage,cpu-high,recorded_terminal_state_unknown,,
928908,sge_basis_score_factorial_v9r,coverage,cpu-high,recorded_terminal_state_unknown,,
928920,sge_basis_score_factorial_v9r,coverage-aggregate,cpu-high,recorded_terminal_state_unknown,,
928921,sge_basis_score_factorial_v9r,exact-infer-invalidated-nondeterministic-kernel,gpu,failed_or_cancelled,,
928928,sge_basis_score_factorial_v9r,exact-eval,cpu-high,recorded_terminal_state_unknown,,
928929,sge_basis_score_factorial_v9r,exact-aggregate,cpu-high,recorded_terminal_state_unknown,,
928959,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928962,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928964,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928968,sge_basis_score_factorial_v9r,technical,gpu,recorded_terminal_state_unknown,,
928970,sge_basis_score_factorial_v9r,exact-build,cpu,recorded_terminal_state_unknown,,
928971,sge_basis_score_factorial_v9r,exact-infer,gpu,recorded_terminal_state_unknown,,
928972,sge_basis_score_factorial_v9r,exact-eval,cpu-high,recorded_terminal_state_unknown,,
928973,sge_basis_score_factorial_v9r,exact-aggregate,cpu-high,recorded_terminal_state_unknown,,
929008,sge_basis_score_factorial_v9r,tests,cpu,recorded_terminal_state_unknown,,
929009,sge_basis_score_factorial_v9r,new-fold-manifest,cpu,recorded_terminal_state_unknown,,
929010,sge_basis_score_factorial_v9r,new-fold-prepare,cpu-high,recorded_terminal_state_unknown,,
929011,sge_basis_score_factorial_v9r,new-fold-build,cpu,recorded_terminal_state_unknown,,
929026,sge_basis_score_factorial_v9r,new-fold-train,gpu,recorded_terminal_state_unknown,,
929027,sge_basis_score_factorial_v9r,new-fold-aggregate-cancelled-missing-upstream-id,cpu-high,failed_or_cancelled,,
929035,sge_basis_score_factorial_v9r,new-fold-infer,gpu,recorded_terminal_state_unknown,,
929079,sge_basis_score_factorial_v9r,exact-aggregate,cpu-high,recorded_terminal_state_unknown,,
929372,sge_basis_score_factorial_v9r,new-fold-eval,cpu-high,recorded_terminal_state_unknown,,
929373,sge_basis_score_factorial_v9r,new-fold-aggregate,cpu-high,recorded_terminal_state_unknown,,
929524,sge_basis_score_factorial_v9r,tests,cpu,recorded_terminal_state_unknown,,
929525,sge_basis_score_factorial_v9r,clean-import,cpu,recorded_terminal_state_unknown,,
929526,sge_basis_score_factorial_v9r,finalize,cpu,recorded_terminal_state_unknown,,
929535,sge_basis_score_factorial_v9r,new-fold-aggregate,cpu-high,recorded_terminal_state_unknown,,
929536,sge_basis_score_factorial_v9r,tests,cpu,recorded_terminal_state_unknown,,
929537,sge_basis_score_factorial_v9r,finalize,cpu,recorded_terminal_state_unknown,,
929540,sge_basis_score_factorial_v9r,clean-import,cpu,recorded_terminal_state_unknown,,
929541,sge_basis_score_factorial_v9r,finalize,cpu,recorded_terminal_state_unknown,,
926304,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926305,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926306,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926307,sge_dynamic_transfer_diffusion_v6,MIXED_FAILED_SUPERSEDED,cpu-high,failed_or_cancelled,,
926337,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926338,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu-high,completed,,
926347,sge_dynamic_transfer_diffusion_v6,FAILED_SUPERSEDED,L40S,failed_or_cancelled,,
926366,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu-high,completed,,
926368,sge_dynamic_transfer_diffusion_v6,COMPLETED_LOGICAL_FAIL_SUPERSEDED,L40S,completed,,
926370,sge_dynamic_transfer_diffusion_v6,CANCELLED_AFFECTED_CHAIN,A100,failed_or_cancelled,,
926373,sge_dynamic_transfer_diffusion_v6,CANCELLED_AFFECTED_CHAIN,cpu-high,failed_or_cancelled,,
926381,sge_dynamic_transfer_diffusion_v6,COMPLETED,L40S,completed,,
926382,sge_dynamic_transfer_diffusion_v6,CANCELLED_AFFECTED_CHAIN,A100,failed_or_cancelled,,
926383,sge_dynamic_transfer_diffusion_v6,CANCELLED_AFFECTED_CHAIN,cpu-high,failed_or_cancelled,,
926392,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu-high,completed,,
926409,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926410,sge_dynamic_transfer_diffusion_v6,COMPLETED,A100,completed,,
926411,sge_dynamic_transfer_diffusion_v6,FAILED_FINAL_SERIALIZATION,cpu-high,failed_or_cancelled,,
926490,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu-high,completed,,
926505,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926506,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
926514,sge_dynamic_transfer_diffusion_v6,metadata-only implicit guard audit,cpu,recorded_terminal_state_unknown,,
926523,sge_dynamic_transfer_diffusion_v6,COMPLETED,cpu,completed,,
927960,sge_eb_bridge_v8_1,927960|FAILED|initial test exposed a non-identifying perturbation assertion; test contract corrected,unknown,failed_or_cancelled,,
927961,sge_eb_bridge_v8_1,927961-927967|CANCELLED|invalid dependency chain after 927960; no scientific result,unknown,failed_or_cancelled,,
927962,sge_eb_bridge_v8_1,eb-robustness,cpu-high,recorded_terminal_state_unknown,,
927963,sge_eb_bridge_v8_1,train-new,A100,recorded_terminal_state_unknown,,
927964,sge_eb_bridge_v8_1,validity-core,L40S,recorded_terminal_state_unknown,,
927965,sge_eb_bridge_v8_1,repaired-inference,A100,recorded_terminal_state_unknown,,
927966,sge_eb_bridge_v8_1,bridge,A100,recorded_terminal_state_unknown,,
927967,sge_eb_bridge_v8_1,aggregate,cpu-high,recorded_terminal_state_unknown,,
927968,sge_eb_bridge_v8_1,927968|ENDED_NO_SCIENCE|premature fail-closed placeholder before routing input existed,unknown,recorded_terminal_state_unknown,,
927969,sge_eb_bridge_v8_1,927969|COMPLETED|14 tests passed,unknown,completed,,
927970,sge_eb_bridge_v8_1,"927970|COMPLETED|new complementary fold prepared; 384 real pairs, 32x legacy count",unknown,completed,,
927971,sge_eb_bridge_v8_1,927971|CANCELLED|EB scope incorrectly limited to four folds; superseded before scientific summary,unknown,failed_or_cancelled,,
927979,sge_eb_bridge_v8_1,927979|COMPLETED|A100; 12000-update complementary-fold checkpoint,A100,completed,,
927980,sge_eb_bridge_v8_1,927980|CANCELLED|split so reused checkpoints did not wait for new training,unknown,failed_or_cancelled,,
927984,sge_eb_bridge_v8_1,927984|FAILED|missing heldout fold output directory after builder/predictor completed,unknown,failed_or_cancelled,,
927988,sge_eb_bridge_v8_1,927988|COMPLETED|14 tests passed,unknown,completed,,
928055,sge_eb_bridge_v8_1,928055-928056|CANCELLED|replaced by multi-partition scheduling,unknown,failed_or_cancelled,,
928056,sge_eb_bridge_v8_1,validity-core,L40S,recorded_terminal_state_unknown,,
928077,sge_eb_bridge_v8_1,928077-928078|CANCELLED|replaced by GPU-any multi-partition scheduling,gpu,failed_or_cancelled,,
928078,sge_eb_bridge_v8_1,validity-core,H100,recorded_terminal_state_unknown,,
928084,sge_eb_bridge_v8_1,"928084|COMPLETED|A100; reused-fold validity tasks 0,2,3",A100,completed,,
928085,sge_eb_bridge_v8_1,928085|COMPLETED|A100; complementary-fold validity task 1 after 927979,A100,completed,,
928131,sge_eb_bridge_v8_1,928131|COMPLETED|15 tests passed after heldout-directory repair,unknown,completed,,
928132,sge_eb_bridge_v8_1,"928132|COMPLETED|cpu-high; EB resumed from heldout inference, 58/59 coverage",cpu-high,completed,,
928163,sge_eb_bridge_v8_1,928163|COMPLETED|A100; four-fold repaired inference and representation ceilings,A100,completed,,
928177,sge_eb_bridge_v8_1,928177|COMPLETED|A100; four-fold denoising bridge,A100,completed,,
928189,sge_eb_bridge_v8_1,928189|FAILED|NumPy int64 JSON serialization after metrics were computed,unknown,failed_or_cancelled,,
928194,sge_eb_bridge_v8_1,928194|COMPLETED|16 tests passed after serialization repair,unknown,completed,,
928195,sge_eb_bridge_v8_1,928195|COMPLETED|cpu-high; first complete bridge aggregation,cpu-high,completed,,
928201,sge_eb_bridge_v8_1,928201|COMPLETED|fail-closed Score-LoRA routing; no GPU training,gpu,completed,,
928202,sge_eb_bridge_v8_1,928202|COMPLETED|first final report render,unknown,completed,,
928209,sge_eb_bridge_v8_1,928209|COMPLETED|17 final targeted tests passed,unknown,completed,,
928210,sge_eb_bridge_v8_1,928210|COMPLETED|cpu-high; 20000-replicate fold-cluster descriptive aggregation,cpu-high,completed,,
928211,sge_eb_bridge_v8_1,928211|COMPLETED|final fail-closed Score-LoRA routing,unknown,completed,,
928212,sge_eb_bridge_v8_1,928212|COMPLETED|final report render,unknown,completed,,
926542,sge_eb_score_adapter_v7,COMPLETED,cpu,completed,,
926544,sge_eb_score_adapter_v7,COMPLETED,cpu-high,completed,,
926545,sge_eb_score_adapter_v7,COMPLETED,A100,completed,,
926568,sge_eb_score_adapter_v7,COMPLETED,L40S,failed_or_cancelled,,
926571,sge_eb_score_adapter_v7,COMPLETED,cpu-high,failed_or_cancelled,,
926590,sge_eb_score_adapter_v7,FAILED,cpu,failed_or_cancelled,,
926592,sge_eb_score_adapter_v7,COMPLETED,cpu,completed,,
926610,sge_eb_score_adapter_v7,COMPLETED,cpu,completed,,
926618,sge_eb_score_adapter_v7,COMPLETED,cpu-high,completed,,
926619,sge_eb_score_adapter_v7,COMPLETED,cpu,completed,,
926659,sge_score_lora_v8,eb-headroom,cpu-high,failed_or_cancelled,,
926660,sge_score_lora_v8,tests,cpu,recorded_terminal_state_unknown,,
926670,sge_score_lora_v8,prepare-base,cpu-high,recorded_terminal_state_unknown,,
926671,sge_score_lora_v8,base-validity,A100,failed_or_cancelled,,
