subject,protocol,method,gamma,rrmse,correlation,delta_snr,correction_rms,output_input_rms
1,same_01,BOUNDED-CLIP-ORACLE,0.2,0.3219881057739258,0.9524324560552707,1.9123620986938477,0.2550354301929474,0.9739702343940735
1,same_01,BOUNDED-CLIP-ORACLE,0.3,0.28244921565055847,0.9627401019542446,3.0503501892089844,0.3825531601905823,0.9628034234046936
1,same_01,BOUNDED-CLIP-ORACLE,0.4,0.24303357303142548,0.9719707174674653,4.355833530426025,0.5100708603858948,0.9529280066490173
1,same_01,BOUNDED-CLIP-ORACLE,0.5,0.20381256937980652,0.9800106190619122,5.884539604187012,0.6375885605812073,0.9443845152854919
1,same_01,BOUNDED-CLIP-ORACLE,0.6,0.16492514312267303,0.9867546296729318,7.723421096801758,0.7651063203811646,0.9372094869613647
1,same_01,BOUNDED-CLIP-ORACLE,0.7,0.1266789436340332,0.9921094032578813,10.015069961547852,0.892624020576477,0.9314343929290771
1,same_01,BOUNDED-CLIP-ORACLE,0.8,0.08989604562520981,0.9959966305515009,12.99434757232666,1.0201417207717896,0.9270853996276855
1,same_01,BOUNDED-CLIP-ORACLE,0.9,0.057459086179733276,0.9983558555559026,16.88198471069336,1.147659420967102,0.9241827726364136
1,same_01,BOUNDED-CLIP-ORACLE,1.0,0.041331518441438675,0.9991467984630154,19.7435302734375,1.2751771211624146,0.9227400422096252
1,same_01,BOUNDED-TANH-ORACLE,0.0,0.4012896418571472,0.9290637456388817,0.0,0.0,1.0
1,same_01,BOUNDED-TANH-ORACLE,0.1,0.36183178424835205,0.9411010733574402,0.8990243077278137,0.12680646777153015,0.986456573009491
1,same_01,BOUNDED-TANH-ORACLE,0.2,0.32243165373802185,0.9523112483660775,1.9004052877426147,0.2536129355430603,0.9741005301475525
1,same_01,BOUNDED-TANH-ORACLE,0.3,0.2831133008003235,0.9625752792477554,3.0299530029296875,0.38041940331459045,0.9629777669906616
1,same_01,BOUNDED-TANH-ORACLE,0.4,0.2439163625240326,0.9717761925934592,4.324339866638184,0.5072258710861206,0.9531312584877014
1,same_01,BOUNDED-TANH-ORACLE,0.5,0.20491041243076324,0.9798020566094667,5.837878227233887,0.6340323090553284,0.9446009993553162
1,same_01,BOUNDED-TANH-ORACLE,0.6,0.1662300080060959,0.9865491831630058,7.654969692230225,0.7608388066291809,0.937423050403595
1,same_01,BOUNDED-TANH-ORACLE,0.7,0.12817028164863586,0.9919253638618414,9.913412094116211,0.8876453042030334,0.9316284656524658
1,same_01,BOUNDED-TANH-ORACLE,0.8,0.09150886535644531,0.9958529947423432,12.839895248413086,1.0144517421722412,0.9272432923316956
1,same_01,BOUNDED-TANH-ORACLE,0.9,0.05891672894358635,0.9982718313547263,16.664386749267578,1.1412582397460938,0.9242874979972839
1,same_01,BOUNDED-TANH-ORACLE,1.0,0.041467346251010895,0.9991412741222104,19.71503448486328,1.2680646181106567,0.9227749705314636
1,same_01,EOG-REGRESSION,0.0,0.4012896418571472,0.9290637456388817,0.0,0.0,1.0
1,same_01,EOG-REGRESSION,0.1,0.3611606955528259,0.9413011563430038,0.9151497483253479,0.1281995326280594,0.9862522482872009
1,same_01,EOG-REGRESSION,0.2,0.32103171944618225,0.9526966731894533,1.9382002353668213,0.2563990652561188,0.9737170338630676
1,same_01,EOG-REGRESSION,0.3,0.2809027135372162,0.9631269229738856,3.0980396270751953,0.38459858298301697,0.9624419212341309
1,same_01,EOG-REGRESSION,0.4,0.2407737821340561,0.9724705540333148,4.436975002288818,0.5127981305122375,0.9524715542793274
1,same_01,EOG-REGRESSION,0.5,0.2006448209285736,0.9806114350745571,6.020599365234375,0.6409976482391357,0.9438472986221313
1,same_01,EOG-REGRESSION,0.6,0.16051584482192993,0.9874420524156506,7.958800792694092,0.7691971659660339,0.9366063475608826
1,same_01,EOG-REGRESSION,0.7,0.12038689106702805,0.9928669420474256,10.457574844360352,0.8973966836929321,0.930780827999115
1,same_01,EOG-REGRESSION,0.8,0.08025792241096497,0.9968060015961346,13.979400634765625,1.025596261024475,0.9263977408409119
1,same_01,EOG-REGRESSION,0.9,0.04012896865606308,0.9991974041277741,19.999998092651367,1.153795838356018,0.9234774708747864
