fold,method,participant,rrmse_temporal,seed,severity,stream
1,DET_MATCH,sub-09,3.0620219707489014,20260825,medium,paired
1,DIFF_MATCH,sub-09,3.102231740951538,20260825,medium,paired
1,RAW,sub-07,0.0,20260825,zero,paired
1,DET_MATCH,sub-07,0.05193006247282028,20260825,zero,paired
1,DIFF_MATCH,sub-07,0.0573449544608593,20260825,zero,paired
1,RAW,sub-07,0.07939440757036209,20260825,mild,paired
1,DET_MATCH,sub-07,0.1160554364323616,20260825,mild,paired
1,DIFF_MATCH,sub-07,0.1442202925682068,20260825,mild,paired
1,RAW,sub-06,0.5617687702178955,20260825,severe,paired
1,DET_MATCH,sub-06,0.4582540988922119,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.5087700486183167,20260825,severe,paired
1,RAW,sub-09,2.2799923419952393,20260825,medium,paired
1,DET_MATCH,sub-09,2.0947108268737793,20260825,medium,paired
1,DIFF_MATCH,sub-09,2.108898639678955,20260825,medium,paired
1,RAW,sub-06,0.561208963394165,20260825,severe,paired
1,DET_MATCH,sub-06,0.3783300817012787,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.41018250584602356,20260825,severe,paired
1,RAW,sub-07,1.0759382247924805,20260825,severe,paired
1,DET_MATCH,sub-07,0.6096488237380981,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.5392895936965942,20260825,severe,paired
1,RAW,sub-06,0.42714112997055054,20260825,medium,paired
1,DET_MATCH,sub-06,0.39563554525375366,20260825,medium,paired
1,DIFF_MATCH,sub-06,0.42843788862228394,20260825,medium,paired
1,RAW,sub-06,0.1571704000234604,20260825,severe,paired
1,DET_MATCH,sub-06,0.141240194439888,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.18082678318023682,20260825,severe,paired
1,RAW,sub-06,0.178104966878891,20260825,mild,paired
1,DET_MATCH,sub-06,0.28209584951400757,20260825,mild,paired
1,DIFF_MATCH,sub-06,0.3239899277687073,20260825,mild,paired
1,RAW,sub-07,0.048245739191770554,20260825,severe,paired
1,DET_MATCH,sub-07,0.06658179312944412,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.07968934625387192,20260825,severe,paired
1,RAW,sub-09,3.169196128845215,20260825,medium,paired
1,DET_MATCH,sub-09,3.1887481212615967,20260825,medium,paired
1,DIFF_MATCH,sub-09,3.1894094944000244,20260825,medium,paired
1,RAW,sub-07,0.2048656940460205,20260825,mild,paired
1,DET_MATCH,sub-07,0.19560953974723816,20260825,mild,paired
1,DIFF_MATCH,sub-07,0.21320697665214539,20260825,mild,paired
1,RAW,sub-09,2.312565565109253,20260825,severe,paired
1,DET_MATCH,sub-09,1.8990105390548706,20260825,severe,paired
1,DIFF_MATCH,sub-09,1.8976551294326782,20260825,severe,paired
1,RAW,sub-06,0.3034180700778961,20260825,severe,paired
1,DET_MATCH,sub-06,0.2576221823692322,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.2850963771343231,20260825,severe,paired
1,RAW,sub-06,0.2080307900905609,20260825,severe,paired
1,DET_MATCH,sub-06,0.22259396314620972,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.2476707398891449,20260825,severe,paired
1,RAW,sub-09,3.948984384536743,20260825,mild,paired
1,DET_MATCH,sub-09,3.9261393547058105,20260825,mild,paired
1,DIFF_MATCH,sub-09,3.878340244293213,20260825,mild,paired
1,RAW,sub-06,0.0,20260825,zero,paired
1,DET_MATCH,sub-06,0.38323062658309937,20260825,zero,paired
1,DIFF_MATCH,sub-06,0.3478890657424927,20260825,zero,paired
1,RAW,sub-06,0.20609638094902039,20260825,severe,paired
1,DET_MATCH,sub-06,0.16687309741973877,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.15297777950763702,20260825,severe,paired
1,RAW,sub-09,0.0,20260825,zero,paired
1,DET_MATCH,sub-09,0.20731894671916962,20260825,zero,paired
1,DIFF_MATCH,sub-09,0.32386741042137146,20260825,zero,paired
1,RAW,sub-07,0.21939730644226074,20260825,medium,paired
1,DET_MATCH,sub-07,0.273188054561615,20260825,medium,paired
1,DIFF_MATCH,sub-07,0.4718395471572876,20260825,medium,paired
1,RAW,sub-06,0.47965195775032043,20260825,severe,paired
1,DET_MATCH,sub-06,0.41610652208328247,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.4482022523880005,20260825,severe,paired
1,RAW,sub-09,0.2905900776386261,20260825,medium,paired
1,DET_MATCH,sub-09,0.09600930660963058,20260825,medium,paired
1,DIFF_MATCH,sub-09,0.09679990261793137,20260825,medium,paired
1,RAW,sub-09,10.588703155517578,20260825,severe,paired
1,DET_MATCH,sub-09,10.400026321411133,20260825,severe,paired
1,DIFF_MATCH,sub-09,10.433940887451172,20260825,severe,paired
1,RAW,sub-06,0.006199994124472141,20260825,severe,paired
1,DET_MATCH,sub-06,0.006635143421590328,20260825,severe,paired
1,DIFF_MATCH,sub-06,0.006301369052380323,20260825,severe,paired
1,RAW,sub-07,1.6492903232574463,20260825,severe,paired
1,DET_MATCH,sub-07,0.9912554025650024,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.9568358063697815,20260825,severe,paired
1,RAW,sub-07,0.10681673139333725,20260825,medium,paired
1,DET_MATCH,sub-07,0.19430097937583923,20260825,medium,paired
1,DIFF_MATCH,sub-07,0.19458289444446564,20260825,medium,paired
1,RAW,sub-06,0.2719382047653198,20260825,medium,paired
1,DET_MATCH,sub-06,0.3353137671947479,20260825,medium,paired
1,DIFF_MATCH,sub-06,0.38263288140296936,20260825,medium,paired
1,RAW,sub-07,0.23904500901699066,20260825,severe,paired
1,DET_MATCH,sub-07,0.25980666279792786,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.271119087934494,20260825,severe,paired
1,RAW,sub-07,0.5874270796775818,20260825,severe,paired
1,DET_MATCH,sub-07,0.4844469428062439,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.48545607924461365,20260825,severe,paired
1,RAW,sub-09,3.6026504039764404,20260825,severe,paired
1,DET_MATCH,sub-09,3.6307053565979004,20260825,severe,paired
1,DIFF_MATCH,sub-09,3.6587343215942383,20260825,severe,paired
1,RAW,sub-07,0.7044280767440796,20260825,severe,paired
1,DET_MATCH,sub-07,0.5109202861785889,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.5941024422645569,20260825,severe,paired
1,RAW,sub-07,1.2448636293411255,20260825,severe,paired
1,DET_MATCH,sub-07,0.711945652961731,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.8184900879859924,20260825,severe,paired
1,RAW,sub-09,1.727518081665039,20260825,severe,paired
1,DET_MATCH,sub-09,0.8954922556877136,20260825,severe,paired
1,DIFF_MATCH,sub-09,0.9718908667564392,20260825,severe,paired
1,RAW,sub-09,6.178089141845703,20260825,mild,paired
1,DET_MATCH,sub-09,6.168527126312256,20260825,mild,paired
1,DIFF_MATCH,sub-09,6.13095235824585,20260825,mild,paired
1,RAW,sub-07,0.7578468322753906,20260825,medium,paired
1,DET_MATCH,sub-07,0.725800096988678,20260825,medium,paired
1,DIFF_MATCH,sub-07,0.7771317958831787,20260825,medium,paired
1,RAW,sub-09,2.6585888862609863,20260825,medium,paired
1,DET_MATCH,sub-09,2.695277452468872,20260825,medium,paired
1,DIFF_MATCH,sub-09,2.722496509552002,20260825,medium,paired
1,RAW,sub-06,1.8870548009872437,20260825,severe,paired
1,DET_MATCH,sub-06,0.8686671257019043,20260825,severe,paired
1,DIFF_MATCH,sub-06,1.030093789100647,20260825,severe,paired
1,RAW,sub-07,0.6351361274719238,20260825,medium,paired
1,DET_MATCH,sub-07,0.3893842399120331,20260825,medium,paired
1,DIFF_MATCH,sub-07,0.7620711922645569,20260825,medium,paired
1,RAW,sub-06,1.079857349395752,20260825,medium,paired
1,DET_MATCH,sub-06,0.7144647240638733,20260825,medium,paired
1,DIFF_MATCH,sub-06,0.7287333011627197,20260825,medium,paired
1,RAW,sub-06,0.15469175577163696,20260825,mild,paired
1,DET_MATCH,sub-06,0.2328490912914276,20260825,mild,paired
1,DIFF_MATCH,sub-06,0.2746315598487854,20260825,mild,paired
1,RAW,sub-07,0.0,20260825,zero,paired
1,DET_MATCH,sub-07,0.2057381123304367,20260825,zero,paired
1,DIFF_MATCH,sub-07,0.22946910560131073,20260825,zero,paired
1,RAW,sub-06,0.13496160507202148,20260825,medium,paired
1,DET_MATCH,sub-06,0.2131415158510208,20260825,medium,paired
1,DIFF_MATCH,sub-06,0.2704698145389557,20260825,medium,paired
1,RAW,sub-09,0.0,20260825,zero,paired
1,DET_MATCH,sub-09,0.1538577526807785,20260825,zero,paired
1,DIFF_MATCH,sub-09,0.19571970403194427,20260825,zero,paired
1,RAW,sub-07,0.009372605942189693,20260825,severe,paired
1,DET_MATCH,sub-07,0.007588233798742294,20260825,severe,paired
1,DIFF_MATCH,sub-07,0.007889053784310818,20260825,severe,paired
1,RAW,sub-09,1.3187553882598877,20260825,medium,paired
1,DET_MATCH,sub-09,1.2113796472549438,20260825,medium,paired
1,DIFF_MATCH,sub-09,1.255662441253662,20260825,medium,paired
1,RAW,sub-09,1.9970216751098633,20260825,medium,paired
1,DET_MATCH,sub-09,1.7733861207962036,20260825,medium,paired
1,DIFF_MATCH,sub-09,1.7924015522003174,20260825,medium,paired
1,RAW,sub-09,7.763138294219971,20260826,medium,paired
1,DET_MATCH,sub-09,7.633225440979004,20260826,medium,paired
1,DIFF_MATCH,sub-09,7.562471389770508,20260826,medium,paired
1,RAW,sub-07,0.23083548247814178,20260826,medium,paired
1,DET_MATCH,sub-07,0.40351608395576477,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.5816041827201843,20260826,medium,paired
1,RAW,sub-07,0.7869995832443237,20260826,medium,paired
1,DET_MATCH,sub-07,0.566402792930603,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.645247220993042,20260826,medium,paired
1,RAW,sub-07,0.20562981069087982,20260826,mild,paired
1,DET_MATCH,sub-07,0.15772205591201782,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.21932628750801086,20260826,mild,paired
1,RAW,sub-07,0.8501195907592773,20260826,severe,paired
1,DET_MATCH,sub-07,0.6949809789657593,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.7262614965438843,20260826,severe,paired
1,RAW,sub-09,1.6453986167907715,20260826,medium,paired
1,DET_MATCH,sub-09,1.514979600906372,20260826,medium,paired
1,DIFF_MATCH,sub-09,1.523788571357727,20260826,medium,paired
1,RAW,sub-07,0.3460776209831238,20260826,mild,paired
1,DET_MATCH,sub-07,0.4598905146121979,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.4449997842311859,20260826,mild,paired
1,RAW,sub-06,0.6178559064865112,20260826,medium,paired
1,DET_MATCH,sub-06,0.5401108264923096,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.5189093947410583,20260826,medium,paired
1,RAW,sub-09,19.273067474365234,20260826,severe,paired
1,DET_MATCH,sub-09,19.549245834350586,20260826,severe,paired
1,DIFF_MATCH,sub-09,19.353281021118164,20260826,severe,paired
1,RAW,sub-06,0.0,20260826,zero,paired
1,DET_MATCH,sub-06,0.11620930582284927,20260826,zero,paired
1,DIFF_MATCH,sub-06,0.16979680955410004,20260826,zero,paired
1,RAW,sub-06,1.4252145290374756,20260826,severe,paired
1,DET_MATCH,sub-06,0.8150667548179626,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.8263077139854431,20260826,severe,paired
1,RAW,sub-07,0.5237902998924255,20260826,severe,paired
1,DET_MATCH,sub-07,0.4230647087097168,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.6118069291114807,20260826,severe,paired
1,RAW,sub-06,0.11948717385530472,20260826,mild,paired
1,DET_MATCH,sub-06,0.33192330598831177,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.3892327547073364,20260826,mild,paired
1,RAW,sub-07,0.15981578826904297,20260826,medium,paired
1,DET_MATCH,sub-07,0.23082149028778076,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.3027086555957794,20260826,medium,paired
1,RAW,sub-09,0.8973970413208008,20260826,medium,paired
1,DET_MATCH,sub-09,0.8033536076545715,20260826,medium,paired
1,DIFF_MATCH,sub-09,0.8080737590789795,20260826,medium,paired
1,RAW,sub-06,0.5470755100250244,20260826,medium,paired
1,DET_MATCH,sub-06,0.3365155756473541,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.36772072315216064,20260826,medium,paired
1,RAW,sub-06,0.3615401089191437,20260826,mild,paired
1,DET_MATCH,sub-06,0.3316056430339813,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.3412949740886688,20260826,mild,paired
1,RAW,sub-07,3.8902575969696045,20260826,mild,paired
1,DET_MATCH,sub-07,2.135524034500122,20260826,mild,paired
1,DIFF_MATCH,sub-07,2.6470611095428467,20260826,mild,paired
1,RAW,sub-07,0.041727371513843536,20260826,mild,paired
1,DET_MATCH,sub-07,0.19129222631454468,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.26369336247444153,20260826,mild,paired
1,RAW,sub-07,1.3289344310760498,20260826,severe,paired
1,DET_MATCH,sub-07,0.8946924209594727,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.7921587824821472,20260826,severe,paired
1,RAW,sub-06,0.11937612295150757,20260826,medium,paired
1,DET_MATCH,sub-06,0.3943976163864136,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.6209644675254822,20260826,medium,paired
1,RAW,sub-09,0.3460193872451782,20260826,medium,paired
1,DET_MATCH,sub-09,0.3178601861000061,20260826,medium,paired
1,DIFF_MATCH,sub-09,0.3729722797870636,20260826,medium,paired
1,RAW,sub-09,0.007274574134498835,20260826,mild,paired
1,DET_MATCH,sub-09,0.022643988952040672,20260826,mild,paired
1,DIFF_MATCH,sub-09,0.02766372263431549,20260826,mild,paired
1,RAW,sub-09,19.729747772216797,20260826,severe,paired
1,DET_MATCH,sub-09,19.82341957092285,20260826,severe,paired
1,DIFF_MATCH,sub-09,20.084081649780273,20260826,severe,paired
1,RAW,sub-06,0.0,20260826,zero,paired
1,DET_MATCH,sub-06,0.11286834627389908,20260826,zero,paired
1,DIFF_MATCH,sub-06,0.18857795000076294,20260826,zero,paired
1,RAW,sub-07,0.0057289497926831245,20260826,mild,paired
1,DET_MATCH,sub-07,0.04117260128259659,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.04197652265429497,20260826,mild,paired
1,RAW,sub-07,0.011128982529044151,20260826,medium,paired
1,DET_MATCH,sub-07,0.01987883448600769,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.020560676231980324,20260826,medium,paired
1,RAW,sub-07,0.43103402853012085,20260826,severe,paired
1,DET_MATCH,sub-07,0.38027510046958923,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.4125485420227051,20260826,severe,paired
1,RAW,sub-07,0.25478023290634155,20260826,mild,paired
1,DET_MATCH,sub-07,0.37452298402786255,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.44637331366539,20260826,mild,paired
1,RAW,sub-07,0.14386437833309174,20260826,medium,paired
1,DET_MATCH,sub-07,0.38274043798446655,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.49386847019195557,20260826,medium,paired
1,RAW,sub-06,0.0,20260826,zero,paired
1,DET_MATCH,sub-06,0.3487531840801239,20260826,zero,paired
1,DIFF_MATCH,sub-06,0.43444082140922546,20260826,zero,paired
1,RAW,sub-06,1.3281059265136719,20260826,medium,paired
1,DET_MATCH,sub-06,0.8964084982872009,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.9619197845458984,20260826,medium,paired
1,RAW,sub-07,0.800796389579773,20260826,severe,paired
1,DET_MATCH,sub-07,0.5923325419425964,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.5707370638847351,20260826,severe,paired
1,RAW,sub-07,0.21520423889160156,20260826,medium,paired
1,DET_MATCH,sub-07,0.22336234152317047,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.29580315947532654,20260826,medium,paired
1,RAW,sub-09,0.6922276020050049,20260826,mild,paired
1,DET_MATCH,sub-09,0.5387020707130432,20260826,mild,paired
1,DIFF_MATCH,sub-09,0.5140705704689026,20260826,mild,paired
1,RAW,sub-09,0.17529119551181793,20260826,mild,paired
1,DET_MATCH,sub-09,0.3368999660015106,20260826,mild,paired
1,DIFF_MATCH,sub-09,0.34147873520851135,20260826,mild,paired
1,RAW,sub-06,0.08817054331302643,20260826,mild,paired
1,DET_MATCH,sub-06,0.37829917669296265,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.5351192951202393,20260826,mild,paired
1,RAW,sub-07,0.42066851258277893,20260826,severe,paired
1,DET_MATCH,sub-07,0.44621971249580383,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.47513943910598755,20260826,severe,paired
1,RAW,sub-07,0.27657535672187805,20260826,medium,paired
1,DET_MATCH,sub-07,0.4867139756679535,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.3215056359767914,20260826,medium,paired
1,RAW,sub-07,0.18407873809337616,20260826,medium,paired
1,DET_MATCH,sub-07,0.35030415654182434,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.57423996925354,20260826,medium,paired
1,RAW,sub-07,0.3733319342136383,20260826,medium,paired
1,DET_MATCH,sub-07,0.3949403166770935,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.5395374298095703,20260826,medium,paired
1,RAW,sub-09,1.7629543542861938,20260826,severe,paired
1,DET_MATCH,sub-09,1.626142978668213,20260826,severe,paired
1,DIFF_MATCH,sub-09,1.6428325176239014,20260826,severe,paired
1,RAW,sub-06,1.1730711460113525,20260826,severe,paired
1,DET_MATCH,sub-06,0.6988997459411621,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.6326819062232971,20260826,severe,paired
1,RAW,sub-06,0.13591404259204865,20260826,mild,paired
1,DET_MATCH,sub-06,0.353779137134552,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.3283498287200928,20260826,mild,paired
1,RAW,sub-07,0.09284301847219467,20260826,mild,paired
1,DET_MATCH,sub-07,0.32040685415267944,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.5295594930648804,20260826,mild,paired
1,RAW,sub-07,0.5563783645629883,20260826,mild,paired
1,DET_MATCH,sub-07,0.39727914333343506,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.464242160320282,20260826,mild,paired
1,RAW,sub-06,1.177251935005188,20260826,severe,paired
1,DET_MATCH,sub-06,0.7907520532608032,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.9077470898628235,20260826,severe,paired
1,RAW,sub-06,2.748267412185669,20260826,severe,paired
1,DET_MATCH,sub-06,1.7834985256195068,20260826,severe,paired
1,DIFF_MATCH,sub-06,1.880621314048767,20260826,severe,paired
1,RAW,sub-07,0.47039878368377686,20260826,medium,paired
1,DET_MATCH,sub-07,0.3871389627456665,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.39946386218070984,20260826,medium,paired
1,RAW,sub-07,0.0,20260826,zero,paired
1,DET_MATCH,sub-07,0.15607550740242004,20260826,zero,paired
1,DIFF_MATCH,sub-07,0.2120768427848816,20260826,zero,paired
1,RAW,sub-09,3.5009331703186035,20260826,severe,paired
1,DET_MATCH,sub-09,3.4695377349853516,20260826,severe,paired
1,DIFF_MATCH,sub-09,3.5022695064544678,20260826,severe,paired
1,RAW,sub-09,0.7576788067817688,20260826,medium,paired
1,DET_MATCH,sub-09,0.7389039993286133,20260826,medium,paired
1,DIFF_MATCH,sub-09,0.650449275970459,20260826,medium,paired
1,RAW,sub-07,0.24595770239830017,20260826,severe,paired
1,DET_MATCH,sub-07,0.3459383249282837,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.36332210898399353,20260826,severe,paired
1,RAW,sub-09,0.0,20260826,zero,paired
1,DET_MATCH,sub-09,0.20191580057144165,20260826,zero,paired
1,DIFF_MATCH,sub-09,0.21422478556632996,20260826,zero,paired
1,RAW,sub-06,0.1459236890077591,20260826,severe,paired
1,DET_MATCH,sub-06,0.08026774227619171,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.07966313511133194,20260826,severe,paired
1,RAW,sub-07,0.1736634075641632,20260826,severe,paired
1,DET_MATCH,sub-07,0.23134396970272064,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.2863190174102783,20260826,severe,paired
1,RAW,sub-07,0.3219228684902191,20260826,medium,paired
1,DET_MATCH,sub-07,0.21923497319221497,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.23692426085472107,20260826,medium,paired
1,RAW,sub-09,0.3094070255756378,20260826,severe,paired
1,DET_MATCH,sub-09,0.3722579777240753,20260826,severe,paired
1,DIFF_MATCH,sub-09,0.44321584701538086,20260826,severe,paired
1,RAW,sub-09,0.10539218038320541,20260826,medium,paired
1,DET_MATCH,sub-09,0.15850462019443512,20260826,medium,paired
1,DIFF_MATCH,sub-09,0.21565474569797516,20260826,medium,paired
1,RAW,sub-09,0.007810786832123995,20260826,mild,paired
1,DET_MATCH,sub-09,0.07209967076778412,20260826,mild,paired
1,DIFF_MATCH,sub-09,0.061078332364559174,20260826,mild,paired
1,RAW,sub-09,13.735579490661621,20260826,severe,paired
1,DET_MATCH,sub-09,13.912318229675293,20260826,severe,paired
1,DIFF_MATCH,sub-09,13.780949592590332,20260826,severe,paired
1,RAW,sub-07,0.1738647222518921,20260826,severe,paired
1,DET_MATCH,sub-07,0.36872807145118713,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.455380916595459,20260826,severe,paired
1,RAW,sub-07,0.15955552458763123,20260826,mild,paired
1,DET_MATCH,sub-07,0.3124385178089142,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.3523678779602051,20260826,mild,paired
1,RAW,sub-09,0.05028362572193146,20260826,severe,paired
1,DET_MATCH,sub-09,0.07488435506820679,20260826,severe,paired
1,DIFF_MATCH,sub-09,0.08536961674690247,20260826,severe,paired
1,RAW,sub-09,2.0859618186950684,20260826,medium,paired
1,DET_MATCH,sub-09,1.6964315176010132,20260826,medium,paired
1,DIFF_MATCH,sub-09,1.6154611110687256,20260826,medium,paired
1,RAW,sub-06,0.2198476940393448,20260826,medium,paired
1,DET_MATCH,sub-06,0.2293708473443985,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.23227909207344055,20260826,medium,paired
1,RAW,sub-06,6.444198131561279,20260826,severe,paired
1,DET_MATCH,sub-06,1.6269264221191406,20260826,severe,paired
1,DIFF_MATCH,sub-06,1.762423038482666,20260826,severe,paired
1,RAW,sub-06,0.004995363764464855,20260826,severe,paired
1,DET_MATCH,sub-06,0.023648325353860855,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.03326842933893204,20260826,severe,paired
1,RAW,sub-06,0.19401122629642487,20260826,mild,paired
1,DET_MATCH,sub-06,0.3173033595085144,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.47150295972824097,20260826,mild,paired
1,RAW,sub-06,0.19921191036701202,20260826,mild,paired
1,DET_MATCH,sub-06,0.19782550632953644,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.2567233741283417,20260826,mild,paired
1,RAW,sub-07,0.20794661343097687,20260826,mild,paired
1,DET_MATCH,sub-07,0.17788518965244293,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.20802752673625946,20260826,mild,paired
1,RAW,sub-07,0.061602331697940826,20260826,mild,paired
1,DET_MATCH,sub-07,0.2438509464263916,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.2872164249420166,20260826,mild,paired
1,RAW,sub-06,0.19977383315563202,20260826,medium,paired
1,DET_MATCH,sub-06,0.30724772810935974,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.3426208198070526,20260826,medium,paired
1,RAW,sub-07,0.2667844593524933,20260826,mild,paired
1,DET_MATCH,sub-07,0.21202465891838074,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.26854610443115234,20260826,mild,paired
1,RAW,sub-09,2.4786674976348877,20260826,medium,paired
1,DET_MATCH,sub-09,2.3056390285491943,20260826,medium,paired
1,DIFF_MATCH,sub-09,2.2585153579711914,20260826,medium,paired
1,RAW,sub-07,0.0,20260826,zero,paired
1,DET_MATCH,sub-07,0.03364095464348793,20260826,zero,paired
1,DIFF_MATCH,sub-07,0.05106717348098755,20260826,zero,paired
1,RAW,sub-07,0.13429367542266846,20260826,mild,paired
1,DET_MATCH,sub-07,0.28519532084465027,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.5535270571708679,20260826,mild,paired
1,RAW,sub-09,19.821077346801758,20260826,severe,paired
1,DET_MATCH,sub-09,18.63266372680664,20260826,severe,paired
1,DIFF_MATCH,sub-09,18.30771255493164,20260826,severe,paired
1,RAW,sub-06,0.1434503048658371,20260826,severe,paired
1,DET_MATCH,sub-06,0.10230064392089844,20260826,severe,paired
1,DIFF_MATCH,sub-06,0.10569430887699127,20260826,severe,paired
1,RAW,sub-09,0.09325432032346725,20260826,severe,paired
1,DET_MATCH,sub-09,0.05778456851840019,20260826,severe,paired
1,DIFF_MATCH,sub-09,0.06096034124493599,20260826,severe,paired
1,RAW,sub-07,0.09607596695423126,20260826,mild,paired
1,DET_MATCH,sub-07,0.21766769886016846,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.30958878993988037,20260826,mild,paired
1,RAW,sub-07,2.0566298961639404,20260826,severe,paired
1,DET_MATCH,sub-07,1.1956533193588257,20260826,severe,paired
1,DIFF_MATCH,sub-07,1.2410218715667725,20260826,severe,paired
1,RAW,sub-06,0.07473643124103546,20260826,mild,paired
1,DET_MATCH,sub-06,0.24909865856170654,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.31111133098602295,20260826,mild,paired
1,RAW,sub-09,0.41605719923973083,20260826,severe,paired
1,DET_MATCH,sub-09,0.24825555086135864,20260826,severe,paired
1,DIFF_MATCH,sub-09,0.2744883894920349,20260826,severe,paired
1,RAW,sub-09,0.956726610660553,20260826,mild,paired
1,DET_MATCH,sub-09,0.42925602197647095,20260826,mild,paired
1,DIFF_MATCH,sub-09,0.5467180013656616,20260826,mild,paired
1,RAW,sub-07,0.37583574652671814,20260826,mild,paired
1,DET_MATCH,sub-07,0.27128317952156067,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.2817210555076599,20260826,mild,paired
1,RAW,sub-06,0.16310296952724457,20260826,medium,paired
1,DET_MATCH,sub-06,0.4100904166698456,20260826,medium,paired
1,DIFF_MATCH,sub-06,0.6850823760032654,20260826,medium,paired
1,RAW,sub-07,0.9942793250083923,20260826,severe,paired
1,DET_MATCH,sub-07,0.6404587030410767,20260826,severe,paired
1,DIFF_MATCH,sub-07,0.645775556564331,20260826,severe,paired
1,RAW,sub-06,0.008033324033021927,20260826,mild,paired
1,DET_MATCH,sub-06,0.04193800687789917,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.03590632975101471,20260826,mild,paired
1,RAW,sub-06,0.16580815613269806,20260826,mild,paired
1,DET_MATCH,sub-06,0.16023962199687958,20260826,mild,paired
1,DIFF_MATCH,sub-06,0.19743800163269043,20260826,mild,paired
1,RAW,sub-09,2.520390272140503,20260826,mild,paired
1,DET_MATCH,sub-09,2.300891876220703,20260826,mild,paired
1,DIFF_MATCH,sub-09,2.332216739654541,20260826,mild,paired
1,RAW,sub-07,0.03523882478475571,20260826,mild,paired
1,DET_MATCH,sub-07,0.2042611688375473,20260826,mild,paired
1,DIFF_MATCH,sub-07,0.26135724782943726,20260826,mild,paired
1,RAW,sub-07,0.010470550507307053,20260826,medium,paired
1,DET_MATCH,sub-07,0.03402645140886307,20260826,medium,paired
1,DIFF_MATCH,sub-07,0.032264675945043564,20260826,medium,paired
1,RAW,sub-07,0.0,20260826,zero,paired
1,DET_MATCH,sub-07,0.12050560116767883,20260826,zero,paired
1,DIFF_MATCH,sub-07,0.2076389491558075,20260826,zero,paired
