contrast,effect,first,metric,panel,participant,second
DIFF_SUPPORT,-0.02161231999022839,CALIB_SDEDIT_MATCH,preservation,natural,sub-15,POP_SDEDIT
DIFF_SUPPORT,0.010581794967854052,CALIB_SDEDIT_MATCH,preservation,natural,sub-17,POP_SDEDIT
DIFF_SUPPORT,0.0048501950836778995,CALIB_SDEDIT_MATCH,preservation,natural,sub-18,POP_SDEDIT
DIFF_SUPPORT,-0.006052596373319674,CALIB_SDEDIT_MATCH,preservation,natural,sub-19,POP_SDEDIT
DIFF_SUPPORT,-0.024729629853085466,CALIB_SDEDIT_MATCH,preservation,natural,sub-21,POP_SDEDIT
DIFF_SUPPORT,-0.011976455887158788,CALIB_SDEDIT_MATCH,preservation,natural,sub-23,POP_SDEDIT
ONE_STEP_SPECIFICITY,0.00047882433650103806,CALIB_REFINE_MATCH,preservation,natural,sub-02,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.00281295540138804,CALIB_REFINE_MATCH,preservation,natural,sub-03,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.004382820647810259,CALIB_REFINE_MATCH,preservation,natural,sub-05,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.01801150625982839,CALIB_REFINE_MATCH,preservation,natural,sub-06,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.005028402111028507,CALIB_REFINE_MATCH,preservation,natural,sub-07,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.010655848685889757,CALIB_REFINE_MATCH,preservation,natural,sub-09,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.0055936500765718655,CALIB_REFINE_MATCH,preservation,natural,sub-11,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.008078149217643493,CALIB_REFINE_MATCH,preservation,natural,sub-12,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.010807911405587234,CALIB_REFINE_MATCH,preservation,natural,sub-14,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.015942762085260465,CALIB_REFINE_MATCH,preservation,natural,sub-15,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.0648763576476632,CALIB_REFINE_MATCH,preservation,natural,sub-17,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.02189418785517505,CALIB_REFINE_MATCH,preservation,natural,sub-18,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.0052830546864889305,CALIB_REFINE_MATCH,preservation,natural,sub-19,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,-0.01315653688576257,CALIB_REFINE_MATCH,preservation,natural,sub-21,CALIB_REFINE_WRONG
ONE_STEP_SPECIFICITY,0.011033417741457607,CALIB_REFINE_MATCH,preservation,natural,sub-23,CALIB_REFINE_WRONG
DIFF_SPECIFICITY,0.0005645812347983004,CALIB_SDEDIT_MATCH,preservation,natural,sub-02,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0056135960685924635,CALIB_SDEDIT_MATCH,preservation,natural,sub-03,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.007341489327401196,CALIB_SDEDIT_MATCH,preservation,natural,sub-05,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0032993072877713914,CALIB_SDEDIT_MATCH,preservation,natural,sub-06,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0028590017209086938,CALIB_SDEDIT_MATCH,preservation,natural,sub-07,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.011937260079521228,CALIB_SDEDIT_MATCH,preservation,natural,sub-09,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.006568984791367916,CALIB_SDEDIT_MATCH,preservation,natural,sub-11,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.008260838259792735,CALIB_SDEDIT_MATCH,preservation,natural,sub-12,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.014474950226626038,CALIB_SDEDIT_MATCH,preservation,natural,sub-14,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.01429067759368663,CALIB_SDEDIT_MATCH,preservation,natural,sub-15,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.06221494470333355,CALIB_SDEDIT_MATCH,preservation,natural,sub-17,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.020360847103180202,CALIB_SDEDIT_MATCH,preservation,natural,sub-18,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.0047962609461583705,CALIB_SDEDIT_MATCH,preservation,natural,sub-19,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,-0.011642633093155275,CALIB_SDEDIT_MATCH,preservation,natural,sub-21,CALIB_SDEDIT_WRONG
DIFF_SPECIFICITY,0.007121372620264688,CALIB_SDEDIT_MATCH,preservation,natural,sub-23,CALIB_SDEDIT_WRONG
ONE_STEP_BASE,-0.003929155265904427,CALIB_REFINE_MATCH,preservation,natural,sub-02,V25_DET_MATCH
ONE_STEP_BASE,-0.005770169961170857,CALIB_REFINE_MATCH,preservation,natural,sub-03,V25_DET_MATCH
ONE_STEP_BASE,-0.010810915520517494,CALIB_REFINE_MATCH,preservation,natural,sub-05,V25_DET_MATCH
ONE_STEP_BASE,-0.02348345743887359,CALIB_REFINE_MATCH,preservation,natural,sub-06,V25_DET_MATCH
ONE_STEP_BASE,-0.0003171530427579228,CALIB_REFINE_MATCH,preservation,natural,sub-07,V25_DET_MATCH
ONE_STEP_BASE,-0.0016823808976886845,CALIB_REFINE_MATCH,preservation,natural,sub-09,V25_DET_MATCH
ONE_STEP_BASE,0.0022659521751307032,CALIB_REFINE_MATCH,preservation,natural,sub-11,V25_DET_MATCH
ONE_STEP_BASE,0.0021569945131969526,CALIB_REFINE_MATCH,preservation,natural,sub-12,V25_DET_MATCH
ONE_STEP_BASE,-0.0017899196585616783,CALIB_REFINE_MATCH,preservation,natural,sub-14,V25_DET_MATCH
ONE_STEP_BASE,-0.0022567738229647416,CALIB_REFINE_MATCH,preservation,natural,sub-15,V25_DET_MATCH
ONE_STEP_BASE,-0.0029516028411170625,CALIB_REFINE_MATCH,preservation,natural,sub-17,V25_DET_MATCH
ONE_STEP_BASE,-0.004752051779160271,CALIB_REFINE_MATCH,preservation,natural,sub-18,V25_DET_MATCH
ONE_STEP_BASE,0.00010092790367755011,CALIB_REFINE_MATCH,preservation,natural,sub-19,V25_DET_MATCH
ONE_STEP_BASE,-0.005979192910979592,CALIB_REFINE_MATCH,preservation,natural,sub-21,V25_DET_MATCH
ONE_STEP_BASE,-0.0007921969493230874,CALIB_REFINE_MATCH,preservation,natural,sub-23,V25_DET_MATCH
DIFF_ONE_STEP,-0.00335302136564275,CALIB_SDEDIT_MATCH,preservation,natural,sub-02,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.0008842542454640112,CALIB_SDEDIT_MATCH,preservation,natural,sub-03,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.001838166159773058,CALIB_SDEDIT_MATCH,preservation,natural,sub-05,CALIB_REFINE_MATCH
DIFF_ONE_STEP,0.010987591288693532,CALIB_SDEDIT_MATCH,preservation,natural,sub-06,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.011857580801431289,CALIB_SDEDIT_MATCH,preservation,natural,sub-07,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.006754159008705463,CALIB_SDEDIT_MATCH,preservation,natural,sub-09,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.012655730501891282,CALIB_SDEDIT_MATCH,preservation,natural,sub-11,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.01423759738735808,CALIB_SDEDIT_MATCH,preservation,natural,sub-12,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.012539464373486964,CALIB_SDEDIT_MATCH,preservation,natural,sub-14,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.010768876855190013,CALIB_SDEDIT_MATCH,preservation,natural,sub-15,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.011295265649389097,CALIB_SDEDIT_MATCH,preservation,natural,sub-17,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.005387065323447127,CALIB_SDEDIT_MATCH,preservation,natural,sub-18,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.012872434845946246,CALIB_SDEDIT_MATCH,preservation,natural,sub-19,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.014555246131196964,CALIB_SDEDIT_MATCH,preservation,natural,sub-21,CALIB_REFINE_MATCH
DIFF_ONE_STEP,-0.019361687004566197,CALIB_SDEDIT_MATCH,preservation,natural,sub-23,CALIB_REFINE_MATCH
