basis,fold,participant,projection_error,sample,session,task
QUERY_ORACLE,0,sub-02,0.25982749462127686,333,ses-04,ERP
POP,0,sub-05,0.3982735574245453,334,ses-03,SSVEP
MATCH,0,sub-05,0.2988400161266327,334,ses-03,SSVEP
WRONG,0,sub-05,0.30283957719802856,334,ses-03,SSVEP
QUERY_ORACLE,0,sub-05,0.27262428402900696,334,ses-03,SSVEP
POP,0,sub-03,0.3947724997997284,335,ses-02,ERP
MATCH,0,sub-03,0.22349123656749725,335,ses-02,ERP
WRONG,0,sub-03,0.30865222215652466,335,ses-02,ERP
QUERY_ORACLE,0,sub-03,0.22895365953445435,335,ses-02,ERP
POP,0,sub-02,0.33613622188568115,336,ses-03,ERP
MATCH,0,sub-02,0.298262357711792,336,ses-03,ERP
WRONG,0,sub-02,0.32147136330604553,336,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.2990656793117523,336,ses-03,ERP
POP,0,sub-05,0.48735511302948,337,ses-04,ERP
MATCH,0,sub-05,0.323236346244812,337,ses-04,ERP
WRONG,0,sub-05,0.4519457519054413,337,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.318644255399704,337,ses-04,ERP
POP,0,sub-02,0.4537859261035919,338,ses-03,ERP
MATCH,0,sub-02,0.2763024568557739,338,ses-03,ERP
WRONG,0,sub-02,0.37914231419563293,338,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.2582016587257385,338,ses-03,ERP
POP,0,sub-03,0.5796438455581665,339,ses-04,ERP
MATCH,0,sub-03,0.3125888705253601,339,ses-04,ERP
WRONG,0,sub-03,0.5293373465538025,339,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.22246094048023224,339,ses-04,ERP
POP,0,sub-05,0.5108740925788879,340,ses-02,SSVEP
MATCH,0,sub-05,0.38646700978279114,340,ses-02,SSVEP
WRONG,0,sub-05,0.48577651381492615,340,ses-02,SSVEP
QUERY_ORACLE,0,sub-05,0.2508508563041687,340,ses-02,SSVEP
POP,0,sub-05,0.47975072264671326,341,ses-02,SSVEP
MATCH,0,sub-05,0.3708820343017578,341,ses-02,SSVEP
WRONG,0,sub-05,0.36780279874801636,341,ses-02,SSVEP
QUERY_ORACLE,0,sub-05,0.24841523170471191,341,ses-02,SSVEP
POP,0,sub-03,0.0,342,ses-04,ERP
MATCH,0,sub-03,0.0,342,ses-04,ERP
WRONG,0,sub-03,0.0,342,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.0,342,ses-04,ERP
POP,0,sub-05,0.49600017070770264,343,ses-02,SSVEP
MATCH,0,sub-05,0.37998339533805847,343,ses-02,SSVEP
WRONG,0,sub-05,0.3924737572669983,343,ses-02,SSVEP
QUERY_ORACLE,0,sub-05,0.2442270666360855,343,ses-02,SSVEP
POP,0,sub-02,0.45330145955085754,344,ses-03,ERP
MATCH,0,sub-02,0.31198978424072266,344,ses-03,ERP
WRONG,0,sub-02,0.38635969161987305,344,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.2745141386985779,344,ses-03,ERP
POP,0,sub-05,0.36460360884666443,345,ses-02,ERP
MATCH,0,sub-05,0.3009823262691498,345,ses-02,ERP
WRONG,0,sub-05,0.30565470457077026,345,ses-02,ERP
QUERY_ORACLE,0,sub-05,0.2807028889656067,345,ses-02,ERP
POP,0,sub-03,0.3051539957523346,346,ses-02,ERP
MATCH,0,sub-03,0.2611009478569031,346,ses-02,ERP
WRONG,0,sub-03,0.24672861397266388,346,ses-02,ERP
QUERY_ORACLE,0,sub-03,0.26938116550445557,346,ses-02,ERP
POP,0,sub-03,0.4325757324695587,347,ses-03,SSVEP
MATCH,0,sub-03,0.30222657322883606,347,ses-03,SSVEP
WRONG,0,sub-03,0.3943111002445221,347,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.3210597336292267,347,ses-03,SSVEP
POP,0,sub-02,0.5966020226478577,348,ses-04,SSVEP
MATCH,0,sub-02,0.3450987637042999,348,ses-04,SSVEP
WRONG,0,sub-02,0.46236205101013184,348,ses-04,SSVEP
QUERY_ORACLE,0,sub-02,0.2559461295604706,348,ses-04,SSVEP
POP,0,sub-02,0.8364583253860474,349,ses-02,SSVEP
MATCH,0,sub-02,0.7115182280540466,349,ses-02,SSVEP
WRONG,0,sub-02,0.786113440990448,349,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.20402929186820984,349,ses-02,SSVEP
POP,0,sub-03,0.0,350,ses-03,SSVEP
MATCH,0,sub-03,0.0,350,ses-03,SSVEP
WRONG,0,sub-03,0.0,350,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.0,350,ses-03,SSVEP
POP,0,sub-02,0.9047653079032898,351,ses-02,SSVEP
MATCH,0,sub-02,0.7669842839241028,351,ses-02,SSVEP
WRONG,0,sub-02,0.7828307747840881,351,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.15092185139656067,351,ses-02,SSVEP
POP,0,sub-05,0.8666876554489136,352,ses-04,SSVEP
MATCH,0,sub-05,0.3713821470737457,352,ses-04,SSVEP
WRONG,0,sub-05,0.5185931921005249,352,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.3456653356552124,352,ses-04,SSVEP
POP,0,sub-02,0.837334930896759,353,ses-02,SSVEP
MATCH,0,sub-02,0.7131906747817993,353,ses-02,SSVEP
WRONG,0,sub-02,0.7236214876174927,353,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.2040586918592453,353,ses-02,SSVEP
POP,0,sub-05,0.45422622561454773,354,ses-03,ERP
MATCH,0,sub-05,0.29439857602119446,354,ses-03,ERP
WRONG,0,sub-05,0.36507248878479004,354,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.2585352659225464,354,ses-03,ERP
POP,0,sub-02,0.6540606021881104,355,ses-02,SSVEP
MATCH,0,sub-02,0.5561793446540833,355,ses-02,SSVEP
WRONG,0,sub-02,0.3757856786251068,355,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.23608073592185974,355,ses-02,SSVEP
POP,0,sub-05,0.39479827880859375,356,ses-03,ERP
MATCH,0,sub-05,0.31094881892204285,356,ses-03,ERP
WRONG,0,sub-05,0.35533517599105835,356,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.29659008979797363,356,ses-03,ERP
POP,0,sub-02,0.6159979104995728,357,ses-04,SSVEP
MATCH,0,sub-02,0.37838807702064514,357,ses-04,SSVEP
WRONG,0,sub-02,0.5215966105461121,357,ses-04,SSVEP
QUERY_ORACLE,0,sub-02,0.2535766363143921,357,ses-04,SSVEP
POP,0,sub-05,0.7384152412414551,358,ses-04,ERP
MATCH,0,sub-05,0.22463193535804749,358,ses-04,ERP
WRONG,0,sub-05,0.6766604781150818,358,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.18463459610939026,358,ses-04,ERP
POP,0,sub-03,0.6717865467071533,359,ses-04,ERP
MATCH,0,sub-03,0.3848787546157837,359,ses-04,ERP
WRONG,0,sub-03,0.5599585771560669,359,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.25779926776885986,359,ses-04,ERP
POP,0,sub-05,0.39790043234825134,360,ses-03,SSVEP
MATCH,0,sub-05,0.2991959750652313,360,ses-03,SSVEP
WRONG,0,sub-05,0.3517371118068695,360,ses-03,SSVEP
QUERY_ORACLE,0,sub-05,0.2737477421760559,360,ses-03,SSVEP
POP,0,sub-03,0.4025520384311676,361,ses-04,ERP
MATCH,0,sub-03,0.30963829159736633,361,ses-04,ERP
WRONG,0,sub-03,0.32750746607780457,361,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.2820200026035309,361,ses-04,ERP
POP,0,sub-03,0.3964153826236725,362,ses-03,ERP
MATCH,0,sub-03,0.31958866119384766,362,ses-03,ERP
WRONG,0,sub-03,0.33635812997817993,362,ses-03,ERP
QUERY_ORACLE,0,sub-03,0.28014782071113586,362,ses-03,ERP
POP,0,sub-02,0.9194684028625488,363,ses-02,SSVEP
MATCH,0,sub-02,0.7796921133995056,363,ses-02,SSVEP
WRONG,0,sub-02,0.7892494201660156,363,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.13421104848384857,363,ses-02,SSVEP
POP,0,sub-03,0.3984839618206024,364,ses-03,ERP
MATCH,0,sub-03,0.330451637506485,364,ses-03,ERP
WRONG,0,sub-03,0.3348695635795593,364,ses-03,ERP
QUERY_ORACLE,0,sub-03,0.30132001638412476,364,ses-03,ERP
POP,0,sub-05,0.8838196992874146,365,ses-04,SSVEP
MATCH,0,sub-05,0.3058781027793884,365,ses-04,SSVEP
WRONG,0,sub-05,0.5994369387626648,365,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.3189331591129303,365,ses-04,SSVEP
POP,0,sub-03,0.36691176891326904,366,ses-02,ERP
MATCH,0,sub-03,0.2840418219566345,366,ses-02,ERP
WRONG,0,sub-03,0.33333373069763184,366,ses-02,ERP
QUERY_ORACLE,0,sub-03,0.2725811004638672,366,ses-02,ERP
POP,0,sub-05,0.5444202423095703,367,ses-03,ERP
MATCH,0,sub-05,0.3251301348209381,367,ses-03,ERP
WRONG,0,sub-05,0.42672181129455566,367,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.30728641152381897,367,ses-03,ERP
POP,0,sub-02,0.4259064793586731,368,ses-03,ERP
MATCH,0,sub-02,0.3045473098754883,368,ses-03,ERP
WRONG,0,sub-02,0.37095266580581665,368,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.24829575419425964,368,ses-03,ERP
POP,0,sub-03,0.4968988001346588,369,ses-04,ERP
MATCH,0,sub-03,0.33446282148361206,369,ses-04,ERP
WRONG,0,sub-03,0.44861188530921936,369,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.28965261578559875,369,ses-04,ERP
POP,0,sub-03,0.378353476524353,370,ses-03,ERP
MATCH,0,sub-03,0.3215347230434418,370,ses-03,ERP
WRONG,0,sub-03,0.3298643231391907,370,ses-03,ERP
QUERY_ORACLE,0,sub-03,0.2984621524810791,370,ses-03,ERP
POP,0,sub-02,0.29328295588493347,371,ses-02,ERP
MATCH,0,sub-02,0.25405049324035645,371,ses-02,ERP
WRONG,0,sub-02,0.2721002995967865,371,ses-02,ERP
QUERY_ORACLE,0,sub-02,0.2622413635253906,371,ses-02,ERP
POP,0,sub-02,0.530055046081543,372,ses-03,ERP
MATCH,0,sub-02,0.30752888321876526,372,ses-03,ERP
WRONG,0,sub-02,0.4519827961921692,372,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.28633108735084534,372,ses-03,ERP
POP,0,sub-03,0.3762136399745941,373,ses-02,ERP
MATCH,0,sub-03,0.23520606756210327,373,ses-02,ERP
WRONG,0,sub-03,0.33547064661979675,373,ses-02,ERP
QUERY_ORACLE,0,sub-03,0.22445504367351532,373,ses-02,ERP
POP,0,sub-03,0.39128679037094116,374,ses-02,SSVEP
MATCH,0,sub-03,0.2577078342437744,374,ses-02,SSVEP
WRONG,0,sub-03,0.30593156814575195,374,ses-02,SSVEP
QUERY_ORACLE,0,sub-03,0.24783481657505035,374,ses-02,SSVEP
POP,0,sub-03,0.8921524286270142,375,ses-04,SSVEP
MATCH,0,sub-03,0.4335065186023712,375,ses-04,SSVEP
WRONG,0,sub-03,0.7488436698913574,375,ses-04,SSVEP
QUERY_ORACLE,0,sub-03,0.26183226704597473,375,ses-04,SSVEP
POP,0,sub-05,0.42242181301116943,376,ses-04,ERP
MATCH,0,sub-05,0.3243853747844696,376,ses-04,ERP
WRONG,0,sub-05,0.34997764229774475,376,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.3180637061595917,376,ses-04,ERP
POP,0,sub-02,0.7500589489936829,377,ses-03,SSVEP
MATCH,0,sub-02,0.1851235330104828,377,ses-03,SSVEP
WRONG,0,sub-02,0.6254971623420715,377,ses-03,SSVEP
QUERY_ORACLE,0,sub-02,0.18494683504104614,377,ses-03,SSVEP
POP,0,sub-05,0.36191171407699585,378,ses-03,SSVEP
MATCH,0,sub-05,0.30141109228134155,378,ses-03,SSVEP
WRONG,0,sub-05,0.35122519731521606,378,ses-03,SSVEP
QUERY_ORACLE,0,sub-05,0.2869250178337097,378,ses-03,SSVEP
POP,0,sub-03,0.4504391849040985,379,ses-03,SSVEP
MATCH,0,sub-03,0.3043425381183624,379,ses-03,SSVEP
WRONG,0,sub-03,0.3938209116458893,379,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.31057024002075195,379,ses-03,SSVEP
POP,0,sub-02,0.0,380,ses-04,SSVEP
MATCH,0,sub-02,0.0,380,ses-04,SSVEP
WRONG,0,sub-02,0.0,380,ses-04,SSVEP
QUERY_ORACLE,0,sub-02,0.0,380,ses-04,SSVEP
POP,0,sub-03,0.43234720826148987,381,ses-02,SSVEP
MATCH,0,sub-03,0.27013131976127625,381,ses-02,SSVEP
WRONG,0,sub-03,0.3931517004966736,381,ses-02,SSVEP
QUERY_ORACLE,0,sub-03,0.24927330017089844,381,ses-02,SSVEP
POP,0,sub-03,0.7323137521743774,382,ses-04,ERP
MATCH,0,sub-03,0.2980622351169586,382,ses-04,ERP
WRONG,0,sub-03,0.6726343631744385,382,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.184343159198761,382,ses-04,ERP
POP,0,sub-05,0.39964377880096436,383,ses-03,SSVEP
MATCH,0,sub-05,0.2945356070995331,383,ses-03,SSVEP
WRONG,0,sub-05,0.3471202552318573,383,ses-03,SSVEP
QUERY_ORACLE,0,sub-05,0.27622681856155396,383,ses-03,SSVEP
POP,0,sub-03,0.8987678289413452,384,ses-04,SSVEP
MATCH,0,sub-03,0.4223899841308594,384,ses-04,SSVEP
WRONG,0,sub-03,0.6845632791519165,384,ses-04,SSVEP
QUERY_ORACLE,0,sub-03,0.2611210346221924,384,ses-04,SSVEP
POP,0,sub-03,0.4059961140155792,385,ses-02,SSVEP
MATCH,0,sub-03,0.2627314031124115,385,ses-02,SSVEP
WRONG,0,sub-03,0.34968477487564087,385,ses-02,SSVEP
QUERY_ORACLE,0,sub-03,0.2399488091468811,385,ses-02,SSVEP
POP,0,sub-05,0.8523057103157043,386,ses-04,SSVEP
MATCH,0,sub-05,0.33031579852104187,386,ses-04,SSVEP
WRONG,0,sub-05,0.44006070494651794,386,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.26495665311813354,386,ses-04,SSVEP
POP,0,sub-03,0.5020254850387573,387,ses-03,SSVEP
MATCH,0,sub-03,0.30028006434440613,387,ses-03,SSVEP
WRONG,0,sub-03,0.4127482771873474,387,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.3137337565422058,387,ses-03,SSVEP
POP,0,sub-05,0.8853585124015808,388,ses-04,SSVEP
MATCH,0,sub-05,0.327413409948349,388,ses-04,SSVEP
WRONG,0,sub-05,0.502895176410675,388,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.31680697202682495,388,ses-04,SSVEP
POP,0,sub-05,0.46456485986709595,389,ses-03,ERP
MATCH,0,sub-05,0.29813534021377563,389,ses-03,ERP
WRONG,0,sub-05,0.3834148049354553,389,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.2654726505279541,389,ses-03,ERP
POP,0,sub-05,0.47481173276901245,390,ses-03,ERP
MATCH,0,sub-05,0.3083760738372803,390,ses-03,ERP
WRONG,0,sub-05,0.43013110756874084,390,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.28798413276672363,390,ses-03,ERP
POP,0,sub-05,0.0,391,ses-02,ERP
MATCH,0,sub-05,0.0,391,ses-02,ERP
WRONG,0,sub-05,0.0,391,ses-02,ERP
QUERY_ORACLE,0,sub-05,0.0,391,ses-02,ERP
POP,0,sub-03,0.7553308606147766,392,ses-04,SSVEP
MATCH,0,sub-03,0.4563511908054352,392,ses-04,SSVEP
WRONG,0,sub-03,0.5430541038513184,392,ses-04,SSVEP
QUERY_ORACLE,0,sub-03,0.23358869552612305,392,ses-04,SSVEP
POP,0,sub-03,0.5025501847267151,393,ses-03,SSVEP
MATCH,0,sub-03,0.30574461817741394,393,ses-03,SSVEP
WRONG,0,sub-03,0.47310975193977356,393,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.28345075249671936,393,ses-03,SSVEP
POP,0,sub-05,0.8332388401031494,394,ses-04,SSVEP
MATCH,0,sub-05,0.3412736654281616,394,ses-04,SSVEP
WRONG,0,sub-05,0.6930592656135559,394,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.345455527305603,394,ses-04,SSVEP
POP,0,sub-02,0.3172214925289154,395,ses-02,ERP
MATCH,0,sub-02,0.2819259464740753,395,ses-02,ERP
WRONG,0,sub-02,0.2842807173728943,395,ses-02,ERP
QUERY_ORACLE,0,sub-02,0.2814646065235138,395,ses-02,ERP
POP,0,sub-05,0.0,396,ses-04,ERP
MATCH,0,sub-05,0.0,396,ses-04,ERP
WRONG,0,sub-05,0.0,396,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.0,396,ses-04,ERP
POP,0,sub-05,0.42221763730049133,397,ses-03,ERP
MATCH,0,sub-05,0.320882111787796,397,ses-03,ERP
WRONG,0,sub-05,0.35964933037757874,397,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.3091981112957001,397,ses-03,ERP
POP,0,sub-05,0.0,398,ses-04,ERP
MATCH,0,sub-05,0.0,398,ses-04,ERP
WRONG,0,sub-05,0.0,398,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.0,398,ses-04,ERP
POP,0,sub-02,0.7488701939582825,399,ses-03,SSVEP
MATCH,0,sub-02,0.1863449662923813,399,ses-03,SSVEP
WRONG,0,sub-02,0.5945309996604919,399,ses-03,SSVEP
QUERY_ORACLE,0,sub-02,0.1857391893863678,399,ses-03,SSVEP
POP,0,sub-02,0.5058594346046448,400,ses-04,ERP
MATCH,0,sub-02,0.3916759788990021,400,ses-04,ERP
WRONG,0,sub-02,0.33261051774024963,400,ses-04,ERP
QUERY_ORACLE,0,sub-02,0.25897496938705444,400,ses-04,ERP
POP,0,sub-02,0.4390842020511627,401,ses-03,ERP
MATCH,0,sub-02,0.3087960183620453,401,ses-03,ERP
WRONG,0,sub-02,0.3945876657962799,401,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.32800745964050293,401,ses-03,ERP
POP,0,sub-05,0.40538087487220764,402,ses-03,ERP
MATCH,0,sub-05,0.31722137331962585,402,ses-03,ERP
WRONG,0,sub-05,0.37814655900001526,402,ses-03,ERP
QUERY_ORACLE,0,sub-05,0.30667006969451904,402,ses-03,ERP
POP,0,sub-02,0.7244158983230591,403,ses-04,SSVEP
MATCH,0,sub-02,0.4679810106754303,403,ses-04,SSVEP
WRONG,0,sub-02,0.5332428216934204,403,ses-04,SSVEP
QUERY_ORACLE,0,sub-02,0.306103378534317,403,ses-04,SSVEP
POP,0,sub-02,0.5766291618347168,404,ses-02,SSVEP
MATCH,0,sub-02,0.5145324468612671,404,ses-02,SSVEP
WRONG,0,sub-02,0.33066874742507935,404,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.2894071340560913,404,ses-02,SSVEP
POP,0,sub-05,0.7178328037261963,405,ses-04,ERP
MATCH,0,sub-05,0.2551685571670532,405,ses-04,ERP
WRONG,0,sub-05,0.6857430934906006,405,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.22133319079875946,405,ses-04,ERP
POP,0,sub-02,0.7530180215835571,406,ses-03,SSVEP
MATCH,0,sub-02,0.18218585848808289,406,ses-03,SSVEP
WRONG,0,sub-02,0.6202489733695984,406,ses-03,SSVEP
QUERY_ORACLE,0,sub-02,0.1821979284286499,406,ses-03,SSVEP
POP,0,sub-03,0.6899592876434326,407,ses-04,ERP
MATCH,0,sub-03,0.3429141938686371,407,ses-04,ERP
WRONG,0,sub-03,0.5951017141342163,407,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.21841739118099213,407,ses-04,ERP
POP,0,sub-05,0.0,408,ses-02,ERP
MATCH,0,sub-05,0.0,408,ses-02,ERP
WRONG,0,sub-05,0.0,408,ses-02,ERP
QUERY_ORACLE,0,sub-05,0.0,408,ses-02,ERP
POP,0,sub-02,0.0,409,ses-02,ERP
MATCH,0,sub-02,0.0,409,ses-02,ERP
WRONG,0,sub-02,0.0,409,ses-02,ERP
QUERY_ORACLE,0,sub-02,0.0,409,ses-02,ERP
POP,0,sub-03,0.3387748897075653,410,ses-02,ERP
MATCH,0,sub-03,0.28373903036117554,410,ses-02,ERP
WRONG,0,sub-03,0.29493531584739685,410,ses-02,ERP
QUERY_ORACLE,0,sub-03,0.2747897505760193,410,ses-02,ERP
POP,0,sub-03,0.8569333553314209,411,ses-04,SSVEP
MATCH,0,sub-03,0.3448796570301056,411,ses-04,SSVEP
WRONG,0,sub-03,0.6675649881362915,411,ses-04,SSVEP
QUERY_ORACLE,0,sub-03,0.249869704246521,411,ses-04,SSVEP
POP,0,sub-02,0.6637203693389893,412,ses-04,ERP
MATCH,0,sub-02,0.2547668218612671,412,ses-04,ERP
WRONG,0,sub-02,0.5983840823173523,412,ses-04,ERP
QUERY_ORACLE,0,sub-02,0.22756794095039368,412,ses-04,ERP
POP,0,sub-05,0.6970764398574829,413,ses-04,ERP
MATCH,0,sub-05,0.264374703168869,413,ses-04,ERP
WRONG,0,sub-05,0.6301332116127014,413,ses-04,ERP
QUERY_ORACLE,0,sub-05,0.24512428045272827,413,ses-04,ERP
POP,0,sub-02,0.6385191679000854,414,ses-04,ERP
MATCH,0,sub-02,0.2955065965652466,414,ses-04,ERP
WRONG,0,sub-02,0.6107887029647827,414,ses-04,ERP
QUERY_ORACLE,0,sub-02,0.25923386216163635,414,ses-04,ERP
POP,0,sub-05,0.4081670641899109,415,ses-02,SSVEP
MATCH,0,sub-05,0.25737613439559937,415,ses-02,SSVEP
WRONG,0,sub-05,0.32129979133605957,415,ses-02,SSVEP
QUERY_ORACLE,0,sub-05,0.24631430208683014,415,ses-02,SSVEP
POP,0,sub-03,0.43493467569351196,416,ses-02,SSVEP
MATCH,0,sub-03,0.2793419063091278,416,ses-02,SSVEP
WRONG,0,sub-03,0.3761206269264221,416,ses-02,SSVEP
QUERY_ORACLE,0,sub-03,0.25981661677360535,416,ses-02,SSVEP
POP,0,sub-02,0.6328644752502441,417,ses-04,ERP
MATCH,0,sub-02,0.25430285930633545,417,ses-04,ERP
WRONG,0,sub-02,0.5730833411216736,417,ses-04,ERP
QUERY_ORACLE,0,sub-02,0.22498475015163422,417,ses-04,ERP
POP,0,sub-03,0.0,418,ses-02,SSVEP
MATCH,0,sub-03,0.0,418,ses-02,SSVEP
WRONG,0,sub-03,0.0,418,ses-02,SSVEP
QUERY_ORACLE,0,sub-03,0.0,418,ses-02,SSVEP
POP,0,sub-05,0.9917723536491394,419,ses-04,SSVEP
MATCH,0,sub-05,0.4058520197868347,419,ses-04,SSVEP
WRONG,0,sub-05,0.8629661202430725,419,ses-04,SSVEP
QUERY_ORACLE,0,sub-05,0.24712921679019928,419,ses-04,SSVEP
POP,0,sub-02,0.3498939573764801,420,ses-03,ERP
MATCH,0,sub-02,0.30361229181289673,420,ses-03,ERP
WRONG,0,sub-02,0.3239867091178894,420,ses-03,ERP
QUERY_ORACLE,0,sub-02,0.31022223830223083,420,ses-03,ERP
POP,0,sub-02,0.9208990335464478,421,ses-02,SSVEP
MATCH,0,sub-02,0.7875926494598389,421,ses-02,SSVEP
WRONG,0,sub-02,0.8006676435470581,421,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.1633942425251007,421,ses-02,SSVEP
POP,0,sub-03,0.41973474621772766,422,ses-04,ERP
MATCH,0,sub-03,0.3134151101112366,422,ses-04,ERP
WRONG,0,sub-03,0.4142431318759918,422,ses-04,ERP
QUERY_ORACLE,0,sub-03,0.2923518717288971,422,ses-04,ERP
POP,0,sub-02,0.83488529920578,423,ses-04,SSVEP
MATCH,0,sub-02,0.3302938938140869,423,ses-04,SSVEP
WRONG,0,sub-02,0.6181045770645142,423,ses-04,SSVEP
QUERY_ORACLE,0,sub-02,0.1977192461490631,423,ses-04,SSVEP
POP,0,sub-03,0.0,424,ses-03,SSVEP
MATCH,0,sub-03,0.0,424,ses-03,SSVEP
WRONG,0,sub-03,0.0,424,ses-03,SSVEP
QUERY_ORACLE,0,sub-03,0.0,424,ses-03,SSVEP
POP,0,sub-02,0.7771166563034058,425,ses-02,SSVEP
MATCH,0,sub-02,0.6683917045593262,425,ses-02,SSVEP
WRONG,0,sub-02,0.7157472372055054,425,ses-02,SSVEP
QUERY_ORACLE,0,sub-02,0.22621111571788788,425,ses-02,SSVEP
POP,0,sub-02,0.3988341689109802,426,ses-02,ERP
MATCH,0,sub-02,0.35462936758995056,426,ses-02,ERP
WRONG,0,sub-02,0.34629273414611816,426,ses-02,ERP
QUERY_ORACLE,0,sub-02,0.28166085481643677,426,ses-02,ERP
POP,0,sub-03,0.8424161076545715,427,ses-04,SSVEP
MATCH,0,sub-03,0.4003446400165558,427,ses-04,SSVEP
WRONG,0,sub-03,0.5532412528991699,427,ses-04,SSVEP
QUERY_ORACLE,0,sub-03,0.25072017312049866,427,ses-04,SSVEP
POP,0,sub-05,0.0,428,ses-02,ERP
MATCH,0,sub-05,0.0,428,ses-02,ERP
WRONG,0,sub-05,0.0,428,ses-02,ERP
QUERY_ORACLE,0,sub-05,0.0,428,ses-02,ERP
POP,0,sub-03,0.41564759612083435,429,ses-03,ERP
MATCH,0,sub-03,0.30063092708587646,429,ses-03,ERP
WRONG,0,sub-03,0.3510389029979706,429,ses-03,ERP
QUERY_ORACLE,0,sub-03,0.27004820108413696,429,ses-03,ERP
POP,0,sub-02,0.5504854917526245,430,ses-04,ERP
MATCH,0,sub-02,0.3428531289100647,430,ses-04,ERP
WRONG,0,sub-02,0.4524693489074707,430,ses-04,ERP
QUERY_ORACLE,0,sub-02,0.24423131346702576,430,ses-04,ERP
POP,0,sub-02,0.32970327138900757,431,ses-02,ERP
MATCH,0,sub-02,0.306684285402298,431,ses-02,ERP
WRONG,0,sub-02,0.2733755111694336,431,ses-02,ERP
QUERY_ORACLE,0,sub-02,0.28717878460884094,431,ses-02,ERP
POP,1,sub-07,0.39893844723701477,0,ses-02,SSVEP
MATCH,1,sub-07,0.3223303556442261,0,ses-02,SSVEP
WRONG,1,sub-07,0.35327404737472534,0,ses-02,SSVEP
QUERY_ORACLE,1,sub-07,0.2623054087162018,0,ses-02,SSVEP
POP,1,sub-07,0.8515623807907104,1,ses-04,SSVEP
MATCH,1,sub-07,0.4643948972225189,1,ses-04,SSVEP
WRONG,1,sub-07,0.6412670612335205,1,ses-04,SSVEP
QUERY_ORACLE,1,sub-07,0.3110748529434204,1,ses-04,SSVEP
POP,1,sub-06,0.6975915431976318,2,ses-04,SSVEP
MATCH,1,sub-06,0.17206057906150818,2,ses-04,SSVEP
WRONG,1,sub-06,0.5499778985977173,2,ses-04,SSVEP
QUERY_ORACLE,1,sub-06,0.16306090354919434,2,ses-04,SSVEP
POP,1,sub-07,0.4693308174610138,3,ses-03,SSVEP
MATCH,1,sub-07,0.4066382348537445,3,ses-03,SSVEP
WRONG,1,sub-07,0.4471929371356964,3,ses-03,SSVEP
QUERY_ORACLE,1,sub-07,0.28242382407188416,3,ses-03,SSVEP
POP,1,sub-07,0.8030276894569397,4,ses-04,SSVEP
MATCH,1,sub-07,0.34854838252067566,4,ses-04,SSVEP
WRONG,1,sub-07,0.5324504375457764,4,ses-04,SSVEP
QUERY_ORACLE,1,sub-07,0.26827895641326904,4,ses-04,SSVEP
POP,1,sub-06,0.4267328083515167,5,ses-03,ERP
MATCH,1,sub-06,0.28101661801338196,5,ses-03,ERP
WRONG,1,sub-06,0.3570946753025055,5,ses-03,ERP
QUERY_ORACLE,1,sub-06,0.26807767152786255,5,ses-03,ERP
POP,1,sub-06,0.3676357567310333,6,ses-03,SSVEP
