absolute_path,accepted,best_criterion,config,fold,model,parameters,seed,sha256,size_bytes,training_job,updates
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260810/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260810,52b203aaa33baff3c5e3b08657d94826062392e032593fe8140cac6c33b631f3,6456848,936421,10250
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260811/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260811,e9c3ea4a44909a4ada7fbd183a98cb99230a96d2d2ad95be72aea69973341468,3234395,936421,9750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/pop_marginal_scad/fold_4/seed_20260811/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/pop_marginal_scad.yaml,4,pop_marginal_scad,397944,20260811,bde7978924fe30cfe8b5b6179b9373155859494cfebd3bb865ab5978ce57797d,6456720,936421,9750
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_0/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,0,v22_fixed,956430,20260808,c5a8c98c47b58b26822f376a35fb6380529d981ceca6577ace3e316c817735ec,7756187,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_0/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,0,v22_fixed,956430,20260808,bf17cd0ee3e92281dfc2d9e0785f8cee6373fe526365c70695e41c326cb42698,15493504,935676,20000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_1/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,1,v22_fixed,956430,20260808,b69a6fbc2ac707a3deb862654a0b5bd6f511c485057e8c4bfa544dc825f7bd76,7756187,935676,11500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_1/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,1,v22_fixed,956430,20260808,7422fb884be65c5f5e799627ae69e89f1f80bb605cde4b11ed7e1856b23a3bf3,15491072,935676,11500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_2/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,2,v22_fixed,956430,20260808,4334ce31f2c701a9876125380d03b5f3757cf8ade1c2a45b4699766222eabf3c,7756187,935676,9500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_2/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,2,v22_fixed,956430,20260808,32ca6e61fc0590f8fd7158d7ba767d1b689fd92c8ad56cc9274dbca4092e476b,15490432,935676,9500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_3/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,3,v22_fixed,956430,20260808,f6519447c80c72b17fd2f76935b5699e27d4e7d68f8ac3fa25e2d4c3377fa07c,7756187,935676,8000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_3/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,3,v22_fixed,956430,20260808,7246edeb078ae4920d4b2d28089a725a911b07b2b5d86a18bb301e5844da9f5a,15490048,935676,8000
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_4/seed_20260808/best_sampling.pt,yes,best_sampling,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,4,v22_fixed,956430,20260808,5043a102ed0d5a765851a0cb8c212d659e54babe5964cf018e1fda751a88a898,7756187,935676,8500
/projects/EEG-foundation-model/derived/denoiseNet/of_scad_v23/checkpoints/v22_fixed/fold_4/seed_20260808/last.pt,yes,last,/home/infres/yinwang/denoiseNet_of_scad_v23/configs/of_scad_v23/v22_fixed.yaml,4,v22_fixed,956430,20260808,d4c120890a5b42a0c841e55fc77ad9181b0fd83e5600ac1008b286c8f488e256,15490176,935676,8500
