method,participant,rrmse_temporal,severity
OF_DET_WRONG_SWAP,sub-18,0.6592825895382298,medium
OF_DET_WRONG_SWAP,sub-18,0.2854315000203785,mild
OF_DET_WRONG_SWAP,sub-15,3.003817673885461,severe
POP_MARGINAL_DET,sub-18,1.493514272428694,severe
POP_MARGINAL_DET,sub-15,0.14237521639482742,mild
POP_MARGINAL_DET,sub-17,0.16017740989355223,mild
POP_MARGINAL_DET,sub-17,0.5128102057509952,medium
POP_MARGINAL_DET,sub-15,0.4672236504225895,medium
POP_MARGINAL_DET,sub-17,1.3537507817858743,severe
POP_MARGINAL_DET,sub-18,0.5236675230165323,medium
POP_MARGINAL_DET,sub-18,0.15833640442081334,mild
POP_MARGINAL_DET,sub-15,2.8317764699459076,severe
OF_SCAD_K1_MATCH,sub-18,1.641519844532013,severe
OF_SCAD_K1_MATCH,sub-15,0.3062459476755925,mild
OF_SCAD_K1_MATCH,sub-17,0.3399170445426116,mild
OF_SCAD_K1_MATCH,sub-17,0.6566353099213705,medium
OF_SCAD_K1_MATCH,sub-15,0.5920383621906412,medium
OF_SCAD_K1_MATCH,sub-17,1.530543471518017,severe
OF_SCAD_K1_MATCH,sub-18,0.660850488477283,medium
OF_SCAD_K1_MATCH,sub-18,0.3478528609688299,mild
OF_SCAD_K1_MATCH,sub-15,2.8808228825077866,severe
OF_SCAD_K1_POP_SWAP,sub-18,1.7947925624393282,severe
OF_SCAD_K1_POP_SWAP,sub-15,0.3997271248779024,mild
OF_SCAD_K1_POP_SWAP,sub-17,0.4354983254971485,mild
OF_SCAD_K1_POP_SWAP,sub-17,0.7816969944371118,medium
OF_SCAD_K1_POP_SWAP,sub-15,0.6805984124370005,medium
OF_SCAD_K1_POP_SWAP,sub-17,1.5967245510646277,severe
OF_SCAD_K1_POP_SWAP,sub-18,0.743384645630916,medium
OF_SCAD_K1_POP_SWAP,sub-18,0.40591411285354323,mild
OF_SCAD_K1_POP_SWAP,sub-15,2.982743301174857,severe
OF_SCAD_K1_WRONG_SWAP,sub-18,1.7696291248003642,severe
OF_SCAD_K1_WRONG_SWAP,sub-15,0.37395360978342684,mild
OF_SCAD_K1_WRONG_SWAP,sub-17,0.362200169590494,mild
OF_SCAD_K1_WRONG_SWAP,sub-17,0.6670795841349496,medium
OF_SCAD_K1_WRONG_SWAP,sub-15,0.6328321469241175,medium
OF_SCAD_K1_WRONG_SWAP,sub-17,1.5921754837036133,severe
OF_SCAD_K1_WRONG_SWAP,sub-18,0.6780872899625036,medium
OF_SCAD_K1_WRONG_SWAP,sub-18,0.3370043594606113,mild
OF_SCAD_K1_WRONG_SWAP,sub-15,2.9876286884148917,severe
POP_MARGINAL_SCAD_K1,sub-18,1.4886832995074135,severe
POP_MARGINAL_SCAD_K1,sub-15,0.15907213308691348,mild
POP_MARGINAL_SCAD_K1,sub-17,0.17529613852855705,mild
POP_MARGINAL_SCAD_K1,sub-17,0.518459709154235,medium
POP_MARGINAL_SCAD_K1,sub-15,0.46919115778358506,medium
POP_MARGINAL_SCAD_K1,sub-17,1.3503557960192365,severe
POP_MARGINAL_SCAD_K1,sub-18,0.5204208311107424,medium
POP_MARGINAL_SCAD_K1,sub-18,0.17513212188178504,mild
POP_MARGINAL_SCAD_K1,sub-15,2.8336318866773085,severe
RAW,sub-18,2.3805611882890974,severe
RAW,sub-15,0.15328772722025324,mild
RAW,sub-17,0.19073440042501763,mild
RAW,sub-17,0.7313345313072205,medium
RAW,sub-15,0.7039557428195559,medium
RAW,sub-17,2.118095830508641,severe
RAW,sub-18,0.7071761911114057,medium
RAW,sub-18,0.17441275367594286,mild
RAW,sub-15,3.1584025133739817,severe
STANDARD,sub-18,2.3805611882890974,severe
