basis,column_norm_max,column_norm_min,deviation_energy_ratio,effective_rank,fold,gram_condition,minimum_singular_value,participant,population_projector_distance,sample
MATCH,1.0000000218963878,0.9999999851995511,1.356770259866796,8,0,108.31833899961352,0.15942311408366275,sub-02,1.9999999999999993,380
WRONG,1.0000000233639161,0.9999999761087436,5.773636804927116,8,0,1450.9024536408288,0.05319568562763217,sub-02,2.0,380
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-03,0.0,381
MATCH,1.00000001758342,0.9999999913113515,0.773266948533059,8,0,125.97005967820935,0.15216162515988652,sub-03,2.0000000000000004,381
WRONG,1.000000004794356,0.9999999913113515,0.6171290993439941,8,0,1476.3207075947678,0.05002559557410812,sub-03,2.0000000000000004,381
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-03,0.0,382
MATCH,1.0000000159295153,0.9999999936089646,1.1256074861346648,8,0,255.475648965702,0.11341331473671643,sub-03,2.0000000000000004,382
WRONG,1.0000000139642775,0.9999999879064223,1.5366507749864766,8,0,599.305591319621,0.07687286792450777,sub-03,2.0,382
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-05,0.0,383
MATCH,1.000000007154422,0.9999999904477422,0.5465113375948416,8,0,52.81155793181407,0.2241927090951616,sub-05,2.0,383
WRONG,1.0000000056676233,0.9999999764177279,23.119023493954927,8,0,42613.59562349442,0.009957933870278199,sub-05,2.0,383
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-03,0.0,384
MATCH,1.0000000218963878,0.9999999843847721,1.1402613383503588,8,0,182.6606537891457,0.13987399203236697,sub-03,1.9999999999999996,384
WRONG,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-03,1.9999999999999991,384
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-03,0.0,385
MATCH,1.00000001758342,0.9999999913113515,0.773266948533059,8,0,125.97005967820935,0.15216162515988652,sub-03,2.0000000000000004,385
WRONG,1.0000000033140626,0.9999999895315288,0.47407308604102005,8,0,103.88686663983037,0.18560884343405934,sub-03,1.9999999999999996,385
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-05,0.0,386
MATCH,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-05,1.9999999999999991,386
WRONG,1.0000000218963878,0.9999999916463927,1.08839094419335,8,0,36.11899045543135,0.28730191274012656,sub-05,1.9999999999999993,386
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-03,0.0,387
MATCH,1.0000000056676233,0.9999999856169465,0.6174502333907748,8,0,93.06699837994206,0.16933765873712275,sub-03,1.9999999999999993,387
WRONG,1.0000000143746075,0.9999999881701714,1.0824818783245396,8,0,170.00090517965867,0.1509662511140394,sub-03,1.9999999999999998,387
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-05,0.0,388
MATCH,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-05,1.9999999999999991,388
WRONG,1.0000000218963878,0.9999999874298283,1.8360106543804577,8,0,330.26220925231934,0.11151318526845753,sub-05,2.0,388
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-05,0.0,389
MATCH,1.0000000162873848,0.9999999921651362,0.5407524178038324,8,0,103.3779207680251,0.17561161370221798,sub-05,1.9999999999999996,389
WRONG,1.0000000162873848,0.9999999875828055,0.5203731573495723,8,0,140.17222841043707,0.14838309747036235,sub-05,2.000000000000001,389
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-05,0.0,390
MATCH,1.0000000162873848,0.9999999921651362,0.5407524178038324,8,0,103.3779207680251,0.17561161370221798,sub-05,1.9999999999999996,390
WRONG,1.0000000222071481,0.9999999851360845,0.5952383102297151,8,0,1124.7950722064154,0.0563510385359874,sub-05,2.0000000000000004,390
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-05,0.0,391
MATCH,1.0000000049555406,0.9999999912684012,0.43204937857596,8,0,368.38533632079316,0.1004678512695645,sub-05,2.0,391
WRONG,1.000000022010709,0.9999999912684012,0.4964025507779533,8,0,670.8334526533249,0.06715883007752359,sub-05,1.9999999999999998,391
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-03,0.0,392
MATCH,1.0000000218963878,0.9999999843847721,1.1402613383503588,8,0,182.6606537891457,0.13987399203236697,sub-03,1.9999999999999996,392
WRONG,1.0000000218963878,0.9999999874298283,1.8360106543804577,8,0,330.26220925231934,0.11151318526845753,sub-03,2.0,392
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-03,0.0,393
MATCH,1.0000000056676233,0.9999999856169465,0.6174502333907748,8,0,93.06699837994206,0.16933765873712275,sub-03,1.9999999999999993,393
WRONG,1.0000000056676233,0.9999999914078469,0.7925767574309687,8,0,211.72038163693995,0.12767275215434137,sub-03,1.9999999999999998,393
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-05,0.0,394
MATCH,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-05,1.9999999999999991,394
WRONG,1.0000000218963878,0.9999999843472078,0.9710060635971342,8,0,141.10252388471773,0.1451007471630098,sub-05,2.0000000000000004,394
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-02,0.0,395
MATCH,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-02,2.0000000000000013,395
WRONG,1.0000000104198612,0.9999999912684012,0.5758191783503831,8,0,181.97375115828828,0.14478700687034474,sub-02,2.0000000000000004,395
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-05,0.0,396
MATCH,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-05,1.9999999999999984,396
WRONG,1.0000000139642775,0.9999999874309182,0.6493785067393941,8,0,107.76472090528179,0.1775100932033457,sub-05,2.0,396
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-05,0.0,397
MATCH,1.0000000162873848,0.9999999921651362,0.5407524178038324,8,0,103.3779207680251,0.17561161370221798,sub-05,1.9999999999999996,397
WRONG,1.0000000162873848,0.9999999897567544,0.8698703903173091,8,0,236.64174894435553,0.12666186050479208,sub-05,2.000000000000001,397
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-05,0.0,398
MATCH,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-05,1.9999999999999984,398
WRONG,1.0000000139642775,0.9999999836133375,1.454785290880529,8,0,132.8998733350674,0.14920490885903498,sub-05,1.9999999999999996,398
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-02,0.0,399
MATCH,1.0000000056676233,0.9999999764177279,23.119023493954927,8,0,42613.59562349442,0.009957933870278199,sub-02,2.0,399
WRONG,1.0000000056676233,0.9999999914078469,0.7925767574309687,8,0,211.72038163693995,0.12767275215434137,sub-02,1.9999999999999998,399
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-02,0.0,400
MATCH,1.0000000139642775,0.9999999936089646,2.000277253095887,8,0,431.9174235456616,0.09110254393446103,sub-02,2.0,400
WRONG,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-02,1.9999999999999984,400
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-02,0.0,401
MATCH,1.0000000162873848,0.9999999915080833,0.5462669285954422,8,0,122.12345637697273,0.16764973786647636,sub-02,1.9999999999999996,401
WRONG,1.0000000162873848,0.9999999810154647,0.495212597790569,8,0,131.59038262239469,0.15600112928341986,sub-02,2.0,401
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-05,0.0,402
MATCH,1.0000000162873848,0.9999999921651362,0.5407524178038324,8,0,103.3779207680251,0.17561161370221798,sub-05,1.9999999999999996,402
WRONG,1.0000000162873848,0.9999999915080833,0.5462669285954422,8,0,122.12345637697273,0.16764973786647636,sub-05,1.9999999999999996,402
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-02,0.0,403
MATCH,1.0000000218963878,0.9999999851995511,1.356770259866796,8,0,108.31833899961352,0.15942311408366275,sub-02,1.9999999999999993,403
WRONG,1.0000000218963878,0.9999999916463927,1.08839094419335,8,0,36.11899045543135,0.28730191274012656,sub-02,1.9999999999999993,403
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-02,0.0,404
MATCH,1.0000000033140626,0.9999999913113515,0.9541027480779618,8,0,396.5047863756588,0.10003602764204957,sub-02,2.0,404
WRONG,1.0000000086861764,0.9999999842562495,1.1474205273151663,8,0,1473.0645877091497,0.05516945705587207,sub-02,1.9999999999999996,404
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-05,0.0,405
MATCH,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-05,1.9999999999999984,405
WRONG,1.0000000139642775,0.9999999879064223,1.5366507749864766,8,0,599.305591319621,0.07687286792450777,sub-05,2.0,405
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-02,0.0,406
MATCH,1.0000000056676233,0.9999999764177279,23.119023493954927,8,0,42613.59562349442,0.009957933870278199,sub-02,2.0,406
WRONG,1.0000000056676233,0.9999999856169465,0.6174502333907748,8,0,93.06699837994206,0.16933765873712275,sub-02,1.9999999999999993,406
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-03,0.0,407
MATCH,1.0000000159295153,0.9999999936089646,1.1256074861346648,8,0,255.475648965702,0.11341331473671643,sub-03,2.0000000000000004,407
WRONG,1.0000000174497332,0.9999999936089646,0.9171477251893243,8,0,528.9822402344753,0.07522093050375503,sub-03,2.0,407
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-05,0.0,408
MATCH,1.0000000049555406,0.9999999912684012,0.43204937857596,8,0,368.38533632079316,0.1004678512695645,sub-05,2.0,408
WRONG,1.0000000104198612,0.9999999912684012,0.5758191783503831,8,0,181.97375115828828,0.14478700687034474,sub-05,2.0000000000000004,408
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-02,0.0,409
MATCH,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-02,2.0000000000000013,409
WRONG,1.0000000072076154,0.9999999912684012,1.6818203299162333,8,0,308.2788262789046,0.11196755393148064,sub-02,2.0,409
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-03,0.0,410
MATCH,1.0000000049555406,0.9999999912684012,0.6477426192031057,8,0,162.51375760737344,0.13992556207171053,sub-03,2.0,410
WRONG,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-03,2.0000000000000013,410
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-03,0.0,411
MATCH,1.0000000218963878,0.9999999843847721,1.1402613383503588,8,0,182.6606537891457,0.13987399203236697,sub-03,1.9999999999999996,411
WRONG,1.0000000218963878,0.9999999851995511,1.356770259866796,8,0,108.31833899961352,0.15942311408366275,sub-03,1.9999999999999993,411
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-02,0.0,412
MATCH,1.0000000139642775,0.9999999936089646,2.000277253095887,8,0,431.9174235456616,0.09110254393446103,sub-02,2.0,412
WRONG,1.000000026594253,0.9999999890465172,1.6657289606810486,8,0,380.8990948810066,0.09327630440623003,sub-02,1.9999999999999998,412
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-05,0.0,413
MATCH,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-05,1.9999999999999984,413
WRONG,1.0000000159295153,0.9999999936089646,1.1256074861346648,8,0,255.475648965702,0.11341331473671643,sub-05,2.0000000000000004,413
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-02,0.0,414
MATCH,1.0000000139642775,0.9999999936089646,2.000277253095887,8,0,431.9174235456616,0.09110254393446103,sub-02,2.0,414
WRONG,1.0000000139642775,0.9999999874309182,0.6493785067393941,8,0,107.76472090528179,0.1775100932033457,sub-02,2.0,414
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-05,0.0,415
MATCH,1.0000000092553059,0.9999999901646374,0.6685733089426836,8,0,166.07250946040685,0.15197649827662527,sub-05,1.9999999999999996,415
WRONG,1.00000001758342,0.9999999913113515,0.773266948533059,8,0,125.97005967820935,0.15216162515988652,sub-05,2.0000000000000004,415
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-03,0.0,416
MATCH,1.00000001758342,0.9999999913113515,0.773266948533059,8,0,125.97005967820935,0.15216162515988652,sub-03,2.0000000000000004,416
WRONG,1.0000000033140626,0.9999999894532442,1.2047993702054256,8,0,190.78923810140327,0.12637401404977772,sub-03,2.0,416
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-02,0.0,417
MATCH,1.0000000139642775,0.9999999936089646,2.000277253095887,8,0,431.9174235456616,0.09110254393446103,sub-02,2.0,417
WRONG,1.0000000163930096,0.9999999936089646,1.4701843654926738,8,0,201.22277852746967,0.128553916121917,sub-02,1.9999999999999984,417
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-03,0.0,418
MATCH,1.00000001758342,0.9999999913113515,0.773266948533059,8,0,125.97005967820935,0.15216162515988652,sub-03,2.0000000000000004,418
WRONG,1.0000000097979482,0.9999999913113515,0.5036717024669053,8,0,69.99757875971171,0.17965755978397419,sub-03,2.0000000000000004,418
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-05,0.0,419
MATCH,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-05,1.9999999999999991,419
WRONG,1.0000000218963878,0.9999999851995511,1.356770259866796,8,0,108.31833899961352,0.15942311408366275,sub-05,1.9999999999999993,419
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-02,0.0,420
MATCH,1.0000000162873848,0.9999999915080833,0.5462669285954422,8,0,122.12345637697273,0.16764973786647636,sub-02,1.9999999999999996,420
WRONG,1.0000000238153854,0.9999999921651362,1.0411957022409066,8,0,104.74982033431307,0.17399242602741752,sub-02,2.0000000000000004,420
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-02,0.0,421
MATCH,1.0000000033140626,0.9999999913113515,0.9541027480779618,8,0,396.5047863756588,0.10003602764204957,sub-02,2.0,421
WRONG,1.0000000097979482,0.9999999913113515,0.5036717024669053,8,0,69.99757875971171,0.17965755978397419,sub-02,2.0000000000000004,421
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-03,0.0,422
MATCH,1.0000000159295153,0.9999999936089646,1.1256074861346648,8,0,255.475648965702,0.11341331473671643,sub-03,2.0000000000000004,422
WRONG,1.0000000139642775,0.9999999836133375,1.454785290880529,8,0,132.8998733350674,0.14920490885903498,sub-03,1.9999999999999996,422
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-02,0.0,423
MATCH,1.0000000218963878,0.9999999851995511,1.356770259866796,8,0,108.31833899961352,0.15942311408366275,sub-02,1.9999999999999993,423
WRONG,1.0000000218963878,0.9999999844225683,0.9950924502289801,8,0,62.38821858557844,0.22278538197621195,sub-02,1.9999999999999991,423
POP,1.0000000056676233,0.0,0.0,4,0,inf,0.0,sub-03,0.0,424
MATCH,1.0000000056676233,0.9999999856169465,0.6174502333907748,8,0,93.06699837994206,0.16933765873712275,sub-03,1.9999999999999993,424
WRONG,1.0000000080193365,0.9999999914078469,0.633481327264672,8,0,74.19095368701885,0.21005890025803153,sub-03,1.9999999999999996,424
POP,1.0000000033140626,0.0,0.0,4,0,inf,0.0,sub-02,0.0,425
MATCH,1.0000000033140626,0.9999999913113515,0.9541027480779618,8,0,396.5047863756588,0.10003602764204957,sub-02,2.0,425
WRONG,1.0000000134249603,0.9999999913113515,1.2393060066661588,8,0,348.06298509627925,0.09853418033261768,sub-02,2.0,425
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-02,0.0,426
MATCH,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-02,2.0000000000000013,426
WRONG,1.0000000104198612,0.9999999912684012,0.5758191783503831,8,0,181.97375115828828,0.14478700687034474,sub-02,2.0000000000000004,426
POP,1.0000000218963878,0.0,0.0,4,0,inf,0.0,sub-03,0.0,427
MATCH,1.0000000218963878,0.9999999843847721,1.1402613383503588,8,0,182.6606537891457,0.13987399203236697,sub-03,1.9999999999999996,427
WRONG,1.0000000218963878,0.9999999745794652,1.009148267872007,8,0,244.99921215534906,0.11736732298681624,sub-03,1.9999999999999993,427
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-05,0.0,428
MATCH,1.0000000049555406,0.9999999912684012,0.43204937857596,8,0,368.38533632079316,0.1004678512695645,sub-05,2.0,428
WRONG,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-05,2.0000000000000013,428
POP,1.0000000162873848,0.0,0.0,4,0,inf,0.0,sub-03,0.0,429
MATCH,1.0000000162873848,0.9999999875828055,0.5203731573495723,8,0,140.17222841043707,0.14838309747036235,sub-03,2.000000000000001,429
WRONG,1.0000000222071481,0.9999999851360845,0.5952383102297151,8,0,1124.7950722064154,0.0563510385359874,sub-03,2.0000000000000004,429
POP,1.0000000139642775,0.0,0.0,4,0,inf,0.0,sub-02,0.0,430
MATCH,1.0000000139642775,0.9999999936089646,2.000277253095887,8,0,431.9174235456616,0.09110254393446103,sub-02,2.0,430
WRONG,1.0000000139642775,0.9999999936089646,0.9053686012921878,8,0,128.83085594050212,0.15881970982573254,sub-02,1.9999999999999996,430
POP,1.0000000049555406,0.0,0.0,4,0,inf,0.0,sub-02,0.0,431
MATCH,1.0000000051839955,0.9999999912684012,0.6608396485261291,8,0,1010.4638776612076,0.055792772870079145,sub-02,2.0000000000000013,431
WRONG,1.0000000104198612,0.9999999912684012,0.5758191783503831,8,0,181.97375115828828,0.14478700687034474,sub-02,2.0000000000000004,431
POP,1.000000006152532,0.0,0.0,4,1,inf,0.0,sub-07,0.0,0
MATCH,1.000000006152532,0.9999999971031397,0.4993377386868778,8,1,59.17469185928686,0.21846370662469347,sub-07,1.999999999999999,0
WRONG,1.0000000073651252,0.9999999893200063,0.7943179118714829,8,1,520.0689840450117,0.08844504668191733,sub-07,2.0,0
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-07,0.0,1
MATCH,1.000000021409448,0.9999999899781957,0.9123745530924275,8,1,1267.4677751842773,0.05516080276074625,sub-07,2.0000000000000004,1
WRONG,1.0000000175890311,0.9999999762348686,1.943163470735656,8,1,354.3316770603612,0.1105585099754517,sub-07,1.9999999999999998,1
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-06,0.0,2
MATCH,1.0000000175890311,0.9999999919634923,1.412562552480792,8,1,121.66020688468262,0.15765646887689413,sub-06,2.0,2
WRONG,1.0000000175890311,0.9999999948074074,6.2064612517432,8,1,3416.6554464434403,0.03624296493088146,sub-06,2.0000000000000004,2
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-07,0.0,3
MATCH,1.0000000181970523,0.9999999794771057,1.1205757660738505,8,1,3927.9721805232634,0.038593213966234455,sub-07,1.9999999999999984,3
WRONG,1.0000000209348403,0.9999999868624684,0.9732449701089739,8,1,7791.466928609658,0.026538429142199855,sub-07,2.000000000000001,3
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-07,0.0,4
MATCH,1.000000021409448,0.9999999899781957,0.9123745530924275,8,1,1267.4677751842773,0.05516080276074625,sub-07,2.0000000000000004,4
WRONG,1.0000000175890311,0.9999999919634923,1.412562552480792,8,1,121.66020688468262,0.15765646887689413,sub-07,2.0,4
POP,1.000000003377974,0.0,0.0,4,1,inf,0.0,sub-06,0.0,5
MATCH,1.0000000222451124,0.9999999870968975,0.6301515185722493,8,1,209.45916643226167,0.12992103194763138,sub-06,1.999999999999999,5
WRONG,1.0000000214064901,0.9999999870968975,1.3701836587520038,8,1,892.7819747250608,0.06194321904563471,sub-06,2.0,5
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-06,0.0,6
MATCH,1.0000000181970523,0.9999999881048259,0.9863669805039379,8,1,8749.777687322176,0.02490503942206302,sub-06,1.9999999999999993,6
WRONG,1.0000000181970523,0.9999999748339781,8.255599132991184,8,1,124987.21753907627,0.00711734843235767,sub-06,1.9999999999999978,6
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-09,0.0,7
MATCH,1.0000000175890311,0.9999999846280925,1.7178676640703854,8,1,1133.2957289512974,0.06507674428562661,sub-09,2.0,7
WRONG,1.000000021409448,0.9999999899781957,0.9123745530924275,8,1,1267.4677751842773,0.05516080276074625,sub-09,2.0000000000000004,7
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-06,0.0,8
MATCH,1.0000000181970523,0.9999999881048259,0.9863669805039379,8,1,8749.777687322176,0.02490503942206302,sub-06,1.9999999999999993,8
WRONG,1.0000000181970523,0.9999999748339781,8.255599132991184,8,1,124987.21753907627,0.00711734843235767,sub-06,1.9999999999999978,8
POP,1.000000003377974,0.0,0.0,4,1,inf,0.0,sub-06,0.0,9
MATCH,1.0000000222451124,0.9999999870968975,0.6301515185722493,8,1,209.45916643226167,0.12992103194763138,sub-06,1.999999999999999,9
WRONG,1.0000000213373397,0.9999999812804237,0.6173047346521174,8,1,103.03997866531381,0.17221154423542698,sub-06,1.9999999999999998,9
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-09,0.0,10
MATCH,1.0000000175890311,0.9999999846280925,1.7178676640703854,8,1,1133.2957289512974,0.06507674428562661,sub-09,2.0,10
WRONG,1.0000000175890311,0.9999999919634923,1.412562552480792,8,1,121.66020688468262,0.15765646887689413,sub-09,2.0,10
POP,1.000000003377974,0.0,0.0,4,1,inf,0.0,sub-07,0.0,11
MATCH,1.0000000117611814,0.9999999845750417,0.6055213605896211,8,1,80.6856039848096,0.19109478074556055,sub-07,2.0000000000000013,11
WRONG,1.0000000199937138,0.9999999870968975,0.9122400591296543,8,1,180.18707199761386,0.14102315355075282,sub-07,1.9999999999999991,11
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-09,0.0,12
MATCH,1.0000000181970523,0.9999999922308244,0.9757786072589663,8,1,10953.754299662722,0.02249361013408205,sub-09,2.0000000000000004,12
WRONG,1.0000000212688225,0.9999999922308244,0.9706170042755085,8,1,6614.481580270067,0.0301964046551931,sub-09,2.0,12
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-09,0.0,13
MATCH,1.0000000175890311,0.9999999846280925,1.7178676640703854,8,1,1133.2957289512974,0.06507674428562661,sub-09,2.0,13
WRONG,1.0000000227906942,0.9999999868769696,0.9814205951230285,8,1,52.75617449591909,0.2494319499208104,sub-09,2.0000000000000004,13
POP,1.000000006152532,0.0,0.0,4,1,inf,0.0,sub-07,0.0,14
MATCH,1.000000006152532,0.9999999971031397,0.4993377386868778,8,1,59.17469185928686,0.21846370662469347,sub-07,1.999999999999999,14
WRONG,1.0000000073651252,0.9999999893200063,0.7943179118714829,8,1,520.0689840450117,0.08844504668191733,sub-07,2.0,14
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-06,0.0,15
MATCH,1.0000000181970523,0.9999999881048259,0.9863669805039379,8,1,8749.777687322176,0.02490503942206302,sub-06,1.9999999999999993,15
WRONG,1.0000000212688225,0.9999999922308244,0.9706170042755085,8,1,6614.481580270067,0.0301964046551931,sub-06,2.0,15
POP,1.000000003377974,0.0,0.0,4,1,inf,0.0,sub-09,0.0,16
MATCH,1.000000003377974,0.9999999851804878,3.548020279237457,8,1,4112.319336091601,0.033176599131634746,sub-09,1.9999999999999996,16
WRONG,1.0000000214064901,0.9999999870968975,1.3701836587520038,8,1,892.7819747250608,0.06194321904563471,sub-09,2.0,16
POP,1.0000000150144468,0.0,0.0,4,1,inf,0.0,sub-07,0.0,17
MATCH,1.00000002165304,0.9999999786207296,1.466765979320854,8,1,376.3194165979449,0.09022369044078185,sub-07,1.9999999999999996,17
WRONG,1.0000000150144468,0.9999999809649799,2.062334671643351,8,1,440.19645736533533,0.09170951671257146,sub-07,1.9999999999999998,17
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-09,0.0,18
MATCH,1.0000000175890311,0.9999999846280925,1.7178676640703854,8,1,1133.2957289512974,0.06507674428562661,sub-09,2.0,18
WRONG,1.0000000175890311,0.9999999764971396,1.23084751967,8,1,144.33346308296228,0.14639270922006992,sub-09,1.9999999999999996,18
POP,1.000000004889503,0.0,0.0,4,1,inf,0.0,sub-07,0.0,19
MATCH,1.0000000054890252,0.9999999906633116,0.5630917054970915,8,1,263.33662387210893,0.1051878303849236,sub-07,1.9999999999999998,19
WRONG,1.000000004889503,0.9999999906633116,0.7673332502324042,8,1,344.48612285958984,0.10593711021014607,sub-07,1.9999999999999993,19
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-07,0.0,20
MATCH,1.000000021409448,0.9999999899781957,0.9123745530924275,8,1,1267.4677751842773,0.05516080276074625,sub-07,2.0000000000000004,20
WRONG,1.0000000175890311,0.9999999919634923,1.412562552480792,8,1,121.66020688468262,0.15765646887689413,sub-07,2.0,20
POP,1.000000003377974,0.0,0.0,4,1,inf,0.0,sub-07,0.0,21
MATCH,1.0000000117611814,0.9999999845750417,0.6055213605896211,8,1,80.6856039848096,0.19109478074556055,sub-07,2.0000000000000013,21
WRONG,1.000000003377974,0.9999999851804878,3.548020279237457,8,1,4112.319336091601,0.033176599131634746,sub-07,1.9999999999999996,21
POP,1.0000000175890311,0.0,0.0,4,1,inf,0.0,sub-06,0.0,22
MATCH,1.0000000175890311,0.9999999919634923,1.412562552480792,8,1,121.66020688468262,0.15765646887689413,sub-06,2.0,22
WRONG,1.0000000175890311,0.9999999948074074,6.2064612517432,8,1,3416.6554464434403,0.03624296493088146,sub-06,2.0000000000000004,22
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-06,0.0,23
MATCH,1.0000000181970523,0.9999999881048259,0.9863669805039379,8,1,8749.777687322176,0.02490503942206302,sub-06,1.9999999999999993,23
WRONG,1.0000000212688225,0.9999999922308244,0.9706170042755085,8,1,6614.481580270067,0.0301964046551931,sub-06,2.0,23
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-07,0.0,24
MATCH,1.0000000181970523,0.9999999794771057,1.1205757660738505,8,1,3927.9721805232634,0.038593213966234455,sub-07,1.9999999999999984,24
WRONG,1.0000000181970523,0.9999999922308244,0.9916945708416539,8,1,2351.8891522843105,0.04755819863837753,sub-07,2.0,24
POP,1.000000006152532,0.0,0.0,4,1,inf,0.0,sub-06,0.0,25
MATCH,1.000000006152532,0.999999996959373,0.39871901536951804,8,1,305.6940703733763,0.108200895070902,sub-06,2.000000000000001,25
WRONG,1.00000001773818,0.9999999767564718,16.099284186477973,8,1,126546.3392687318,0.005590919657530944,sub-06,2.0000000000000018,25
POP,1.000000004889503,0.0,0.0,4,1,inf,0.0,sub-07,0.0,26
MATCH,1.0000000054890252,0.9999999906633116,0.5630917054970915,8,1,263.33662387210893,0.1051878303849236,sub-07,1.9999999999999998,26
WRONG,1.00000000907426,0.9999999893078435,0.7415551545106132,8,1,320.1445783881818,0.10641520072783456,sub-07,1.9999999999999993,26
POP,1.0000000181970523,0.0,0.0,4,1,inf,0.0,sub-07,0.0,27
