adaptive_subject_attack_balanced_accuracy,between_participant_variance,calibration_error,cross_session_same_different_auroc,cross_session_verification_balanced_accuracy,fixed_head_balanced_accuracy,fold,linear_subject_probe_balanced_accuracy,method,n_test_trials,retrained_head_balanced_accuracy,seed,selection_balance,strength,worst_participant_accuracy,variant
0.14888888888888893,0.013352777777777778,0.09725576837857565,0.5040369816429033,0.1277777777777778,0.7544444444444445,5,0.20111111111111113,Stratified-Resample,900,0.7566666666666666,20260940,1.4734851907245985,medium,0.62,canonical
0.10666666666666667,0.013352777777777778,0.09976166201962369,0.5014134571890538,0.12666666666666668,0.7544444444444445,5,0.1088888888888889,Stratified-Resample,900,0.7422222222222222,20260940,1.4698586542810945,strong,0.62,canonical
0.45999999999999996,0.013027777777777777,0.09510648906230929,0.5310895330385378,0.24000000000000002,0.7555555555555555,5,0.5544444444444445,SARD-Bridge,900,0.7655555555555555,20260940,1.4030021578072573,weak,0.62,canonical
0.8544444444444443,0.012444444444444444,0.09269020405080586,0.5847265371323009,0.4088888888888889,0.7577777777777778,5,0.9233333333333332,SARD-Bridge,900,0.75,20260940,1.2856940129534364,medium,0.62,canonical
0.9177777777777778,0.01238611111111111,0.09136073761516149,0.6259465638177603,0.4744444444444444,0.758888888888889,5,0.9877777777777779,SARD-Bridge,900,0.7644444444444445,20260940,1.281294232507113,strong,0.62,canonical
0.37,0.012075000000000002,0.07749317990409005,0.5388751027683054,0.22666666666666668,0.76,5,0.3877777777777778,OneStep-Bridge,900,0.7644444444444445,20260941,1.428056934167614,weak,0.6,canonical
0.5222222222222223,0.012075000000000002,0.0773699485593372,0.5444215942169071,0.29,0.76,5,0.5566666666666666,OneStep-Bridge,900,0.7644444444444445,20260941,1.3894467294671982,medium,0.6,canonical
0.8144444444444444,0.012075000000000002,0.07723472860124375,0.5743715418189762,0.5477777777777777,0.76,5,0.8822222222222222,OneStep-Bridge,900,0.7533333333333334,20260941,1.3022850680403246,strong,0.6,canonical
0.3033333333333334,0.011777777777777781,0.07075340456432766,0.532079174908739,0.1988888888888889,0.7644444444444445,5,0.35,Gaussian-Bridge,900,0.7633333333333334,20260941,1.4487365269535706,weak,0.61,canonical
0.1677777777777778,0.012036111111111112,0.07369677066802977,0.5080192396910291,0.13666666666666666,0.7611111111111111,5,0.21555555555555556,Gaussian-Bridge,900,0.7566666666666666,20260941,1.4750314093642303,medium,0.63,canonical
0.10777777777777779,0.012549999999999999,0.07806606107287933,0.4958891134568388,0.12111111111111111,0.75,5,0.14111111111111113,Gaussian-Bridge,900,0.7477777777777778,20260941,1.4704222446790174,strong,0.6,canonical
0.3388888888888889,0.011886111111111115,0.08105283200740815,0.5325687021191614,0.22999999999999998,0.7611111111111111,5,0.33888888888888885,Stratified-Resample,900,0.76,20260941,1.4331320186769727,weak,0.6,canonical
0.18,0.011886111111111115,0.08512806554635365,0.5103588464091895,0.16777777777777778,0.7611111111111111,5,0.22333333333333336,Stratified-Resample,900,0.7466666666666666,20260941,1.4617418931368589,medium,0.6,canonical
0.11,0.011886111111111115,0.10730810410446592,0.5000359706816536,0.1322222222222222,0.7611111111111111,5,0.11888888888888889,Stratified-Resample,900,0.7444444444444445,20260941,1.4780519584873901,strong,0.6,canonical
0.5511111111111111,0.011669444444444448,0.0752464563316769,0.5540869355138583,0.2977777777777778,0.7622222222222221,5,0.5977777777777777,SARD-Bridge,900,0.7733333333333334,20260941,1.392369084226392,weak,0.6,canonical
0.8755555555555555,0.011275000000000002,0.07397485209835898,0.6095206819937534,0.5288888888888889,0.7633333333333333,5,0.9522222222222221,SARD-Bridge,900,0.7744444444444445,20260941,1.3079368206895137,medium,0.61,canonical
0.9400000000000001,0.010527777777777778,0.07159966588020325,0.6269164974855278,0.5377777777777778,0.7655555555555555,5,0.9955555555555556,SARD-Bridge,900,0.7611111111111111,20260941,1.2789750169181138,strong,0.62,canonical
0.5733333333333334,0.011474999999999996,0.20311883217758603,0.5713426257389205,0.3633333333333334,0.6966666666666667,0,0.6433333333333333,SARD-Bridge,900,0.701111111111111,20260940,1.2473101818705525,weak,0.53,source_adversary_repair
0.9711111111111111,0.011552777777777771,0.204021128349834,0.6693379864460466,0.7577777777777778,0.6955555555555556,0,0.9977777777777779,SARD-Bridge,900,0.7166666666666667,20260940,1.1525106457998398,medium,0.53,source_adversary_repair
0.958888888888889,0.011552777777777771,0.2035808092355728,0.70457098961486,0.7988888888888889,0.6955555555555556,0,1.0,SARD-Bridge,900,0.6877777777777778,20260940,1.123154012149625,strong,0.53,source_adversary_repair
0.5544444444444445,0.011269444444444443,0.16295898278554277,0.573291989252032,0.37444444444444447,0.7077777777777778,0,0.6422222222222222,SARD-Bridge,900,0.71,20260941,1.2718374677414637,weak,0.55,source_adversary_repair
0.9677777777777778,0.011402777777777776,0.16655801177024837,0.7428748018171002,0.8522222222222222,0.7044444444444444,0,1.0,SARD-Bridge,900,0.7122222222222222,20260941,1.1504347420405119,medium,0.55,source_adversary_repair
0.9666666666666666,0.01110277777777778,0.16689006752438013,0.7891230918207731,0.831111111111111,0.7044444444444444,0,0.9988888888888889,SARD-Bridge,900,0.7088888888888889,20260941,1.1427543574845893,strong,0.5599999999999999,source_adversary_repair
0.5188888888888888,0.013275,0.06627893242571091,0.5629440114646554,0.27888888888888885,0.78,1,0.6922222222222222,SARD-Bridge,900,0.7644444444444445,20260940,1.4084278210757566,weak,0.62,source_adversary_repair
0.9411111111111112,0.013561111111111109,0.06845721715026434,0.671554311270676,0.5888888888888889,0.7811111111111111,1,0.9933333333333335,SARD-Bridge,900,0.7733333333333333,20260940,1.3020112355395992,medium,0.62,source_adversary_repair
0.9599999999999999,0.013900000000000001,0.07117543843057418,0.7057237691600723,0.6455555555555557,0.7833333333333333,1,0.9977777777777779,SARD-Bridge,900,0.7655555555555555,20260940,1.2883165119728817,strong,0.61,source_adversary_repair
0.5711111111111111,0.018411111111111114,0.14651921921306188,0.5697009707293718,0.3777777777777778,0.741111111111111,1,0.6177777777777778,SARD-Bridge,900,0.7677777777777778,20260941,1.359141014038174,weak,0.52,source_adversary_repair
0.9522222222222223,0.019175,0.14757272130913202,0.705846574715143,0.7366666666666668,0.74,1,0.991111111111111,SARD-Bridge,900,0.7511111111111111,20260941,1.2324708980840413,medium,0.51,source_adversary_repair
0.9844444444444443,0.019561111111111116,0.1463697840107812,0.7360042411205351,0.7233333333333333,0.741111111111111,1,0.9977777777777779,SARD-Bridge,900,0.74,20260941,1.2113995758879463,strong,0.5,source_adversary_repair
0.5422222222222223,0.009224999999999999,0.09510289039876726,0.5674148241184904,0.34777777777777774,0.7566666666666666,2,0.6922222222222222,SARD-Bridge,900,0.7511111111111111,20260940,1.365480739810373,weak,0.62,source_adversary_repair
0.9033333333333332,0.009369444444444444,0.09347299224800536,0.6635668968888089,0.6477777777777778,0.7577777777777779,2,0.99,SARD-Bridge,900,0.7444444444444445,20260940,1.260032199200008,medium,0.63,source_adversary_repair
0.951111111111111,0.009674999999999996,0.0877351654238171,0.7094371924789966,0.6677777777777778,0.7566666666666667,2,0.9955555555555556,SARD-Bridge,900,0.7566666666666666,20260940,1.254611836307656,strong,0.63,source_adversary_repair
0.5511111111111111,0.005361111111111112,0.07537603603468998,0.5576669041789315,0.36111111111111116,0.7811111111111111,2,0.6988888888888889,SARD-Bridge,900,0.78,20260941,1.41756664291544,weak,0.6499999999999999,source_adversary_repair
0.9477777777777777,0.005411111111111111,0.07545296933915879,0.6714811472330063,0.7422222222222223,0.7811111111111111,2,0.9944444444444444,SARD-Bridge,900,0.77,20260941,1.2970185519433661,medium,0.6499999999999999,source_adversary_repair
0.9766666666666666,0.005736111111111112,0.07952209042178263,0.7240977417807302,0.7866666666666666,0.7811111111111111,2,1.0,SARD-Bridge,900,0.768888888888889,20260941,1.2834235591552603,strong,0.6499999999999999,source_adversary_repair
0.5177777777777778,0.004777777777777777,0.090692916115125,0.5439778933110303,0.3688888888888889,0.7244444444444444,3,0.6444444444444444,SARD-Bridge,900,0.7377777777777778,20260940,1.3283799884466745,weak,0.6000000000000001,source_adversary_repair
0.8999999999999999,0.004549999999999999,0.09205769260724386,0.612081089878123,0.63,0.7233333333333334,3,0.9600000000000001,SARD-Bridge,900,0.7377777777777779,20260940,1.224903002123299,medium,0.6000000000000001,source_adversary_repair
0.9577777777777777,0.004719444444444444,0.09348182181517281,0.6498865277198298,0.6166666666666667,0.7222222222222223,3,0.991111111111111,SARD-Bridge,900,0.7277777777777779,20260940,1.195566902783573,strong,0.5900000000000001,source_adversary_repair
0.5155555555555557,0.008919444444444445,0.12453148921330766,0.5401220020331985,0.3177777777777778,0.7222222222222222,3,0.6233333333333334,SARD-Bridge,900,0.7222222222222222,20260941,1.3115433553522358,weak,0.55,source_adversary_repair
0.9366666666666666,0.009336111111111108,0.1214191706313027,0.6265291660250238,0.6344444444444445,0.7211111111111111,3,0.9711111111111111,SARD-Bridge,900,0.7155555555555555,20260941,1.1898470833974975,medium,0.55,source_adversary_repair
0.9488888888888888,0.008836111111111107,0.12245068404409622,0.6569561773389299,0.6166666666666667,0.7211111111111111,3,0.9988888888888889,SARD-Bridge,900,0.7344444444444445,20260941,1.2026377155994405,strong,0.55,source_adversary_repair
0.4833333333333334,0.003536111111111114,0.15446495983335706,0.5377774853854274,0.2577777777777778,0.721111111111111,4,0.5499999999999999,SARD-Bridge,900,0.7333333333333334,20260940,1.3298333625725682,weak,0.64,source_adversary_repair
0.9255555555555556,0.003900000000000004,0.15921479450331794,0.5892197092818612,0.5277777777777777,0.7166666666666667,4,0.9855555555555555,SARD-Bridge,900,0.7244444444444444,20260940,1.2008002512940363,medium,0.63,source_adversary_repair
0.9777777777777779,0.004577777777777784,0.16067641774813335,0.6231648622907549,0.6088888888888888,0.7155555555555555,4,1.0,SARD-Bridge,900,0.7177777777777778,20260940,1.1765724026598134,strong,0.62,source_adversary_repair
0.4655555555555556,0.005977777777777781,0.11274059726132286,0.5460751344141099,0.27222222222222225,0.7255555555555555,4,0.5833333333333334,SARD-Bridge,900,0.721111111111111,20260941,1.3256702643363667,weak,0.62,source_adversary_repair
0.9266666666666666,0.0054777777777777785,0.11378888580534194,0.6511311430556663,0.6588888888888889,0.7244444444444444,4,0.9633333333333334,SARD-Bridge,900,0.7244444444444444,20260941,1.2021091079166555,medium,0.62,source_adversary_repair
0.9588888888888888,0.0049611111111111115,0.11938945869604746,0.6517775782438255,0.7,0.7188888888888889,4,0.9955555555555556,SARD-Bridge,900,0.7288888888888889,20260941,1.192877797731173,strong,0.62,source_adversary_repair
0.5233333333333333,0.013352777777777778,0.09635891609721715,0.5376931588499199,0.2555555555555556,0.7544444444444445,5,0.6444444444444444,SARD-Bridge,900,0.7666666666666666,20260940,1.3865084618927856,weak,0.62,source_adversary_repair
0.9211111111111112,0.012669444444444445,0.09293659223450557,0.6243293339632184,0.5055555555555555,0.7577777777777778,5,0.9733333333333333,SARD-Bridge,900,0.7388888888888889,20260940,1.253955955492567,medium,0.62,source_adversary_repair
0.9666666666666666,0.012499999999999999,0.09065653675132329,0.6844522277274268,0.59,0.76,5,0.9988888888888889,SARD-Bridge,900,0.7522222222222222,20260940,1.252110332782813,strong,0.62,source_adversary_repair
0.5788888888888889,0.011469444444444445,0.07515686578220793,0.5554044180590033,0.3333333333333333,0.7622222222222221,5,0.7055555555555556,SARD-Bridge,900,0.7788888888888889,20260941,1.3908484470829883,weak,0.61,source_adversary_repair
0.9144444444444445,0.010727777777777779,0.07266896896892124,0.6747140454270634,0.6033333333333333,0.7644444444444445,5,0.9711111111111111,SARD-Bridge,900,0.768888888888889,20260941,1.287250817679516,medium,0.62,source_adversary_repair
0.9555555555555555,0.01045277777777778,0.07237851474020215,0.7115851917043496,0.6222222222222222,0.7644444444444445,5,0.9966666666666666,SARD-Bridge,900,0.7633333333333334,20260941,1.267730369718454,strong,0.63,source_adversary_repair
