exact_copy_definition,exact_copy_rate,fold,interpretation,membership_attack_positive_rate_0_5,membership_attack_probability,method,near_copy_rate,near_copy_threshold_training_only,nearest_heldout_fiber_distance,nearest_training_donor_entropy,nearest_training_donor_max_share,nearest_training_fiber_distance,release_count,samples,seed
bytewise_float32_training_bank_membership,0.0,3,registered exposure diagnostic; not formal membership privacy,1.0,0.9994008443057133,Stratified-Resample,1.0,0.5749286651611328,6.291940212249756,3.5805478520240723,0.03208333333333333,3.121644169823412e-07,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,3,registered exposure diagnostic; not formal membership privacy,0.00125,0.011115723280244289,SARD-Bridge,0.0,0.5749286651611328,5.775050640106201,3.472039475573042,0.09638888888888889,5.326289653778076,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,3,registered exposure diagnostic; not formal membership privacy,0.0,0.001919922466273229,Gaussian-Bridge,0.0,0.5612755298614502,5.877951622009277,3.4975004434979198,0.06625,5.4619011878967285,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,3,registered exposure diagnostic; not formal membership privacy,0.06902777777777777,0.138951185657282,Stratified-Resample,0.0,0.5612755298614502,5.60328483581543,3.5811230617122414,0.03277777777777778,3.660496711730957,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,3,registered exposure diagnostic; not formal membership privacy,0.0001388888888888889,0.007386392830525847,SARD-Bridge,0.0,0.5612755298614502,5.591495990753174,3.4700163579553025,0.0661111111111111,5.165287017822266,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.0005765992271901543,Gaussian-Bridge,0.0,0.6694838047027588,6.983633041381836,3.5169595591098197,0.051944444444444446,6.559703826904297,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.03902777777777778,0.10443502853306316,Stratified-Resample,0.0,0.6694838047027588,6.576254367828369,3.5780662723361654,0.03277777777777778,4.277280330657959,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.006480410601096006,SARD-Bridge,0.0,0.6694838047027588,6.356765270233154,3.467718291604483,0.05513888888888889,5.918271541595459,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.00016027316616609383,Gaussian-Bridge,0.0,0.6191224098205567,7.400808334350586,3.559581343084962,0.05402777777777778,6.968783855438232,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.05402777777777778,0.13649276579092762,Stratified-Resample,0.0,0.6191224098205567,6.1210808753967285,3.5805541407383914,0.03166666666666667,3.926135540008545,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,4,registered exposure diagnostic; not formal membership privacy,0.0,0.0029457990465219463,SARD-Bridge,0.0,0.6191224098205567,6.159282684326172,3.501615230712273,0.06791666666666667,5.770201206207275,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.0015058596966725066,Gaussian-Bridge,0.0,0.5518032550811768,5.7291765213012695,3.5009654770541943,0.06430555555555556,5.394057750701904,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,0.041666666666666664,0.09214839344758881,Stratified-Resample,0.0,0.5518032550811768,5.463898658752441,3.5783844499184294,0.035,3.5869054794311523,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.0029435639161266578,SARD-Bridge,0.0,0.5518032550811768,5.618192195892334,3.437395684639568,0.07847222222222222,5.310868263244629,8,7200,20260940
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.001401374258583619,Gaussian-Bridge,0.0,0.5735443115234375,5.951589107513428,3.4919089090265265,0.06652777777777778,5.606601715087891,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,1.0,0.999350938686047,Stratified-Resample,1.0,0.5735443115234375,6.34751033782959,3.5766226984563403,0.03305555555555555,3.178078884502611e-07,8,7200,20260941
bytewise_float32_training_bank_membership,0.0,5,registered exposure diagnostic; not formal membership privacy,0.0,0.003444902020097803,SARD-Bridge,0.0,0.5735443115234375,5.632262229919434,3.417121930183862,0.10152777777777777,5.3075432777404785,8,7200,20260941
